Local Time,NO,NO2,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,CO,NH3
2025-02-21 21:00:00+05:30,5.05,42.4,0.0266,17.2,77.8,26.7,21.5,209.0,0.8,,,,
2025-02-21 22:00:00+05:30,5.13,43.9,0.0275,16.4,80.8,26.9,20.8,207.0,0.625,,,,
2025-02-21 23:00:00+05:30,5.8,41.5,0.0268,15.6,83.0,27.8,20.0,210.0,0.5,,,,
2025-02-22 00:00:00+05:30,5.15,23.3,0.0166,15.6,82.5,27.4,19.4,209.0,1.15,,,,
2025-02-22 01:00:00+05:30,6.95,28.3,0.0207,15.6,85.0,24.9,18.6,192.0,0.75,,,,
2025-02-22 02:00:00+05:30,4.58,25.2,0.0171,17.5,86.5,23.8,18.1,204.0,0.7,,,,
2025-02-22 03:00:00+05:30,6.25,16.6,0.0139,16.2,87.8,23.0,17.5,221.0,0.75,,,,
2025-02-22 04:00:00+05:30,6.65,30.5,0.0217,15.9,89.3,24.6,16.6,202.0,0.85,,,,
2025-02-22 05:00:00+05:30,5.25,21.0,0.0155,14.2,90.5,20.8,16.2,194.0,0.625,,,,
2025-02-22 06:00:00+05:30,4.5,18.2,0.0117,15.6,90.3,22.2,15.8,204.0,0.35,,,,
2025-02-22 07:00:00+05:30,4.55,20.2,0.0144,15.7,90.0,21.8,15.5,195.0,0.425,,,,
2025-02-22 08:00:00+05:30,14.1,35.0,0.0301,14.7,90.5,23.7,15.1,202.0,0.875,,,,
2025-02-22 09:00:00+05:30,8.45,28.9,0.0222,15.4,88.8,24.7,17.2,207.0,1.05,,,,
2025-02-22 10:00:00+05:30,8.05,31.8,0.0235,15.2,78.0,23.1,20.6,210.0,1.5,,,,
2025-02-22 11:00:00+05:30,7.75,25.1,0.0197,16.4,72.0,22.6,21.7,206.0,2.45,,,,
2025-02-22 12:00:00+05:30,6.15,21.6,0.0145,20.2,58.0,25.8,25.0,211.0,2.0,,,,
