Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,CO,O3,NH3
2025-05-23 19:00:00+05:30,24.4,27.9,0.0347,31.2,60.9,64.9,33.9,171.0,2.12,,,,
2025-05-23 20:00:00+05:30,24.2,29.9,0.0356,38.3,63.3,69.1,33.4,157.0,3.4,,,,
2025-05-23 21:00:00+05:30,25.9,27.6,0.0357,49.5,64.8,63.4,32.5,201.0,3.03,,,,
2025-05-23 22:00:00+05:30,25.0,27.5,0.0349,49.7,65.0,61.0,32.1,180.0,0.945,,,,
2025-05-23 23:00:00+05:30,24.6,31.2,0.0365,50.4,65.5,63.2,31.6,170.0,0.618,,,,
2025-05-24 00:00:00+05:30,24.8,32.4,0.0374,47.2,66.1,66.0,31.5,148.0,0.787,,,,
2025-05-24 10:00:00+05:30,24.5,27.0,0.0343,34.8,59.2,61.1,34.9,161.0,4.61,,,,
2025-05-24 11:00:00+05:30,24.2,28.8,0.035,52.2,55.6,65.0,36.2,148.0,4.47,,,,
2025-05-24 12:00:00+05:30,24.8,27.6,0.0348,83.4,56.5,63.9,36.5,168.0,5.2,,,,
2025-05-24 13:00:00+05:30,24.7,28.3,0.0351,45.6,57.4,61.4,37.0,156.0,4.67,,,,
2025-05-24 14:00:00+05:30,24.3,30.4,0.0359,39.9,57.9,63.4,37.3,153.0,5.18,,,,
2025-05-24 15:00:00+05:30,24.1,34.3,0.0378,50.6,58.7,68.0,37.1,153.0,4.73,,,,
2025-05-24 16:00:00+05:30,25.0,31.9,0.0373,51.5,56.6,66.5,37.3,141.0,3.67,,,,
2025-05-24 17:00:00+05:30,24.8,29.4,0.0358,39.2,54.9,63.0,36.8,143.0,3.54,,,,
2025-05-24 18:00:00+05:30,24.1,29.8,0.0354,36.3,57.1,65.1,35.7,152.0,2.86,,,,
2025-05-24 19:00:00+05:30,24.4,31.1,0.0364,44.3,59.0,70.2,35.1,145.0,2.41,,,,
2025-05-24 20:00:00+05:30,25.6,29.9,0.0367,51.3,63.0,66.3,34.3,174.0,2.95,,,,
2025-05-24 21:00:00+05:30,25.2,29.9,0.0364,41.0,65.4,62.3,33.8,154.0,2.67,,,,
2025-05-24 22:00:00+05:30,24.5,31.1,0.0365,42.8,66.1,65.2,33.3,132.0,2.66,,,,
2025-05-24 23:00:00+05:30,24.1,31.0,0.0361,52.6,66.5,68.0,33.0,143.0,2.57,,,,
2025-05-25 00:00:00+05:30,25.2,29.6,0.0363,50.2,66.8,65.6,32.8,145.0,3.22,,,,
2025-05-25 01:00:00+05:30,24.1,26.7,0.0338,50.1,77.2,61.8,25.3,279.0,13.1,,,,
2025-05-25 02:00:00+05:30,23.6,24.9,0.0324,73.0,91.3,63.1,22.1,297.0,15.4,,,,
2025-05-25 10:00:00+05:30,0.0,0.0,0.0,38.7,60.9,47.7,19.7,108.0,2.84,,,,
2025-05-25 11:00:00+05:30,16.1,19.6,0.0232,0.0,74.2,65.3,27.8,124.0,4.54,,,,
2025-05-25 12:00:00+05:30,24.7,28.4,0.0352,0.0,68.4,67.4,29.3,133.0,4.47,,,,
2025-05-25 13:00:00+05:30,24.4,25.4,0.0333,4.71,67.4,63.1,29.8,136.0,3.22,,,,
2025-05-25 14:00:00+05:30,24.5,26.3,0.0339,18.2,69.5,61.8,29.2,165.0,4.07,,,,
2025-05-25 15:00:00+05:30,24.0,27.5,0.0341,10.5,68.1,65.6,30.4,152.0,3.04,,,,
2025-05-25 16:00:00+05:30,25.6,27.6,0.0355,18.9,66.3,67.3,30.8,178.0,3.23,,,,
2025-05-25 17:00:00+05:30,25.4,28.5,0.0358,13.7,66.5,63.6,30.8,132.0,3.48,,,,
2025-05-25 18:00:00+05:30,24.4,28.2,0.0349,11.0,69.0,61.4,30.1,207.0,3.8,,,,
2025-05-26 19:00:00+05:30,25.0,29.9,0.0362,29.0,71.6,67.0,31.7,141.0,0.0,,,,
2025-05-26 20:00:00+05:30,24.6,28.8,0.0353,30.4,75.0,63.7,31.0,218.0,0.628,,,,
2025-05-26 21:00:00+05:30,25.3,28.2,0.0355,37.8,77.3,64.5,30.4,230.0,0.877,,,,
2025-05-26 22:00:00+05:30,24.5,29.7,0.0357,46.6,79.4,68.4,29.7,105.0,0.25,,,,
2025-05-26 23:00:00+05:30,25.1,27.8,0.0353,61.9,82.9,66.1,28.6,1.0,0.0,,,,
2025-05-27 00:00:00+05:30,25.4,30.0,0.0366,55.0,84.6,62.3,28.1,1.0,0.0,,,,
2025-05-27 01:00:00+05:30,24.2,31.2,0.0363,52.7,86.3,64.8,27.8,1.0,0.0,,,,
2025-05-27 02:00:00+05:30,24.9,29.2,0.0357,53.1,86.4,67.0,27.6,1.0,0.0,,,,
2025-05-27 03:00:00+05:30,25.2,28.5,0.0357,40.2,85.4,64.1,27.5,1.0,0.0,,,,
2025-05-27 04:00:00+05:30,24.7,28.1,0.035,31.0,85.5,60.8,27.1,1.0,0.0,,,,
2025-05-27 05:00:00+05:30,24.4,26.7,0.0341,25.4,89.8,63.4,26.3,1.0,0.0,,,,
2025-05-27 06:00:00+05:30,24.8,25.0,0.0335,25.9,91.0,66.6,26.3,1.01,0.0,,,,
2025-05-27 07:00:00+05:30,24.8,24.7,0.0332,34.3,85.0,63.2,28.2,83.6,0.908,,,,
2025-05-27 08:00:00+05:30,24.3,27.8,0.0345,44.4,73.7,61.6,30.7,114.0,1.28,,,,
2025-05-27 09:00:00+05:30,24.1,30.8,0.036,43.5,66.6,64.5,32.2,134.0,2.32,,,,
2025-05-27 10:00:00+05:30,25.0,29.2,0.036,39.6,62.1,67.1,33.9,170.0,2.11,,,,
2025-05-27 11:00:00+05:30,25.7,25.8,0.0346,33.9,61.2,63.9,35.7,133.0,1.78,,,,
2025-05-27 12:00:00+05:30,24.5,27.0,0.0342,22.6,59.4,62.0,36.2,195.0,2.03,,,,
2025-05-27 14:00:00+05:30,24.6,27.5,0.0346,57.9,53.1,67.3,38.7,150.0,0.76,,,,
2025-05-27 15:00:00+05:30,25.4,27.4,0.0353,56.3,54.7,64.3,38.4,151.0,0.595,,,,
2025-05-27 16:00:00+05:30,24.7,27.3,0.0346,38.0,58.5,64.4,36.7,42.1,1.19,,,,
2025-05-27 17:00:00+05:30,24.9,26.5,0.0344,43.1,61.4,63.0,35.7,150.0,1.05,,,,
2025-05-27 18:00:00+05:30,24.6,24.9,0.0333,40.5,65.6,62.7,34.3,26.1,0.755,,,,
2025-05-27 19:00:00+05:30,24.2,23.9,0.0324,43.4,68.9,61.3,33.2,45.4,0.17,,,,
2025-05-27 20:00:00+05:30,25.2,25.9,0.0342,40.7,71.5,63.3,32.1,357.0,0.0,,,,
2025-05-27 21:00:00+05:30,23.9,27.9,0.0342,57.7,73.1,67.2,31.2,357.0,0.0,,,,
2025-05-27 22:00:00+05:30,24.8,27.2,0.0346,58.3,75.5,65.0,30.6,357.0,0.0,,,,
2025-05-27 23:00:00+05:30,24.5,29.4,0.0356,60.0,78.8,61.7,30.0,357.0,0.0,,,,
2025-05-28 00:00:00+05:30,24.2,30.4,0.0358,79.0,80.3,62.6,29.6,357.0,0.0,,,,
2025-05-28 01:00:00+05:30,24.0,29.3,0.0352,67.3,82.8,67.6,28.9,357.0,0.0,,,,
2025-05-28 02:00:00+05:30,25.3,25.9,0.0343,61.0,86.1,63.9,28.1,357.0,0.0,,,,
2025-05-28 03:00:00+05:30,25.1,27.0,0.0347,50.6,83.4,61.4,28.7,357.0,0.0,,,,
2025-05-28 04:00:00+05:30,24.4,29.2,0.0354,52.2,81.3,64.5,28.9,319.0,0.168,,,,
2025-05-28 05:00:00+05:30,23.9,28.2,0.0345,48.3,78.0,66.9,29.6,163.0,0.0825,,,,
2025-05-28 06:00:00+05:30,25.0,26.7,0.0345,46.0,80.1,63.4,29.1,181.0,0.0,,,,
2025-05-28 16:00:00+05:30,25.0,24.8,0.0335,45.0,57.6,63.5,38.1,168.0,0.725,,,,
2025-05-28 17:00:00+05:30,25.0,25.8,0.034,39.8,59.5,62.4,37.0,122.0,0.185,,,,
2025-05-28 18:00:00+05:30,24.7,26.2,0.034,45.1,63.2,61.5,35.7,186.0,0.055,,,,
2025-05-28 19:00:00+05:30,23.9,27.9,0.0342,44.4,67.5,63.7,34.5,37.5,0.0625,,,,
2025-05-28 20:00:00+05:30,24.8,30.3,0.0363,54.7,68.9,68.8,33.9,120.0,1.25,,,,
2025-05-28 21:00:00+05:30,24.8,23.3,0.0326,64.4,70.8,65.5,32.9,62.4,0.0,,,,
2025-05-28 22:00:00+05:30,24.7,22.8,0.0322,50.2,72.3,61.9,31.9,62.6,0.0,,,,
2025-05-28 23:00:00+05:30,24.8,27.8,0.0349,54.0,73.3,64.2,31.5,116.0,3.09,,,,
2025-05-29 00:00:00+05:30,24.5,32.3,0.0371,66.8,71.3,68.1,31.1,176.0,2.34,,,,
2025-05-29 01:00:00+05:30,24.8,20.7,0.0312,42.3,70.8,63.2,30.8,144.0,0.825,,,,
2025-05-29 02:00:00+05:30,25.3,21.5,0.032,31.0,72.7,61.5,30.7,154.0,0.33,,,,
2025-05-29 03:00:00+05:30,24.4,25.8,0.0335,39.1,75.8,64.6,30.2,147.0,0.0425,,,,
2025-05-29 04:00:00+05:30,24.9,25.8,0.034,43.7,77.7,66.7,30.0,44.1,0.145,,,,
2025-05-29 05:00:00+05:30,25.8,19.6,0.0314,42.5,80.8,63.3,29.3,16.9,0.343,,,,
2025-05-29 06:00:00+05:30,24.9,20.7,0.0312,41.1,85.7,60.7,28.3,347.0,0.055,,,,
2025-05-29 07:00:00+05:30,24.1,24.9,0.0329,75.3,83.4,65.1,29.6,356.0,0.0,,,,
2025-05-29 08:00:00+05:30,24.5,22.4,0.0318,70.9,70.1,67.0,33.4,189.0,0.123,,,,
2025-05-29 09:00:00+05:30,24.9,20.3,0.031,37.2,66.2,62.4,34.7,135.0,0.343,,,,
2025-05-29 10:00:00+05:30,24.1,23.3,0.0319,31.0,64.3,62.1,36.3,96.0,0.6,,,,
2025-05-29 11:00:00+05:30,24.5,28.8,0.0352,29.0,61.3,66.6,37.8,122.0,0.75,,,,
2025-05-29 12:00:00+05:30,24.8,26.8,0.0344,41.9,59.4,67.6,38.3,179.0,1.03,,,,
2025-05-29 13:00:00+05:30,24.9,25.9,0.0341,46.2,53.3,63.9,41.0,145.0,0.41,,,,
2025-05-29 14:00:00+05:30,24.2,25.3,0.0332,45.3,51.4,62.7,40.3,213.0,0.913,,,,
2025-05-29 15:00:00+05:30,25.0,23.6,0.0329,63.6,51.0,62.1,40.4,131.0,0.3,,,,
2025-05-29 16:00:00+05:30,24.4,24.3,0.0327,57.9,52.4,62.9,39.3,192.0,0.145,,,,
2025-05-29 17:00:00+05:30,25.0,25.2,0.0337,54.7,59.6,62.0,36.3,192.0,0.625,,,,
2025-05-29 18:00:00+05:30,24.3,27.2,0.0342,61.7,57.7,63.6,32.5,148.0,2.22,,,,
2025-05-29 19:00:00+05:30,24.3,27.4,0.0344,75.0,58.9,68.0,31.8,136.0,0.498,,,,
2025-05-29 20:00:00+05:30,25.1,22.1,0.0322,48.1,63.3,66.3,30.6,159.0,0.0,,,,
2025-05-29 21:00:00+05:30,24.7,21.9,0.0317,47.4,60.5,62.5,31.0,130.0,1.56,,,,
2025-05-29 22:00:00+05:30,24.1,27.4,0.0341,47.5,61.4,64.9,30.9,139.0,1.85,,,,
2025-05-29 23:00:00+05:30,24.4,28.1,0.0349,42.7,64.8,68.2,30.0,158.0,0.185,,,,
2025-05-30 00:00:00+05:30,25.9,21.1,0.0323,41.0,70.1,64.9,28.4,136.0,0.0,,,,
2025-05-30 01:00:00+05:30,24.2,21.7,0.0312,25.0,70.5,61.6,28.4,136.0,0.0,,,,
2025-05-30 02:00:00+05:30,23.7,24.9,0.0325,27.6,70.9,63.9,28.5,152.0,0.515,,,,
2025-05-30 03:00:00+05:30,24.6,25.3,0.0335,47.1,72.4,66.3,28.5,228.0,1.24,,,,
2025-05-30 04:00:00+05:30,26.5,19.0,0.0317,61.0,71.0,62.3,28.8,87.8,0.793,,,,
2025-05-30 05:00:00+05:30,24.9,19.9,0.0308,52.4,70.8,61.0,29.0,141.0,0.545,,,,
2025-05-30 06:00:00+05:30,23.8,25.2,0.0328,67.4,70.8,65.2,28.9,119.0,1.45,,,,
2025-05-30 07:00:00+05:30,24.3,23.7,0.0324,53.4,71.3,66.2,29.0,137.0,0.555,,,,
2025-05-30 08:00:00+05:30,25.2,18.3,0.0302,47.2,72.1,62.7,29.7,68.1,0.14,,,,
2025-05-30 09:00:00+05:30,24.5,21.5,0.0313,51.0,70.9,60.9,30.8,294.0,1.68,,,,
2025-05-30 10:00:00+05:30,24.0,27.5,0.0341,58.7,65.9,65.1,31.1,298.0,4.62,,,,
2025-05-30 11:00:00+05:30,24.8,23.5,0.0327,63.0,65.1,66.3,31.0,271.0,5.2,,,,
2025-05-30 12:00:00+05:30,25.2,20.9,0.0316,67.8,67.1,62.4,30.4,217.0,5.82,,,,
2025-05-30 13:00:00+05:30,25.0,22.1,0.0321,59.9,65.0,61.8,30.6,173.0,4.02,,,,
2025-05-30 14:00:00+05:30,24.5,21.2,0.0312,57.3,63.2,61.3,30.9,169.0,2.55,,,,
2025-05-30 15:00:00+05:30,24.3,23.6,0.0324,36.3,61.5,64.5,32.3,217.0,2.12,,,,
2025-05-30 16:00:00+05:30,25.4,20.2,0.0314,31.7,59.2,62.5,33.0,129.0,1.35,,,,
2025-05-30 17:00:00+05:30,24.6,25.1,0.0333,27.4,58.4,64.1,34.3,8.36,0.0,,,,
2025-05-30 18:00:00+05:30,23.6,28.6,0.0344,37.9,58.3,68.6,33.5,77.0,0.0,,,,
2025-05-30 19:00:00+05:30,24.6,22.4,0.032,42.0,62.4,66.1,31.9,108.0,0.0,,,,
2025-05-30 20:00:00+05:30,24.7,20.7,0.0311,38.3,69.2,62.1,29.2,108.0,0.0,,,,
2025-05-30 21:00:00+05:30,24.1,26.4,0.0335,44.8,71.5,64.2,28.1,103.0,0.0,,,,
2025-05-30 22:00:00+05:30,24.4,27.6,0.0345,53.4,73.2,67.7,27.9,97.2,0.0,,,,
2025-05-30 23:00:00+05:30,25.7,20.5,0.0318,57.5,73.9,64.2,27.4,97.2,0.0,,,,
2025-05-31 00:00:00+05:30,24.9,19.2,0.0304,45.0,75.7,61.3,26.4,97.3,0.0,,,,
2025-05-31 01:00:00+05:30,24.6,26.7,0.0342,50.3,77.5,65.2,26.1,97.0,0.0,,,,
2025-05-31 02:00:00+05:30,25.0,25.9,0.0342,65.6,78.5,66.4,26.2,97.0,0.0,,,,
2025-05-31 03:00:00+05:30,25.5,20.3,0.0316,76.2,79.3,62.3,26.2,97.0,0.0,,,,
2025-05-31 04:00:00+05:30,25.0,21.3,0.0316,65.7,81.2,61.1,26.0,97.0,0.0,,,,
2025-05-31 05:00:00+05:30,24.7,27.2,0.0345,55.3,83.0,64.6,25.7,97.2,0.0,,,,
2025-05-31 06:00:00+05:30,25.0,24.7,0.0335,64.2,84.5,65.7,25.7,315.0,0.0,,,,
2025-05-31 07:00:00+05:30,24.9,19.9,0.0308,69.4,80.5,61.2,27.6,214.0,0.32,,,,
2025-05-31 08:00:00+05:30,24.0,23.1,0.0317,95.3,73.4,61.6,29.9,191.0,0.288,,,,
2025-05-31 09:00:00+05:30,23.1,36.2,0.0379,119.0,66.4,65.1,32.8,2.03,0.503,,,,
2025-05-31 10:00:00+05:30,24.7,37.2,0.0399,130.0,57.4,65.7,36.3,97.0,0.553,,,,
2025-05-31 11:00:00+05:30,24.2,32.7,0.0371,100.0,52.4,62.8,38.3,44.0,0.715,,,,
2025-05-31 12:00:00+05:30,24.3,35.2,0.0384,60.8,50.6,64.1,39.5,27.9,0.97,,,,
2025-05-31 13:00:00+05:30,25.7,29.5,0.0367,67.2,48.9,65.1,38.8,41.8,2.56,,,,
2025-05-31 14:00:00+05:30,25.1,24.8,0.0336,71.0,45.5,63.4,40.7,131.0,1.13,,,,
2025-05-31 15:00:00+05:30,24.9,25.3,0.0337,58.1,48.5,61.9,39.5,190.0,2.03,,,,
2025-05-31 16:00:00+05:30,24.5,28.4,0.035,68.7,51.2,64.4,37.9,142.0,1.15,,,,
2025-05-31 17:00:00+05:30,24.0,25.5,0.033,80.3,64.7,65.1,29.2,278.0,8.59,,,,
2025-05-31 18:00:00+05:30,24.3,27.3,0.0343,85.4,55.1,70.8,30.3,212.0,2.66,,,,
2025-05-31 19:00:00+05:30,24.8,26.1,0.0341,40.4,60.5,70.7,30.2,238.0,0.748,,,,
2025-05-31 20:00:00+05:30,25.9,20.8,0.0321,46.4,63.3,64.8,29.2,264.0,0.0525,,,,
2025-05-31 21:00:00+05:30,25.2,23.3,0.0329,30.9,66.6,62.9,28.9,233.0,0.0,,,,
2025-05-31 22:00:00+05:30,25.1,30.1,0.0364,53.5,69.7,66.5,28.7,251.0,0.583,,,,
2025-05-31 23:00:00+05:30,25.1,26.9,0.0348,67.7,61.2,66.6,29.3,139.0,1.4,,,,
2025-06-01 00:00:00+05:30,25.2,20.5,0.0314,56.0,63.7,62.1,28.3,21.8,0.0867,,,,
2025-06-01 01:00:00+05:30,24.9,23.9,0.0329,38.2,72.6,62.8,26.1,351.0,0.0,,,,
2025-06-01 02:00:00+05:30,24.5,26.4,0.0339,45.8,66.3,66.0,27.7,184.0,0.213,,,,
2025-06-01 03:00:00+05:30,24.9,22.6,0.0324,47.1,60.8,64.7,28.7,168.0,0.553,,,,
2025-06-01 04:00:00+05:30,24.6,19.9,0.0306,43.3,62.6,61.2,28.2,148.0,0.13,,,,
2025-06-01 05:00:00+05:30,24.7,22.9,0.0322,38.8,68.0,62.4,27.0,148.0,0.0,,,,
2025-06-01 06:00:00+05:30,24.7,27.0,0.0344,31.0,71.8,65.6,26.5,143.0,0.02,,,,
2025-06-01 08:00:00+05:30,24.6,19.2,0.0302,32.4,63.3,60.4,30.7,192.0,2.64,,,,
2025-06-01 09:00:00+05:30,24.0,23.3,0.0318,31.0,63.2,62.4,31.5,217.0,1.59,,,,
2025-06-01 10:00:00+05:30,24.8,26.5,0.0343,46.9,63.8,66.6,31.7,297.0,0.253,,,,
2025-06-01 11:00:00+05:30,25.8,19.5,0.0314,52.9,56.9,63.9,34.4,234.0,0.715,,,,
2025-06-01 12:00:00+05:30,24.5,19.9,0.0305,40.7,50.4,61.9,37.4,248.0,1.28,,,,
2025-06-01 13:00:00+05:30,24.5,25.0,0.0332,46.8,51.6,65.1,38.2,245.0,1.7,,,,
2025-06-01 14:00:00+05:30,24.6,25.6,0.0336,72.4,53.0,69.3,38.1,253.0,1.74,,,,
2025-06-01 15:00:00+05:30,25.0,20.1,0.031,87.8,52.8,65.6,37.5,296.0,1.83,,,,
2025-06-01 16:00:00+05:30,25.1,20.3,0.0312,85.7,54.9,63.6,36.7,225.0,0.923,,,,
2025-06-01 17:00:00+05:30,23.7,26.6,0.0334,87.0,59.2,68.8,33.2,248.0,4.08,,,,
2025-06-01 18:00:00+05:30,24.0,27.5,0.0342,96.0,70.7,70.0,27.8,149.0,5.06,,,,
2025-06-01 19:00:00+05:30,25.5,20.8,0.0319,30.9,66.7,64.4,28.4,150.0,3.02,,,,
2025-06-01 20:00:00+05:30,24.7,20.7,0.031,15.7,63.8,62.4,29.0,137.0,1.05,,,,
2025-06-01 21:00:00+05:30,24.0,24.6,0.0325,27.0,57.9,66.1,30.2,195.0,2.31,,,,
2025-06-01 22:00:00+05:30,25.0,22.0,0.0321,34.7,56.0,66.2,30.3,206.0,2.31,,,,
2025-06-01 23:00:00+05:30,24.7,18.7,0.03,33.5,54.8,61.8,30.2,218.0,2.39,,,,
2025-06-02 00:00:00+05:30,23.5,19.6,0.0295,20.7,59.3,61.6,29.3,220.0,0.35,,,,
2025-06-02 01:00:00+05:30,24.7,24.1,0.0328,31.6,63.0,66.5,28.0,185.0,0.055,,,,
2025-06-02 02:00:00+05:30,25.0,19.5,0.0307,30.5,66.1,65.0,27.6,173.0,0.07,,,,
2025-06-02 03:00:00+05:30,25.3,16.9,0.0296,21.7,71.6,60.3,26.2,229.0,0.0,,,,
2025-06-02 04:00:00+05:30,24.4,19.9,0.0303,26.6,73.9,62.1,25.5,329.0,0.133,,,,
2025-06-02 05:00:00+05:30,24.5,22.3,0.0318,37.3,74.6,65.5,25.3,342.0,0.0,,,,
2025-06-02 06:00:00+05:30,25.2,18.5,0.0304,38.2,75.5,63.2,25.3,311.0,0.0,,,,
2025-06-02 07:00:00+05:30,25.0,17.5,0.0296,31.2,74.4,60.3,26.4,266.0,1.1,,,,
2025-06-02 08:00:00+05:30,24.0,21.4,0.0309,39.0,71.4,62.6,27.9,229.0,1.16,,,,
2025-06-02 09:00:00+05:30,24.2,23.7,0.0324,41.7,61.6,65.5,31.7,48.5,1.57,,,,
2025-06-02 10:00:00+05:30,24.9,19.5,0.0306,39.0,59.6,63.5,32.3,137.0,1.96,,,,
2025-06-02 11:00:00+05:30,23.7,19.9,0.0299,24.2,53.3,61.3,34.0,145.0,2.67,,,,
2025-06-02 12:00:00+05:30,24.3,23.8,0.0324,29.2,50.7,64.5,34.6,86.1,1.95,,,,
2025-06-02 13:00:00+05:30,24.6,24.5,0.033,38.5,48.7,67.7,35.8,154.0,1.67,,,,
2025-06-02 14:00:00+05:30,25.6,20.2,0.0316,39.6,45.6,64.1,37.3,137.0,1.45,,,,
2025-06-02 15:00:00+05:30,24.5,22.3,0.0318,30.3,45.4,63.3,35.2,143.0,2.32,,,,
2025-06-02 16:00:00+05:30,24.0,25.9,0.0332,31.4,45.9,67.8,35.6,12.7,0.33,,,,
2025-06-02 17:00:00+05:30,24.5,23.6,0.0325,44.8,48.3,70.3,35.5,180.0,0.905,,,,
2025-06-02 18:00:00+05:30,25.5,19.9,0.0313,40.3,56.4,65.2,31.8,88.4,0.225,,,,
2025-06-02 19:00:00+05:30,24.9,21.0,0.0314,31.7,53.5,64.1,30.9,200.0,0.238,,,,
2025-06-02 20:00:00+05:30,24.3,25.7,0.0334,31.2,54.6,68.0,29.9,266.0,0.0975,,,,
2025-06-02 21:00:00+05:30,25.3,22.5,0.0326,41.4,58.3,67.2,29.2,259.0,0.158,,,,
2025-06-02 22:00:00+05:30,25.6,18.7,0.0307,40.3,60.2,62.4,28.5,330.0,0.158,,,,
2025-06-02 23:00:00+05:30,24.9,21.5,0.0316,29.1,59.9,63.1,28.3,236.0,0.0275,,,,
2025-06-03 00:00:00+05:30,24.5,26.8,0.0341,23.6,63.3,66.1,27.7,216.0,0.0,,,,
2025-06-03 01:00:00+05:30,24.6,21.8,0.0317,27.9,67.1,64.2,26.8,216.0,0.0,,,,
2025-06-03 02:00:00+05:30,25.1,20.4,0.0313,24.6,70.9,61.7,25.8,216.0,0.0,,,,
2025-06-03 03:00:00+05:30,24.0,26.1,0.0333,22.8,73.0,64.0,25.9,216.0,0.0,,,,
2025-06-03 04:00:00+05:30,24.8,28.2,0.0351,28.0,70.8,66.1,26.7,295.0,1.49,,,,
2025-06-03 14:00:00+05:30,24.7,21.6,0.0316,37.0,54.9,61.1,33.0,303.0,0.315,,,,
2025-06-03 15:00:00+05:30,24.5,20.4,0.0307,31.6,56.9,60.5,31.9,192.0,2.26,,,,
2025-06-03 16:00:00+05:30,24.5,22.4,0.0318,35.0,55.8,60.9,33.2,191.0,1.79,,,,
2025-06-03 20:00:00+05:30,25.3,18.9,0.0307,35.3,73.0,63.4,27.4,15.4,0.0,,,,
2025-06-03 21:00:00+05:30,24.6,18.5,0.0298,36.1,72.9,61.4,27.5,15.6,0.0,,,,
2025-06-03 22:00:00+05:30,24.1,20.9,0.0307,35.4,71.3,61.4,27.8,136.0,0.51,,,,
2025-06-03 23:00:00+05:30,24.1,24.6,0.0327,49.0,64.6,65.3,27.9,287.0,5.08,,,,
2025-06-04 00:00:00+05:30,25.1,20.8,0.0315,97.0,67.4,64.5,26.5,178.0,2.31,,,,
2025-06-04 01:00:00+05:30,25.1,17.3,0.0296,89.2,71.6,60.0,25.1,14.0,0.0,,,,
2025-06-04 02:00:00+05:30,24.1,20.1,0.0302,55.1,72.9,62.0,24.9,14.0,0.0,,,,
2025-06-04 03:00:00+05:30,24.0,24.0,0.0323,54.1,71.8,65.1,26.0,100.0,0.278,,,,
2025-06-04 04:00:00+05:30,25.4,20.0,0.0313,80.0,74.5,62.5,25.7,229.0,1.07,,,,
2025-06-04 05:00:00+05:30,25.1,19.6,0.0309,52.6,76.7,60.2,25.0,144.0,2.08,,,,
2025-06-04 06:00:00+05:30,24.7,22.9,0.0323,34.0,78.9,62.7,24.4,146.0,1.6,,,,
2025-06-04 07:00:00+05:30,24.6,23.9,0.0328,43.2,77.5,64.8,24.5,153.0,2.37,,,,
2025-06-04 08:00:00+05:30,25.5,19.3,0.031,39.4,71.9,61.4,25.5,146.0,4.43,,,,
2025-06-04 09:00:00+05:30,24.7,19.3,0.0303,25.9,70.4,59.8,26.3,98.0,2.5,,,,
2025-06-04 10:00:00+05:30,24.7,22.3,0.0319,32.8,65.0,62.6,28.9,114.0,1.58,,,,
2025-06-04 11:00:00+05:30,24.4,22.1,0.0316,40.1,60.2,64.7,31.7,118.0,0.32,,,,
2025-06-04 12:00:00+05:30,24.8,21.1,0.0313,44.2,57.7,62.1,32.6,220.0,0.823,,,,
2025-06-04 13:00:00+05:30,24.5,23.6,0.0325,46.3,55.4,61.8,34.2,120.0,1.68,,,,
2025-06-04 14:00:00+05:30,24.8,23.0,0.0324,51.8,50.0,62.2,36.1,182.0,1.12,,,,
2025-06-04 15:00:00+05:30,25.2,20.9,0.0316,55.5,47.7,61.1,36.0,205.0,1.44,,,,
2025-06-04 16:00:00+05:30,24.6,19.3,0.0303,46.9,48.5,60.6,35.8,213.0,0.61,,,,
2025-06-04 17:00:00+05:30,25.0,21.7,0.0318,34.4,46.9,61.1,1.95,207.0,1.04,,,,
2025-06-04 18:00:00+05:30,24.4,26.5,0.0339,44.8,48.5,67.2,0.713,323.0,0.283,,,,
2025-06-04 19:00:00+05:30,25.5,21.3,0.0321,43.7,55.4,67.2,-0.18,268.0,0.278,,,,
2025-06-04 20:00:00+05:30,25.0,18.6,0.0302,44.4,57.5,63.1,-1.09,291.0,1.84,,,,
2025-06-04 21:00:00+05:30,24.5,21.8,0.0315,41.4,60.4,63.7,-1.54,305.0,1.28,,,,
2025-06-04 22:00:00+05:30,23.9,25.9,0.0332,53.3,66.5,67.9,-2.47,340.0,0.0,,,,
2025-06-04 23:00:00+05:30,24.5,22.3,0.0319,57.2,66.4,65.1,-2.53,244.0,0.0825,,,,
2025-06-05 00:00:00+05:30,24.9,19.5,0.0306,32.0,67.7,61.4,-2.58,166.0,0.93,,,,
2025-06-05 01:00:00+05:30,24.7,24.3,0.033,35.5,71.4,64.5,-3.28,0.0,0.0,,,,
2025-06-05 02:00:00+05:30,24.4,25.4,0.0334,43.1,70.5,66.8,-3.19,69.0,0.355,,,,
2025-06-05 03:00:00+05:30,25.0,19.0,0.0305,41.6,69.7,63.0,-3.22,322.0,0.645,,,,
2025-06-05 04:00:00+05:30,24.8,17.2,0.0293,44.7,68.6,60.2,-3.44,158.0,0.253,,,,
2025-06-05 05:00:00+05:30,24.3,22.2,0.0316,37.9,68.9,63.3,-3.81,2.35,0.0,,,,
2025-06-05 06:00:00+05:30,24.8,22.1,0.0319,33.7,71.2,66.0,-4.17,73.9,0.0,,,,
2025-06-05 07:00:00+05:30,25.3,18.6,0.0305,34.8,69.4,62.1,-2.78,73.6,0.11,,,,
2025-06-05 08:00:00+05:30,24.6,19.2,0.0302,26.7,60.5,60.5,-1.06,123.0,0.383,,,,
