Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,SO2,NH3
2025-02-23 02:00:00+05:30,0.993,31.4,0.0497,,149.0,90.5,15.2,250.0,1.13,,,,
2025-02-23 03:00:00+05:30,0.4,3.0,0.0214,13.9,162.0,89.3,15.1,262.0,1.25,,,,
2025-02-23 04:00:00+05:30,0.563,2.68,0.0236,16.5,169.0,88.0,14.9,286.0,1.38,,,,
2025-02-23 05:00:00+05:30,0.69,8.83,0.033,8.9,203.0,90.0,14.6,281.0,1.38,,,,
2025-02-23 06:00:00+05:30,0.643,7.5,0.0319,7.2,206.0,89.0,14.4,260.0,1.28,,,,
2025-02-23 07:00:00+05:30,0.623,3.55,0.0236,15.1,188.0,88.5,14.1,284.0,1.35,,,,
2025-02-23 08:00:00+05:30,0.788,4.75,0.0229,16.8,184.0,87.3,15.0,248.0,1.15,,,,
2025-02-23 09:00:00+05:30,0.65,6.5,0.0221,31.8,176.0,75.5,18.5,218.0,1.23,,,,
2025-02-23 10:00:00+05:30,0.5,4.55,0.0161,56.4,140.0,65.5,21.3,223.0,1.55,,,,
2025-02-23 11:00:00+05:30,0.54,4.63,0.017,74.4,130.0,60.5,23.0,221.0,2.03,,,,
2025-02-23 12:00:00+05:30,0.485,3.98,0.014,93.6,140.0,55.3,24.7,175.0,1.65,,,,
2025-02-23 13:00:00+05:30,0.403,3.13,0.0122,98.8,122.0,49.3,26.4,176.0,1.5,,,,
2025-02-23 14:00:00+05:30,0.29,2.5,0.00795,100.0,87.0,43.8,28.1,255.0,1.6,,,,
2025-02-23 15:00:00+05:30,0.25,2.25,0.00655,102.0,77.0,42.3,28.4,250.0,1.58,,,,
2025-02-23 16:00:00+05:30,0.26,2.98,0.00858,101.0,72.0,42.5,28.4,245.0,1.6,,,,
2025-02-23 17:00:00+05:30,0.3,2.83,0.00928,103.0,67.8,44.0,27.5,196.0,1.08,,,,
2025-02-23 18:00:00+05:30,0.343,1.65,0.00975,98.6,78.8,48.3,25.6,280.0,1.58,,,,
2025-02-23 19:00:00+05:30,0.557,2.45,0.0223,63.3,112.0,59.8,22.3,275.0,1.38,,,,
2025-02-23 20:00:00+05:30,0.85,3.9,0.0376,21.1,170.0,68.8,20.6,263.0,1.2,,,,
2025-02-23 21:00:00+05:30,1.82,65.4,0.0976,5.38,231.0,73.5,19.4,216.0,1.08,,,,
2025-02-23 22:00:00+05:30,1.61,25.2,0.0575,10.1,305.0,79.5,18.6,303.0,1.53,,,,
2025-02-23 23:00:00+05:30,0.935,2.95,0.0263,26.6,230.0,77.0,18.6,298.0,1.48,,,,
2025-02-24 00:00:00+05:30,0.947,4.0,0.027,9.27,163.0,84.7,17.6,293.0,1.33,,,,
2025-02-24 01:00:00+05:30,1.28,92.0,0.112,5.25,196.0,86.0,16.8,279.0,1.15,,,,
2025-02-24 02:00:00+05:30,2.07,108.0,0.127,,235.0,87.8,16.1,165.0,1.05,,,,
2025-02-24 03:00:00+05:30,2.81,145.0,0.149,5.73,296.0,90.5,15.3,186.0,1.05,,,,
2025-02-24 04:00:00+05:30,2.39,74.1,0.0861,4.93,313.0,93.8,14.8,237.0,1.15,,,,
2025-02-24 05:00:00+05:30,0.745,20.3,0.0435,4.73,240.0,93.3,14.9,289.0,1.4,,,,
2025-02-24 06:00:00+05:30,0.75,18.4,0.0405,5.1,222.0,93.0,14.6,292.0,1.45,,,,
2025-02-24 07:00:00+05:30,0.79,25.0,0.0472,5.07,292.0,93.0,14.6,258.0,1.13,,,,
2025-02-24 08:00:00+05:30,1.27,58.4,0.0766,5.53,275.0,93.0,15.3,261.0,1.1,,,,
2025-02-24 09:00:00+05:30,0.953,10.8,0.0397,18.0,267.0,79.3,19.9,282.0,1.23,,,,
2025-02-24 10:00:00+05:30,0.753,9.3,0.0295,47.8,219.0,66.3,21.8,216.0,1.55,,,,
2025-02-24 11:00:00+05:30,0.615,5.23,0.0225,72.1,192.0,57.5,24.9,147.0,0.525,,,,
2025-02-24 12:00:00+05:30,0.543,4.35,0.0153,99.9,174.0,51.8,26.8,186.0,1.18,,,,
2025-02-24 13:00:00+05:30,0.4,2.35,0.0097,113.0,134.0,45.8,28.4,256.0,1.5,,,,
2025-02-24 14:00:00+05:30,0.393,2.23,0.00925,122.0,103.0,45.3,28.7,256.0,1.58,,,,
2025-02-24 15:00:00+05:30,0.395,2.3,0.00973,120.0,104.0,44.3,29.0,268.0,1.75,,,,
2025-02-24 16:00:00+05:30,0.34,2.85,0.00965,105.0,88.5,43.8,28.7,251.0,1.73,,,,
2025-02-24 17:00:00+05:30,0.423,2.2,0.0104,101.0,83.3,44.8,27.8,196.0,0.7,,,,
2025-02-24 18:00:00+05:30,0.435,1.75,0.0094,101.0,96.0,48.5,26.4,266.0,1.65,,,,
2025-02-24 19:00:00+05:30,0.583,1.78,0.0154,81.7,120.0,57.3,23.1,280.0,1.48,,,,
2025-02-24 20:00:00+05:30,0.998,5.55,0.041,30.8,174.0,66.0,21.1,242.0,1.15,,,,
2025-02-24 21:00:00+05:30,2.82,167.0,0.183,5.05,298.0,75.0,19.4,185.0,1.1,,,,
2025-02-24 22:00:00+05:30,3.31,203.0,0.211,4.83,354.0,80.8,18.5,181.0,1.1,,,,
2025-02-24 23:00:00+05:30,2.81,41.4,0.169,4.65,338.0,84.0,17.7,267.0,1.28,,,,
2025-02-25 00:00:00+05:30,1.68,50.1,0.0759,4.73,315.0,85.7,17.3,259.0,1.17,,,,
2025-02-25 01:00:00+05:30,1.42,139.0,0.148,4.15,262.0,89.0,16.2,234.0,1.2,,,,
2025-02-25 02:00:00+05:30,1.43,72.4,0.0869,,246.0,90.8,15.7,189.0,1.13,,,,
2025-02-25 03:00:00+05:30,0.72,,,4.4,210.0,91.3,15.6,194.0,1.18,,,,
2025-02-25 04:00:00+05:30,0.93,,,5.65,194.0,92.0,15.7,233.0,1.33,,,,
2025-02-25 05:00:00+05:30,0.883,,,5.8,210.0,92.8,15.7,233.0,1.15,,,,
2025-02-25 06:00:00+05:30,1.08,,,5.23,262.0,93.3,15.9,253.0,1.2,,,,
2025-02-25 07:00:00+05:30,1.12,,,5.27,268.0,90.3,16.0,232.0,1.27,,,,
2025-02-25 08:00:00+05:30,1.05,28.5,0.0561,5.57,273.0,88.7,16.4,153.0,0.967,,,,
2025-02-25 09:00:00+05:30,1.08,,,19.2,278.0,73.5,20.0,199.0,1.65,,,,
2025-02-25 10:00:00+05:30,0.783,7.67,0.0301,55.0,273.0,63.5,22.4,202.0,1.55,,,,
2025-02-25 11:00:00+05:30,0.755,4.9,0.0266,81.2,239.0,57.3,25.3,170.0,0.867,,,,
2025-02-25 12:00:00+05:30,0.533,,,114.0,230.0,49.5,27.6,245.0,1.5,,,,
2025-02-25 13:00:00+05:30,0.467,2.65,0.0118,133.0,159.0,43.5,29.1,242.0,1.55,,,,
2025-02-25 14:00:00+05:30,0.39,2.55,0.00848,131.0,125.0,40.8,29.2,251.0,1.4,,,,
2025-02-25 15:00:00+05:30,0.403,2.1,0.00985,136.0,96.3,39.8,30.3,253.0,1.58,,,,
2025-02-25 16:00:00+05:30,0.27,2.5,0.0102,120.0,106.0,36.5,30.4,267.0,1.6,,,,
2025-02-25 17:00:00+05:30,0.32,2.55,0.0101,115.0,89.0,38.0,30.0,273.0,1.43,,,,
2025-02-25 18:00:00+05:30,0.465,1.23,0.0146,95.7,93.3,43.3,27.8,188.0,0.933,,,,
2025-02-25 19:00:00+05:30,0.717,6.93,0.0377,44.6,130.0,52.5,23.9,215.0,1.23,,,,
2025-02-25 20:00:00+05:30,3.27,223.0,0.23,4.35,275.0,64.8,21.5,173.0,1.15,,,,
2025-02-25 21:00:00+05:30,4.71,321.0,0.309,4.45,488.0,71.8,20.4,130.0,1.03,,,,
2025-02-25 22:00:00+05:30,6.48,474.0,0.436,4.7,484.0,75.0,20.0,195.0,1.13,,,,
2025-02-25 23:00:00+05:30,6.37,478.0,0.442,4.9,577.0,78.8,19.8,207.0,1.08,,,,
2025-02-26 00:00:00+05:30,5.85,473.0,0.442,4.8,526.0,78.3,19.7,167.0,1.27,,,,
2025-02-26 01:00:00+05:30,6.52,403.0,0.379,6.5,600.0,77.5,19.8,179.0,1.5,,,,
2025-02-26 02:00:00+05:30,5.45,321.0,0.312,,583.0,77.5,19.9,195.0,1.13,,,,
2025-02-26 03:00:00+05:30,4.76,333.0,0.316,7.5,497.0,80.8,19.5,202.0,1.03,,,,
2025-02-26 04:00:00+05:30,4.6,226.0,0.217,7.75,458.0,82.5,19.5,165.0,1.2,,,,
2025-02-26 05:00:00+05:30,4.34,215.0,0.207,8.08,413.0,81.3,20.0,91.5,1.4,,,,
2025-02-26 06:00:00+05:30,3.91,211.0,0.212,7.18,420.0,74.0,20.4,195.0,1.35,,,,
2025-02-26 07:00:00+05:30,3.56,162.0,0.172,7.4,484.0,75.0,19.9,215.0,1.33,,,,
2025-02-26 08:00:00+05:30,2.41,91.4,0.123,8.73,467.0,68.8,20.5,71.5,1.55,,,,
2025-02-26 09:00:00+05:30,1.72,30.4,0.0776,9.5,432.0,64.0,22.1,96.0,1.5,,,,
2025-02-26 10:00:00+05:30,1.55,15.6,0.0733,30.0,406.0,55.3,25.9,81.3,1.3,,,,
2025-02-26 11:00:00+05:30,1.46,9.28,0.065,72.7,401.0,50.5,28.6,99.5,1.53,,,,
2025-02-26 12:00:00+05:30,1.05,4.63,0.0425,123.0,378.0,46.0,30.8,73.0,1.48,,,,
2025-02-26 13:00:00+05:30,0.6,3.5,0.0334,151.0,297.0,41.8,32.1,126.0,1.48,,,,
2025-02-26 14:00:00+05:30,0.823,2.43,0.0243,191.0,233.0,41.0,32.6,72.5,1.6,,,,
2025-02-26 15:00:00+05:30,0.628,8.85,0.0374,178.0,274.0,40.0,33.0,81.8,1.68,,,,
2025-02-26 16:00:00+05:30,0.5,2.25,0.0164,193.0,269.0,39.8,33.0,152.0,0.967,,,,
2025-02-26 17:00:00+05:30,0.6,2.05,0.0187,189.0,186.0,41.3,32.0,264.0,1.3,,,,
2025-02-26 18:00:00+05:30,0.965,2.45,0.0302,159.0,218.0,48.5,29.5,310.0,1.5,,,,
2025-02-26 19:00:00+05:30,1.74,2.3,0.0447,58.8,273.0,57.0,26.8,237.0,1.13,,,,
2025-02-26 20:00:00+05:30,2.97,83.6,0.136,7.13,359.0,62.8,25.8,177.0,1.2,,,,
2025-02-26 21:00:00+05:30,2.46,48.0,0.112,5.28,461.0,60.8,25.8,209.0,1.6,,,,
2025-02-26 22:00:00+05:30,2.63,56.3,0.116,80.5,393.0,61.8,25.4,277.0,1.7,,,,
2025-02-26 23:00:00+05:30,3.24,137.0,0.182,42.2,532.0,66.8,24.2,145.0,1.38,,,,
2025-02-27 00:00:00+05:30,3.88,158.0,0.198,24.5,569.0,71.0,23.3,169.0,1.13,,,,
2025-02-27 01:00:00+05:30,4.21,187.0,0.206,22.0,495.0,78.0,22.5,225.0,1.2,,,,
2025-02-27 02:00:00+05:30,3.42,187.0,0.206,,485.0,76.0,22.7,164.0,1.08,,,,
2025-02-27 03:00:00+05:30,3.09,175.0,0.188,14.0,484.0,77.0,22.8,130.0,1.15,,,,
2025-02-27 04:00:00+05:30,3.65,146.0,0.171,10.6,469.0,74.5,23.1,179.0,1.63,,,,
2025-02-27 05:00:00+05:30,2.28,79.5,0.122,11.7,405.0,71.0,23.2,172.0,1.88,,,,
2025-02-27 06:00:00+05:30,1.87,25.1,0.0704,6.93,395.0,71.8,22.6,258.0,1.63,,,,
2025-02-27 07:00:00+05:30,1.52,6.8,0.0443,7.28,341.0,70.0,22.8,229.0,1.8,,,,
2025-02-27 08:00:00+05:30,1.21,21.2,0.0462,10.3,299.0,73.5,22.3,266.0,2.48,,,,
2025-02-27 09:00:00+05:30,0.525,1.78,0.0145,25.2,244.0,72.0,22.2,240.0,3.2,,,,
2025-02-27 10:00:00+05:30,0.465,1.95,0.0127,31.9,97.0,74.8,21.7,228.0,3.2,,,,
2025-02-27 11:00:00+05:30,0.33,3.7,0.0135,35.5,86.8,65.5,23.3,70.5,3.48,,,,
2025-02-27 12:00:00+05:30,0.285,4.0,0.0129,37.7,90.5,61.8,24.4,73.5,0.925,,,,
2025-02-27 13:00:00+05:30,0.32,3.0,0.0122,41.9,99.0,60.3,24.7,71.0,2.28,,,,
2025-02-27 14:00:00+05:30,0.463,3.93,0.0117,47.5,134.0,63.8,23.9,79.0,3.45,,,,
2025-02-27 15:00:00+05:30,0.398,3.28,0.011,45.0,120.0,62.3,24.2,89.8,3.08,,,,
2025-02-27 16:00:00+05:30,0.343,3.55,0.0125,44.5,108.0,60.0,24.0,58.3,3.08,,,,
2025-02-27 17:00:00+05:30,0.338,3.38,0.0145,40.8,101.0,60.5,23.7,60.3,2.6,,,,
2025-02-27 18:00:00+05:30,0.39,4.2,0.0196,35.1,96.8,61.3,23.4,64.3,2.15,,,,
2025-02-27 19:00:00+05:30,0.553,2.43,0.0226,26.1,107.0,62.3,23.1,53.3,2.13,,,,
2025-02-27 20:00:00+05:30,0.725,3.2,0.0258,18.7,133.0,64.3,22.9,109.0,1.53,,,,
2025-02-27 21:00:00+05:30,0.958,7.85,0.0392,5.68,150.0,66.3,22.3,81.8,1.45,,,,
2025-02-27 22:00:00+05:30,1.2,16.4,0.0479,4.53,170.0,68.3,22.0,112.0,1.6,,,,
2025-02-27 23:00:00+05:30,1.15,29.7,0.0614,14.8,163.0,65.0,22.4,149.0,1.25,,,,
2025-02-28 00:00:00+05:30,1.05,28.9,0.0586,6.3,124.0,67.0,22.1,164.0,1.53,,,,
2025-02-28 01:00:00+05:30,0.77,9.6,0.0424,3.4,148.0,68.5,21.9,220.0,1.2,,,,
2025-02-28 02:00:00+05:30,0.823,15.4,0.0442,,146.0,71.0,21.5,139.0,1.5,,,,
2025-02-28 03:00:00+05:30,0.41,4.9,0.036,5.08,121.0,69.8,21.6,126.0,1.25,,,,
2025-02-28 04:00:00+05:30,0.543,7.1,0.0377,4.05,103.0,67.5,21.9,84.5,1.58,,,,
2025-02-28 05:00:00+05:30,0.488,5.25,0.0299,8.23,91.8,67.0,21.8,88.3,1.85,,,,
2025-02-28 06:00:00+05:30,0.518,2.8,0.0245,11.0,97.8,67.0,21.7,88.5,1.85,,,,
2025-02-28 07:00:00+05:30,0.67,7.43,0.0277,6.05,124.0,74.0,20.7,116.0,1.88,,,,
2025-02-28 08:00:00+05:30,0.73,19.9,0.0388,5.35,151.0,75.3,20.6,79.3,1.78,,,,
2025-02-28 09:00:00+05:30,0.83,13.9,0.0362,10.7,192.0,74.3,21.0,73.3,1.98,,,,
2025-02-28 10:00:00+05:30,0.805,9.15,0.032,19.4,233.0,71.0,22.1,143.0,1.33,,,,
2025-02-28 11:00:00+05:30,0.913,15.1,0.0421,16.4,199.0,74.5,22.0,90.3,1.9,,,,
2025-02-28 12:00:00+05:30,0.678,14.0,0.0399,26.5,210.0,70.0,22.9,97.3,2.4,,,,
2025-02-28 13:00:00+05:30,0.483,12.6,0.0335,33.0,197.0,64.8,24.2,93.0,2.0,,,,
2025-02-28 14:00:00+05:30,0.658,7.08,0.0214,57.6,178.0,57.8,26.8,103.0,2.38,,,,
2025-02-28 15:00:00+05:30,0.83,8.13,0.0308,57.5,192.0,52.5,28.8,122.0,2.18,,,,
2025-02-28 16:00:00+05:30,1.03,9.87,0.0292,44.7,202.0,55.0,28.0,111.0,1.97,,,,
2025-02-28 17:00:00+05:30,0.78,6.18,0.0286,55.7,,56.0,27.7,106.0,1.98,,,,
2025-02-28 18:00:00+05:30,0.785,17.7,0.0412,38.6,,63.0,25.9,81.3,1.73,,,,
2025-02-28 19:00:00+05:30,0.883,5.43,0.0325,27.1,,68.5,24.6,110.0,1.65,,,,
2025-02-28 20:00:00+05:30,0.785,2.65,0.0288,19.6,,72.5,23.9,109.0,1.75,,,,
2025-02-28 21:00:00+05:30,0.895,3.68,0.0298,12.8,,78.0,23.0,118.0,1.75,,,,
2025-02-28 22:00:00+05:30,0.993,25.7,0.0495,10.4,,80.0,22.5,96.8,1.6,,,,
2025-02-28 23:00:00+05:30,1.05,47.8,0.0697,9.83,,79.5,22.2,79.3,1.8,,,,
2025-03-01 00:00:00+05:30,0.833,13.2,0.0419,7.03,,78.7,21.8,91.3,1.6,,,,
2025-03-01 01:00:00+05:30,0.77,53.2,0.0892,6.75,137.0,79.0,21.2,88.0,1.45,,,,
2025-03-01 02:00:00+05:30,0.787,27.7,0.0543,,130.0,81.0,20.6,239.0,1.53,,,,
2025-03-01 03:00:00+05:30,0.77,95.8,0.239,4.28,136.0,82.8,19.9,93.5,2.03,,,,
2025-03-01 04:00:00+05:30,0.785,75.3,0.108,6.15,133.0,81.0,19.9,62.0,2.28,,,,
2025-03-01 05:00:00+05:30,0.698,119.0,0.143,8.13,117.0,79.3,20.0,77.0,1.98,,,,
2025-03-01 06:00:00+05:30,0.528,19.6,0.0333,8.43,106.0,82.3,19.6,202.0,1.53,,,,
2025-03-01 07:00:00+05:30,0.49,7.43,0.0215,11.2,84.3,92.3,18.5,134.0,1.73,,,,
2025-03-01 08:00:00+05:30,0.598,5.73,0.0283,7.08,63.5,93.0,18.8,147.0,2.0,,,,
2025-03-01 09:00:00+05:30,0.735,29.3,0.0425,12.1,77.0,86.5,20.5,123.0,1.65,,,,
2025-03-01 10:00:00+05:30,0.848,8.3,0.0281,21.9,96.0,79.0,22.7,151.0,1.2,,,,
2025-03-01 11:00:00+05:30,0.805,6.0,0.0246,32.3,112.0,73.5,23.5,91.5,1.58,,,,
2025-03-01 12:00:00+05:30,0.713,18.4,0.039,37.3,132.0,68.0,25.1,43.5,1.43,,,,
2025-03-01 13:00:00+05:30,0.657,20.1,0.0406,54.1,151.0,62.5,26.8,58.8,2.2,,,,
2025-03-01 14:00:00+05:30,0.55,9.68,0.0249,76.3,133.0,55.3,28.2,106.0,2.0,,,,
2025-03-01 15:00:00+05:30,0.485,8.33,0.0152,88.0,108.0,52.5,29.0,188.0,2.13,,,,
2025-03-01 16:00:00+05:30,0.503,2.9,0.0116,90.9,99.3,53.0,29.0,222.0,1.98,,,,
2025-03-01 17:00:00+05:30,0.573,2.43,0.0127,81.9,97.0,55.8,27.8,250.0,2.15,,,,
2025-03-01 18:00:00+05:30,0.605,2.25,0.0146,66.6,89.0,61.3,26.0,282.0,1.83,,,,
2025-03-01 19:00:00+05:30,0.71,2.28,0.0186,42.4,98.3,68.8,23.8,312.0,1.85,,,,
2025-03-01 20:00:00+05:30,0.92,2.3,0.0254,23.7,126.0,75.0,22.6,304.0,1.53,,,,
2025-03-01 21:00:00+05:30,1.15,4.5,0.0368,10.5,160.0,76.0,22.5,304.0,1.73,,,,
2025-03-01 22:00:00+05:30,1.06,4.03,0.0328,14.5,176.0,76.5,22.0,317.0,1.98,,,,
2025-03-01 23:00:00+05:30,0.838,2.18,0.0226,22.7,154.0,77.3,21.6,312.0,1.9,,,,
2025-03-02 00:00:00+05:30,0.8,2.3,0.0255,16.1,129.0,79.0,20.9,311.0,1.63,,,,
2025-03-02 01:00:00+05:30,0.79,2.1,0.0198,17.3,134.0,83.0,20.2,313.0,1.65,,,,
2025-03-02 02:00:00+05:30,0.688,2.35,0.0225,,132.0,83.5,19.9,317.0,1.78,,,,
2025-03-02 03:00:00+05:30,0.65,38.2,0.155,13.2,134.0,84.8,19.5,314.0,2.0,,,,
2025-03-02 04:00:00+05:30,0.548,2.45,0.0163,25.1,140.0,81.8,19.4,325.0,3.05,,,,
2025-03-02 05:00:00+05:30,0.423,1.6,0.013,25.5,108.0,82.8,18.7,320.0,2.73,,,,
2025-03-02 06:00:00+05:30,0.443,1.67,0.011,26.4,87.7,83.3,18.0,296.0,1.6,,,,
2025-03-02 07:00:00+05:30,0.627,7.33,0.0256,12.8,89.5,85.5,17.3,281.0,1.35,,,,
2025-03-02 08:00:00+05:30,0.605,7.58,0.024,11.0,129.0,85.0,17.8,240.0,1.28,,,,
2025-03-02 09:00:00+05:30,0.555,8.23,0.0216,19.3,121.0,76.5,20.7,237.0,1.25,,,,
2025-03-02 10:00:00+05:30,0.563,7.63,0.0207,31.1,139.0,70.8,21.8,209.0,1.83,,,,
2025-03-02 11:00:00+05:30,0.48,5.98,0.0186,45.4,144.0,59.5,25.4,192.0,0.875,,,,
2025-03-02 12:00:00+05:30,0.305,3.95,0.0145,67.5,111.0,46.3,28.1,263.0,1.83,,,,
2025-03-02 13:00:00+05:30,0.197,3.35,0.00998,75.7,88.3,39.0,28.7,278.0,2.18,,,,
2025-03-02 14:00:00+05:30,0.2,2.78,0.00825,81.4,67.0,36.3,28.7,265.0,2.23,,,,
2025-03-02 15:00:00+05:30,0.235,3.1,0.0091,82.7,61.8,38.5,28.6,284.0,2.78,,,,
2025-03-02 16:00:00+05:30,0.245,2.2,0.00843,84.7,56.5,38.8,28.2,260.0,2.63,,,,
2025-03-02 17:00:00+05:30,0.21,2.37,0.00877,85.5,59.3,37.3,27.5,263.0,2.47,,,,
2025-03-02 18:00:00+05:30,0.153,2.7,0.00973,84.3,58.0,41.0,24.7,282.0,1.9,,,,
2025-03-02 19:00:00+05:30,0.22,2.75,0.0142,70.4,62.0,46.0,22.6,276.0,1.6,,,,
2025-03-02 20:00:00+05:30,0.828,11.8,0.0478,15.0,97.5,57.3,20.0,234.0,1.2,,,,
2025-03-02 21:00:00+05:30,0.92,8.3,0.0407,13.6,165.0,62.3,19.2,231.0,1.2,,,,
2025-03-02 22:00:00+05:30,1.02,4.8,0.0356,10.7,151.0,67.5,18.2,269.0,1.38,,,,
2025-03-02 23:00:00+05:30,1.55,66.9,0.0912,4.23,243.0,74.3,17.1,224.0,1.07,,,,
2025-03-03 00:00:00+05:30,1.53,70.5,0.0921,4.2,396.0,78.3,16.6,211.0,1.13,,,,
2025-03-03 01:00:00+05:30,1.06,16.1,0.0419,6.1,284.0,80.5,16.0,261.0,1.2,,,,
2025-03-03 02:00:00+05:30,0.583,4.03,0.0244,,219.0,74.0,16.3,296.0,1.73,,,,
2025-03-03 03:00:00+05:30,0.4,38.5,0.149,33.7,179.0,71.8,16.2,284.0,1.48,,,,
2025-03-03 04:00:00+05:30,0.318,2.53,0.0153,42.4,107.0,70.8,16.0,302.0,1.63,,,,
2025-03-03 05:00:00+05:30,0.413,15.1,0.0335,17.1,132.0,78.0,14.7,221.0,1.13,,,,
2025-03-03 06:00:00+05:30,1.09,74.9,0.0898,4.43,258.0,81.3,13.9,236.0,1.05,,,,
2025-03-03 07:00:00+05:30,1.08,89.2,0.0993,4.53,389.0,84.3,13.6,202.0,1.05,,,,
2025-03-03 08:00:00+05:30,1.13,59.4,0.076,5.53,304.0,81.8,15.9,210.0,1.18,,,,
2025-03-03 09:00:00+05:30,1.02,21.0,0.053,18.5,257.0,63.0,20.0,218.0,1.48,,,,
2025-03-03 10:00:00+05:30,0.92,8.43,0.0341,48.1,283.0,51.5,24.4,194.0,1.1,,,,
2025-03-03 11:00:00+05:30,0.725,7.53,0.0307,71.1,240.0,43.8,27.2,121.0,1.9,,,,
2025-03-03 12:00:00+05:30,0.64,5.77,0.029,98.2,219.0,36.0,29.5,210.0,1.5,,,,
2025-03-03 13:00:00+05:30,0.435,4.13,0.0197,133.0,214.0,32.0,29.9,210.0,1.8,,,,
2025-03-03 14:00:00+05:30,0.523,3.67,0.0187,152.0,196.0,32.7,31.5,179.0,1.7,,,,
2025-03-03 15:00:00+05:30,0.41,3.4,0.0153,124.0,177.0,33.7,32.0,163.0,1.63,,,,
2025-03-03 16:00:00+05:30,0.41,3.6,0.0178,136.0,132.0,35.0,31.7,208.0,1.9,,,,
2025-03-03 17:00:00+05:30,0.423,3.27,0.0149,165.0,170.0,36.7,31.3,243.0,1.4,,,,
2025-03-03 18:00:00+05:30,0.813,3.5,0.0299,129.0,194.0,40.5,29.7,131.0,1.25,,,,
2025-03-03 19:00:00+05:30,0.94,1.4,0.0393,94.7,275.0,44.0,27.1,80.3,1.68,,,,
2025-03-03 20:00:00+05:30,1.06,2.3,0.0487,28.6,299.0,51.8,25.5,102.0,1.55,,,,
2025-03-03 21:00:00+05:30,1.06,6.23,0.0516,21.9,243.0,54.5,24.6,123.0,1.4,,,,
2025-03-03 22:00:00+05:30,1.17,10.2,0.0625,10.2,233.0,56.3,24.0,125.0,1.4,,,,
2025-03-03 23:00:00+05:30,1.32,29.4,0.0802,6.28,227.0,58.0,23.6,144.0,1.43,,,,
2025-03-04 00:00:00+05:30,0.903,4.13,0.0425,27.9,269.0,57.3,23.5,145.0,1.57,,,,
2025-03-04 01:00:00+05:30,0.85,3.15,0.0345,32.1,222.0,60.0,22.7,170.0,2.0,,,,
2025-03-04 02:00:00+05:30,0.935,6.6,0.0456,,227.0,63.5,21.9,176.0,1.85,,,,
2025-03-04 03:00:00+05:30,0.63,40.5,0.199,18.8,237.0,62.5,22.4,192.0,2.15,,,,
2025-03-04 04:00:00+05:30,0.548,2.2,0.0197,27.7,209.0,65.3,21.5,234.0,1.88,,,,
2025-03-04 05:00:00+05:30,0.793,4.0,0.0225,13.2,172.0,76.0,19.2,197.0,1.58,,,,
2025-03-04 06:00:00+05:30,0.93,9.15,0.0306,6.3,219.0,80.8,18.4,174.0,1.75,,,,
2025-03-04 07:00:00+05:30,0.967,30.3,0.0513,3.88,241.0,81.8,18.2,175.0,1.68,,,,
2025-03-04 08:00:00+05:30,0.808,19.5,0.0408,10.5,249.0,76.3,19.5,199.0,1.95,,,,
2025-03-04 09:00:00+05:30,0.56,7.25,0.0208,26.2,228.0,69.8,20.8,208.0,2.55,,,,
2025-03-04 10:00:00+05:30,0.513,6.6,0.0191,40.2,179.0,63.3,22.8,213.0,2.63,,,,
2025-03-04 11:00:00+05:30,0.47,5.47,0.0172,60.0,182.0,58.0,25.4,188.0,2.03,,,,
2025-03-04 12:00:00+05:30,0.428,3.25,0.0138,75.3,167.0,53.8,27.1,209.0,1.85,,,,
2025-03-04 13:00:00+05:30,0.47,3.78,0.0148,78.5,150.0,51.3,28.5,230.0,1.63,,,,
2025-03-04 14:00:00+05:30,0.433,3.85,0.0123,92.9,154.0,47.0,28.7,227.0,1.93,,,,
2025-03-04 15:00:00+05:30,0.393,2.85,0.0118,94.8,138.0,45.3,29.0,244.0,1.85,,,,
2025-03-04 16:00:00+05:30,0.298,3.08,0.0125,91.1,127.0,42.3,28.0,244.0,2.38,,,,
2025-03-04 17:00:00+05:30,0.285,2.18,0.0111,88.3,138.0,46.3,26.6,252.0,2.68,,,,
2025-03-04 18:00:00+05:30,0.298,2.1,0.0127,78.8,127.0,50.0,24.9,275.0,2.38,,,,
2025-03-04 19:00:00+05:30,0.34,2.03,0.0124,67.1,120.0,61.3,22.4,275.0,2.33,,,,
2025-03-04 20:00:00+05:30,0.335,0.433,0.01,63.4,120.0,64.3,20.7,275.0,2.15,,,,
2025-03-04 21:00:00+05:30,0.455,1.83,0.0148,48.5,101.0,68.3,19.7,265.0,1.83,,,,
2025-03-04 22:00:00+05:30,0.5,3.73,0.017,41.7,106.0,71.3,18.5,263.0,1.78,,,,
2025-03-04 23:00:00+05:30,0.42,4.45,0.0155,43.2,96.3,73.5,17.7,263.0,1.78,,,,
2025-03-05 00:00:00+05:30,0.38,4.2,0.0143,48.6,88.0,74.7,17.2,257.0,1.77,,,,
2025-03-05 09:00:00+05:30,0.31,8.2,0.013,59.5,125.0,57.0,18.4,271.0,2.8,,,,
2025-03-05 10:00:00+05:30,0.318,4.63,0.0133,62.7,133.0,54.0,19.7,265.0,2.58,,,,
2025-03-05 11:00:00+05:30,0.29,2.55,0.00963,70.7,154.0,50.8,21.4,262.0,2.8,,,,
