Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,O3,NH3
2025-04-21 06:00:00+05:30,48.3,34.3,0.0574,128.0,65.3,28.0,296.0,0.95,,,,,
2025-04-21 07:00:00+05:30,28.8,33.4,0.0411,140.0,65.8,28.0,296.0,0.65,,,,,
2025-04-21 08:00:00+05:30,31.0,40.8,0.0469,128.0,61.5,29.1,297.0,0.5,,,,,
2025-04-21 09:00:00+05:30,19.2,26.2,0.0295,146.0,39.3,31.2,297.0,1.85,,,,,
2025-04-21 10:00:00+05:30,12.0,25.4,0.0233,83.0,36.3,32.8,297.0,2.48,,,,,
2025-04-21 11:00:00+05:30,11.1,23.0,0.0213,83.0,33.8,33.7,297.0,2.75,,,,,
2025-04-21 12:00:00+05:30,12.3,20.6,0.0209,79.0,30.7,35.2,297.0,1.97,,,,,
2025-04-21 13:00:00+05:30,12.1,16.4,0.0186,90.0,27.3,37.0,297.0,2.03,,,,,
2025-04-21 14:00:00+05:30,10.9,14.3,0.0165,59.0,27.0,37.4,297.0,1.98,,,,,
2025-04-21 15:00:00+05:30,12.3,18.2,0.0196,48.0,27.0,37.3,297.0,2.18,,,,,
2025-04-21 16:00:00+05:30,12.6,20.1,0.021,44.0,27.0,36.9,297.0,1.38,,,,,
2025-04-21 17:00:00+05:30,11.8,15.8,0.018,45.0,26.8,36.4,297.0,1.43,,,,,
2025-04-21 18:00:00+05:30,11.2,19.8,0.0196,42.0,26.5,35.2,297.0,1.2,,,,,
2025-04-21 19:00:00+05:30,11.4,40.4,0.0307,40.0,27.3,33.4,297.0,0.425,,,,,
2025-04-21 20:00:00+05:30,22.4,55.5,0.0476,47.0,29.8,31.1,297.0,0.3,,,,,
2025-04-21 21:00:00+05:30,10.7,35.7,0.0276,83.0,30.0,30.3,297.0,0.3,,,,,
2025-04-21 22:00:00+05:30,12.1,35.9,0.0289,81.0,30.0,30.1,297.0,0.3,,,,,
2025-04-21 23:00:00+05:30,13.1,28.4,0.0257,89.0,30.3,29.6,297.0,0.3,,,,,
2025-04-22 00:00:00+05:30,13.2,34.9,0.0293,111.0,31.3,28.8,297.0,0.3,,,,,
2025-04-22 01:00:00+05:30,63.2,47.6,0.0771,155.0,34.5,27.7,297.0,0.3,,,,,
2025-04-22 02:00:00+05:30,48.4,38.3,0.0596,135.0,34.5,27.5,297.0,0.35,,,,,
2025-04-22 03:00:00+05:30,18.8,34.9,0.0337,157.0,36.8,26.7,297.0,0.3,,,,,
2025-04-22 04:00:00+05:30,18.2,33.7,0.0326,215.0,37.5,26.1,297.0,0.3,,,,,
2025-04-22 05:00:00+05:30,24.4,33.9,0.0381,207.0,37.0,26.3,296.0,0.45,,,,,
2025-04-22 06:00:00+05:30,30.4,35.0,0.0433,201.0,39.0,25.6,297.0,0.3,,,,,
2025-04-22 07:00:00+05:30,44.3,37.6,0.056,239.0,39.3,25.6,297.0,0.3,,,,,
2025-04-22 08:00:00+05:30,23.9,37.4,0.0393,223.0,36.5,27.4,297.0,0.625,,,,,
2025-04-22 09:00:00+05:30,14.5,33.6,0.0295,201.0,34.5,30.3,297.0,0.925,,,,,
2025-04-22 10:00:00+05:30,10.5,27.1,0.0229,195.0,34.0,32.8,297.0,1.53,,,,,
2025-04-22 11:00:00+05:30,10.2,28.1,0.0232,125.0,33.3,34.9,297.0,1.48,,,,,
2025-04-22 12:00:00+05:30,11.6,21.5,0.0209,91.0,28.3,36.2,297.0,2.05,,,,,
2025-04-22 13:00:00+05:30,10.4,19.9,0.019,61.0,26.3,37.2,297.0,2.3,,,,,
2025-04-22 14:00:00+05:30,12.0,21.1,0.0208,48.0,26.0,37.3,297.0,2.13,,,,,
2025-04-22 15:00:00+05:30,10.6,23.9,0.0214,40.0,26.0,37.2,297.0,2.25,,,,,
2025-04-22 16:00:00+05:30,9.83,21.4,0.0194,48.0,26.0,36.8,297.0,2.13,,,,,
2025-04-22 17:00:00+05:30,10.1,20.4,0.019,56.0,26.0,35.8,297.0,2.05,,,,,
2025-04-22 18:00:00+05:30,9.83,27.9,0.0227,50.0,26.0,34.7,297.0,1.68,,,,,
2025-04-22 19:00:00+05:30,14.3,52.2,0.0394,44.0,27.3,32.7,297.0,0.375,,,,,
2025-04-22 20:00:00+05:30,20.3,64.8,0.0512,55.0,29.5,30.7,297.0,0.3,,,,,
2025-04-22 21:00:00+05:30,10.6,46.2,0.0332,75.0,30.3,29.9,297.0,0.3,,,,,
2025-04-22 22:00:00+05:30,17.0,64.3,0.048,113.0,31.5,29.2,297.0,0.3,,,,,
2025-04-22 23:00:00+05:30,15.6,54.0,0.0415,152.0,30.8,29.5,296.0,0.375,,,,,
2025-04-23 00:00:00+05:30,11.0,39.8,0.0301,141.0,30.7,29.1,297.0,0.4,,,,,
2025-04-23 01:00:00+05:30,11.3,29.1,0.0246,121.0,31.0,29.1,297.0,1.0,,,,,
2025-04-23 02:00:00+05:30,10.3,22.4,0.0201,92.0,31.3,29.2,296.0,0.875,,,,,
2025-04-23 03:00:00+05:30,7.3,32.3,0.0232,68.0,32.8,28.7,296.0,0.65,,,,,
2025-04-23 04:00:00+05:30,10.4,29.4,0.0241,69.0,35.3,27.4,296.0,0.375,,,,,
2025-04-23 05:00:00+05:30,11.9,29.6,0.0254,85.0,38.5,26.0,297.0,0.35,,,,,
2025-04-23 06:00:00+05:30,11.9,30.1,0.0257,122.0,40.5,24.9,296.0,0.3,,,,,
2025-04-23 07:00:00+05:30,17.2,43.4,0.037,169.0,41.0,25.0,296.0,0.3,,,,,
2025-04-23 08:00:00+05:30,24.7,51.5,0.0476,335.0,38.3,26.8,297.0,0.45,,,,,
2025-04-23 09:00:00+05:30,11.8,40.3,0.031,290.0,33.3,30.0,297.0,1.48,,,,,
2025-04-23 10:00:00+05:30,9.88,31.1,0.0246,223.0,31.0,32.5,297.0,1.9,,,,,
2025-04-23 11:00:00+05:30,11.6,35.8,0.0284,145.0,29.3,34.6,297.0,1.78,,,,,
2025-04-23 12:00:00+05:30,10.4,24.8,0.0217,99.0,27.5,36.2,297.0,1.93,,,,,
2025-04-23 13:00:00+05:30,11.0,23.1,0.0212,61.0,27.0,36.5,297.0,2.63,,,,,
2025-04-23 14:00:00+05:30,11.8,21.3,0.0209,46.0,27.0,36.8,297.0,2.6,,,,,
2025-04-23 15:00:00+05:30,11.0,19.1,0.0191,38.0,27.0,36.5,297.0,2.53,,,,,
2025-04-23 16:00:00+05:30,10.0,19.2,0.0183,38.0,27.0,36.3,297.0,2.1,,,,,
2025-04-23 17:00:00+05:30,9.63,22.8,0.02,42.0,27.0,35.7,297.0,2.15,,,,,
2025-04-23 18:00:00+05:30,9.73,24.5,0.0209,47.0,27.0,34.7,297.0,1.57,,,,,
2025-04-23 19:00:00+05:30,16.5,68.5,0.0498,36.0,29.3,32.8,297.0,0.375,,,,,
2025-04-23 20:00:00+05:30,32.2,88.6,0.0733,55.0,31.5,30.5,297.0,0.3,,,,,
2025-04-23 21:00:00+05:30,14.9,53.6,0.0407,80.0,32.3,29.5,297.0,0.3,,,,,
2025-04-23 22:00:00+05:30,11.1,44.7,0.0328,96.0,33.0,29.1,297.0,0.3,,,,,
2025-04-23 23:00:00+05:30,11.1,43.5,0.0322,107.0,32.5,29.1,296.0,0.45,,,,,
2025-04-24 00:00:00+05:30,12.0,48.1,0.0354,127.0,32.0,29.6,296.0,0.433,,,,,
2025-04-24 01:00:00+05:30,17.9,41.5,0.0366,169.0,37.0,27.2,296.0,0.3,,,,,
2025-04-24 02:00:00+05:30,16.5,41.9,0.0358,134.0,37.8,26.9,296.0,0.3,,,,,
2025-04-24 03:00:00+05:30,19.4,43.1,0.0386,144.0,38.8,26.2,296.0,0.3,,,,,
2025-04-24 04:00:00+05:30,23.5,47.4,0.0444,216.0,39.0,26.1,296.0,0.3,,,,,
2025-04-24 05:00:00+05:30,54.2,45.1,0.0691,295.0,40.8,25.6,296.0,0.3,,,,,
2025-04-24 06:00:00+05:30,24.7,43.9,0.0435,316.0,39.0,25.8,296.0,0.3,,,,,
2025-04-24 07:00:00+05:30,23.4,44.7,0.0428,298.0,38.5,25.9,296.0,0.3,,,,,
2025-04-24 08:00:00+05:30,16.3,40.7,0.0348,217.0,35.8,27.9,297.0,0.425,,,,,
2025-04-24 09:00:00+05:30,13.1,39.1,0.0314,204.0,31.3,31.1,297.0,1.03,,,,,
2025-04-24 10:00:00+05:30,11.2,29.0,0.0245,128.0,29.8,33.2,297.0,1.4,,,,,
2025-04-24 11:00:00+05:30,9.2,29.7,0.0233,113.0,28.3,35.2,297.0,1.43,,,,,
2025-04-24 12:00:00+05:30,11.4,23.9,0.0219,78.0,27.3,36.5,297.0,1.53,,,,,
2025-04-24 13:00:00+05:30,8.73,23.6,0.0197,61.0,26.5,37.3,297.0,1.65,,,,,
2025-04-24 14:00:00+05:30,9.7,22.1,0.0197,50.0,26.0,37.6,297.0,1.93,,,,,
2025-04-24 15:00:00+05:30,10.9,20.5,0.0198,47.0,26.0,37.5,297.0,1.98,,,,,
2025-04-24 16:00:00+05:30,9.53,21.3,0.0191,45.0,25.8,37.2,296.0,1.73,,,,,
2025-04-24 17:00:00+05:30,2.2,25.9,0.0156,42.0,25.0,36.2,289.0,1.17,,,,,
2025-04-24 18:00:00+05:30,6.15,25.0,0.0183,39.0,25.8,35.0,289.0,0.975,,,,,
2025-04-24 19:00:00+05:30,9.98,49.1,0.0343,35.0,29.0,32.5,289.0,0.3,,,,,
2025-04-24 20:00:00+05:30,90.4,78.9,0.115,52.0,31.8,30.2,289.0,0.3,,,,,
2025-04-24 21:00:00+05:30,160.0,74.1,0.169,96.0,34.5,29.1,289.0,0.3,,,,,
2025-04-24 22:00:00+05:30,183.0,71.9,0.187,95.0,37.0,28.4,289.0,0.3,,,,,
2025-04-24 23:00:00+05:30,183.0,67.8,0.185,124.0,40.5,27.7,289.0,0.3,,,,,
2025-04-25 00:00:00+05:30,119.0,69.2,0.134,166.0,36.7,28.4,289.0,0.5,,,,,
2025-04-25 01:00:00+05:30,71.6,59.0,0.0895,228.0,40.5,26.9,289.0,0.3,,,,,
2025-04-25 02:00:00+05:30,146.0,63.3,0.152,200.0,40.3,27.2,289.0,0.3,,,,,
2025-04-25 03:00:00+05:30,155.0,60.9,0.157,243.0,42.3,26.6,289.0,0.325,,,,,
2025-04-25 04:00:00+05:30,92.2,56.2,0.105,190.0,43.0,26.5,289.0,0.3,,,,,
2025-04-25 05:00:00+05:30,105.0,53.5,0.114,218.0,44.3,26.1,289.0,0.3,,,,,
2025-04-25 06:00:00+05:30,95.0,50.4,0.104,195.0,44.8,25.7,289.0,0.3,,,,,
2025-04-25 07:00:00+05:30,60.0,50.5,0.0758,201.0,42.0,25.7,289.0,0.3,,,,,
2025-04-25 08:00:00+05:30,29.1,52.3,0.0515,252.0,36.5,27.6,289.0,0.85,,,,,
2025-04-25 09:00:00+05:30,11.6,47.2,0.0345,260.0,32.8,30.5,289.0,1.2,,,,,
2025-04-25 10:00:00+05:30,7.35,39.1,0.0268,272.0,29.5,33.3,289.0,1.3,,,,,
2025-04-25 11:00:00+05:30,8.55,28.7,0.0222,207.0,27.3,35.0,289.0,1.78,,,,,
2025-04-25 12:00:00+05:30,9.63,25.2,0.0212,110.0,25.8,36.4,289.0,1.58,,,,,
2025-04-25 13:00:00+05:30,8.08,21.2,0.0178,80.0,24.3,37.2,289.0,1.68,,,,,
2025-04-25 14:00:00+05:30,8.73,18.4,0.0169,59.0,24.0,37.3,289.0,1.68,,,,,
2025-04-25 15:00:00+05:30,5.85,21.1,0.016,61.0,24.0,37.2,289.0,1.53,,,,,
2025-04-25 16:00:00+05:30,8.75,18.3,0.0169,64.0,24.5,36.3,289.0,1.9,,,,,
2025-04-25 17:00:00+05:30,10.4,19.2,0.0186,47.0,25.3,35.5,289.0,1.28,,,,,
2025-04-25 18:00:00+05:30,9.9,25.7,0.0216,42.0,26.0,34.6,289.0,1.3,,,,,
2025-04-25 19:00:00+05:30,10.8,34.7,0.0272,41.0,27.5,33.2,289.0,0.625,,,,,
2025-04-25 20:00:00+05:30,10.8,43.1,0.0317,61.0,29.5,31.9,289.0,0.8,,,,,
2025-04-25 21:00:00+05:30,12.8,48.9,0.0363,97.0,30.0,31.3,289.0,0.825,,,,,
2025-04-25 22:00:00+05:30,17.2,46.5,0.0387,119.0,30.8,30.5,289.0,0.325,,,,,
2025-04-25 23:00:00+05:30,116.0,72.6,0.133,95.0,36.8,28.6,289.0,0.3,,,,,
2025-04-26 00:00:00+05:30,104.0,69.6,0.121,147.0,39.7,27.3,289.0,0.3,,,,,
2025-04-26 01:00:00+05:30,75.9,68.9,0.0982,166.0,41.5,27.1,289.0,0.3,,,,,
2025-04-26 02:00:00+05:30,60.0,60.0,0.0808,218.0,41.3,26.9,289.0,0.3,,,,,
2025-04-26 03:00:00+05:30,56.0,53.8,0.0738,193.0,42.8,26.5,289.0,0.3,,,,,
2025-04-26 04:00:00+05:30,39.0,56.2,0.0617,183.0,40.8,26.7,289.0,0.3,,,,,
2025-04-26 05:00:00+05:30,43.6,52.5,0.0633,174.0,44.8,25.7,289.0,0.375,,,,,
2025-04-26 06:00:00+05:30,74.3,53.7,0.0889,256.0,44.8,25.7,289.0,0.3,,,,,
2025-04-26 07:00:00+05:30,98.7,59.7,0.112,558.0,44.3,25.7,289.0,0.3,,,,,
2025-04-26 08:00:00+05:30,44.9,75.9,0.0769,570.0,40.3,27.7,289.0,0.3,,,,,
2025-04-26 09:00:00+05:30,14.0,58.0,0.0422,488.0,33.3,31.2,289.0,0.675,,,,,
2025-04-26 10:00:00+05:30,7.83,46.0,0.0309,313.0,30.0,33.5,289.0,1.18,,,,,
2025-04-26 11:00:00+05:30,7.93,40.9,0.0282,228.0,27.7,34.9,289.0,1.67,,,,,
2025-04-26 13:00:00+05:30,8.45,28.0,0.0218,88.0,24.0,37.5,289.0,2.08,,,,,
2025-04-26 14:00:00+05:30,10.6,33.4,0.0264,31.0,23.0,37.9,289.0,2.18,,,,,
2025-04-26 15:00:00+05:30,9.28,31.9,0.0244,22.0,24.0,37.4,289.0,2.05,,,,,
2025-04-26 20:00:00+05:30,12.9,36.9,0.0303,,30.7,31.6,290.0,0.633,,,,,
2025-04-26 21:00:00+05:30,8.98,31.3,0.024,55.0,30.0,31.7,290.0,0.6,,,,,
2025-04-26 22:00:00+05:30,10.0,45.0,0.0322,62.0,31.8,31.0,290.0,0.45,,,,,
2025-04-26 23:00:00+05:30,12.5,44.5,0.0339,116.0,33.8,30.1,290.0,0.425,,,,,
2025-04-27 00:00:00+05:30,9.6,34.4,0.0261,119.0,33.0,30.2,290.0,0.633,,,,,
2025-04-27 01:00:00+05:30,34.4,34.7,0.0464,114.0,34.5,29.6,290.0,0.3,,,,,
2025-04-27 02:00:00+05:30,35.7,41.4,0.0512,133.0,36.8,28.8,290.0,0.3,,,,,
2025-04-27 03:00:00+05:30,20.6,38.8,0.0377,127.0,38.5,28.0,290.0,0.3,,,,,
2025-04-27 04:00:00+05:30,15.9,38.0,0.0332,151.0,38.5,28.2,290.0,0.325,,,,,
2025-04-27 05:00:00+05:30,19.0,38.1,0.0358,160.0,39.3,27.9,290.0,0.3,,,,,
2025-04-27 06:00:00+05:30,13.6,31.9,0.028,177.0,37.3,28.0,290.0,0.3,,,,,
2025-04-27 07:00:00+05:30,14.4,32.9,0.0291,160.0,38.0,27.9,290.0,0.45,,,,,
2025-04-27 08:00:00+05:30,19.2,38.2,0.0359,190.0,37.0,28.6,290.0,0.35,,,,,
2025-04-27 09:00:00+05:30,14.8,34.8,0.0309,193.0,34.3,30.7,291.0,0.4,,,,,
2025-04-27 10:00:00+05:30,10.7,32.2,0.0258,133.0,31.0,32.8,291.0,1.15,,,,,
2025-04-27 11:00:00+05:30,8.83,35.0,0.0259,132.0,29.8,34.2,291.0,1.6,,,,,
2025-04-27 12:00:00+05:30,8.48,29.1,0.0224,118.0,27.5,35.8,291.0,1.8,,,,,
2025-04-27 13:00:00+05:30,7.98,29.0,0.022,96.0,26.0,37.0,291.0,1.78,,,,,
2025-04-27 14:00:00+05:30,8.05,32.8,0.024,69.0,25.5,37.1,291.0,2.18,,,,,
2025-04-27 15:00:00+05:30,8.93,33.7,0.0252,64.0,25.3,36.8,291.0,1.95,,,,,
2025-04-27 16:00:00+05:30,6.63,26.9,0.0197,58.0,25.3,36.4,291.0,1.18,,,,,
2025-04-27 17:00:00+05:30,7.95,28.2,0.0215,63.0,26.3,35.7,290.0,1.08,,,,,
2025-04-27 18:00:00+05:30,7.68,40.7,0.0278,59.0,27.3,34.7,290.0,0.5,,,,,
2025-04-27 19:00:00+05:30,11.2,54.6,0.0381,56.0,30.0,32.7,290.0,0.3,,,,,
2025-04-27 20:00:00+05:30,17.7,75.7,0.0546,68.0,33.5,30.7,290.0,0.3,,,,,
2025-04-27 21:00:00+05:30,60.0,95.7,0.0996,105.0,34.8,30.0,290.0,0.4,,,,,
2025-04-27 22:00:00+05:30,63.9,84.0,0.0966,162.0,36.8,29.5,290.0,0.35,,,,,
2025-04-27 23:00:00+05:30,89.1,80.2,0.115,173.0,39.3,28.5,290.0,0.3,,,,,
2025-04-28 00:00:00+05:30,47.4,67.5,0.0743,147.0,37.3,29.5,290.0,1.6,,,,,
2025-04-28 01:00:00+05:30,27.7,49.4,0.049,133.0,38.5,28.9,290.0,0.4,,,,,
2025-04-28 02:00:00+05:30,26.0,37.7,0.041,110.0,40.8,27.9,290.0,0.3,,,,,
2025-04-28 03:00:00+05:30,62.2,42.3,0.0732,106.0,41.8,27.6,290.0,0.75,,,,,
2025-04-28 04:00:00+05:30,58.2,46.3,0.0719,113.0,45.0,26.8,290.0,0.625,,,,,
2025-04-28 05:00:00+05:30,45.8,40.3,0.0586,119.0,44.5,27.2,290.0,2.0,,,,,
2025-04-28 06:00:00+05:30,49.5,40.8,0.0617,146.0,45.3,26.9,290.0,2.1,,,,,
2025-04-28 07:00:00+05:30,22.6,37.5,0.0383,200.0,46.5,26.8,290.0,2.75,,,,,
2025-04-28 08:00:00+05:30,11.6,29.4,0.025,240.0,46.0,27.7,290.0,3.3,,,,,
2025-04-28 09:00:00+05:30,10.5,31.0,0.025,205.0,42.8,29.4,290.0,3.48,,,,,
2025-04-28 10:00:00+05:30,7.53,32.6,0.0234,167.0,40.5,30.8,290.0,3.58,,,,,
2025-04-28 11:00:00+05:30,8.08,30.0,0.0225,173.0,37.5,32.5,290.0,3.05,,,,,
2025-04-28 12:00:00+05:30,8.53,32.2,0.024,149.0,35.3,33.7,290.0,3.18,,,,,
2025-04-28 13:00:00+05:30,7.6,37.7,0.0263,128.0,33.3,34.9,290.0,2.58,,,,,
2025-04-28 14:00:00+05:30,7.5,54.6,0.0353,103.0,31.3,36.0,291.0,1.95,,,,,
2025-04-28 15:00:00+05:30,10.3,53.7,0.0371,105.0,31.5,36.2,291.0,2.28,,,,,
2025-04-28 16:00:00+05:30,7.3,36.5,0.0254,100.0,32.0,35.5,291.0,2.65,,,,,
2025-04-28 17:00:00+05:30,8.08,33.3,0.0243,95.0,33.5,34.8,291.0,2.65,,,,,
2025-04-28 18:00:00+05:30,6.7,32.1,0.0226,90.0,37.0,33.7,291.0,3.4,,,,,
2025-04-28 19:00:00+05:30,7.35,27.9,0.0208,90.0,39.5,32.4,291.0,2.38,,,,,
2025-04-28 20:00:00+05:30,8.78,29.1,0.0226,108.0,42.0,31.3,291.0,2.25,,,,,
2025-04-28 21:00:00+05:30,9.85,30.1,0.0241,129.0,44.0,30.5,291.0,2.53,,,,,
2025-04-28 22:00:00+05:30,7.58,28.9,0.0215,128.0,46.0,29.7,291.0,2.48,,,,,
2025-04-28 23:00:00+05:30,7.75,30.8,0.0227,94.0,47.3,29.2,291.0,2.33,,,,,
2025-04-29 00:00:00+05:30,8.6,37.7,0.0271,95.0,48.0,28.8,291.0,2.57,,,,,
2025-04-29 01:00:00+05:30,9.1,29.8,0.0233,116.0,49.5,28.4,291.0,2.25,,,,,
2025-04-29 02:00:00+05:30,9.38,31.5,0.0244,89.0,50.0,28.0,291.0,2.2,,,,,
2025-04-29 03:00:00+05:30,11.3,31.5,0.0257,86.0,51.0,27.8,293.0,2.48,,,,,
2025-04-29 04:00:00+05:30,9.2,23.8,0.0202,79.0,53.8,27.3,294.0,3.28,,,,,
2025-04-29 05:00:00+05:30,10.3,27.9,0.0233,77.0,57.0,26.5,291.0,3.03,,,,,
2025-04-29 06:00:00+05:30,9.48,23.9,0.0204,86.0,58.0,26.3,291.0,3.53,,,,,
2025-04-29 07:00:00+05:30,11.0,26.5,0.0231,73.0,56.3,26.3,289.0,3.73,,,,,
2025-04-29 08:00:00+05:30,8.28,22.1,0.0185,73.0,53.5,26.9,283.0,3.73,,,,,
2025-04-29 09:00:00+05:30,7.8,19.4,0.0167,70.0,48.5,28.4,291.0,4.58,,,,,
2025-04-29 10:00:00+05:30,8.35,16.1,0.0154,59.0,44.5,29.7,287.0,4.65,,,,,
2025-04-29 11:00:00+05:30,6.95,18.0,0.0153,57.0,41.5,31.2,291.0,3.8,,,,,
2025-04-29 12:00:00+05:30,7.38,23.6,0.0186,58.0,39.5,32.2,289.0,3.9,,,,,
2025-04-29 13:00:00+05:30,9.33,25.9,0.0214,58.0,38.3,33.1,288.0,3.53,,,,,
2025-04-29 14:00:00+05:30,9.85,36.8,0.0276,58.0,37.0,33.7,290.0,3.48,,,,,
2025-04-29 15:00:00+05:30,8.85,40.8,0.029,53.0,36.3,34.2,289.0,2.83,,,,,
2025-04-29 16:00:00+05:30,10.7,45.3,0.0328,55.0,36.5,33.8,286.0,2.78,,,,,
2025-04-29 17:00:00+05:30,7.68,32.6,0.0235,47.0,37.8,33.3,291.0,2.8,,,,,
2025-04-29 18:00:00+05:30,7.25,26.8,0.0202,58.0,39.3,32.6,291.0,2.45,,,,,
2025-04-29 19:00:00+05:30,6.4,24.7,0.0183,62.0,41.8,31.6,291.0,2.4,,,,,
2025-04-29 20:00:00+05:30,6.53,27.5,0.0199,74.0,44.8,30.7,291.0,2.33,,,,,
2025-04-29 23:00:00+05:30,8.15,40.8,0.0284,79.0,51.0,28.7,290.0,0.9,,,,,
2025-04-30 00:00:00+05:30,34.4,60.5,0.0605,88.0,52.3,28.3,290.0,0.3,,,,,
2025-04-30 01:00:00+05:30,31.7,49.2,0.0519,103.0,53.0,28.1,290.0,1.6,,,,,
2025-04-30 02:00:00+05:30,19.9,45.6,0.0404,112.0,52.5,28.2,290.0,2.48,,,,,
2025-04-30 03:00:00+05:30,8.9,28.1,0.0221,139.0,53.8,27.8,290.0,3.0,,,,,
2025-04-30 04:00:00+05:30,9.75,27.5,0.0225,163.0,55.8,27.4,290.0,2.25,,,,,
2025-04-30 05:00:00+05:30,13.7,31.9,0.0281,114.0,57.3,27.0,290.0,1.85,,,,,
2025-04-30 06:00:00+05:30,19.8,34.2,0.0343,91.0,58.3,26.9,290.0,2.45,,,,,
2025-04-30 07:00:00+05:30,19.1,34.6,0.0339,118.0,58.3,27.0,290.0,2.5,,,,,
2025-04-30 08:00:00+05:30,9.43,28.0,0.0226,110.0,54.5,28.1,283.0,3.2,,,,,
2025-04-30 09:00:00+05:30,11.2,31.7,0.026,89.0,50.8,29.6,291.0,3.45,,,,,
2025-04-30 10:00:00+05:30,10.9,30.9,0.0253,79.0,47.5,30.9,287.0,3.5,,,,,
2025-04-30 11:00:00+05:30,8.45,26.9,0.0212,83.0,44.8,32.0,254.0,3.1,,,,,
2025-04-30 12:00:00+05:30,8.3,21.3,0.018,86.0,42.3,33.2,246.0,2.6,,,,,
2025-04-30 13:00:00+05:30,7.13,22.4,0.0178,72.0,40.3,34.0,277.0,2.63,,,,,
2025-04-30 14:00:00+05:30,9.45,30.0,0.0237,66.0,39.3,34.3,276.0,2.68,,,,,
2025-04-30 15:00:00+05:30,7.95,36.4,0.0258,77.0,37.5,34.8,268.0,2.03,,,,,
2025-04-30 16:00:00+05:30,8.43,35.2,0.0255,66.0,38.0,34.3,268.0,2.23,,,,,
2025-04-30 17:00:00+05:30,7.55,35.8,0.0252,61.0,38.5,33.9,263.0,1.53,,,,,
2025-04-30 18:00:00+05:30,7.5,27.2,0.0205,57.0,40.0,33.2,263.0,1.88,,,,,
2025-04-30 19:00:00+05:30,7.23,21.8,0.0175,59.0,42.5,32.1,263.0,2.9,,,,,
2025-04-30 20:00:00+05:30,6.9,20.2,0.0163,68.0,45.8,31.2,263.0,3.05,,,,,
2025-04-30 21:00:00+05:30,7.38,21.7,0.0176,72.0,48.0,30.5,263.0,2.73,,,,,
2025-04-30 22:00:00+05:30,7.83,20.7,0.0174,81.0,49.8,30.0,263.0,2.98,,,,,
2025-04-30 23:00:00+05:30,7.58,21.0,0.0173,91.0,50.3,29.5,263.0,2.73,,,,,
2025-05-01 00:00:00+05:30,9.07,31.7,0.0242,80.0,51.3,29.1,263.0,1.6,,,,,
2025-05-01 01:00:00+05:30,8.3,25.8,0.0205,95.0,52.0,28.9,263.0,2.95,,,,,
2025-05-01 02:00:00+05:30,8.78,34.9,0.0257,102.0,53.8,28.5,263.0,2.05,,,,,
2025-05-01 03:00:00+05:30,13.7,33.4,0.0291,92.0,54.8,28.3,263.0,2.1,,,,,
2025-05-01 04:00:00+05:30,9.63,29.7,0.0237,108.0,58.0,27.8,263.0,1.48,,,,,
2025-05-01 05:00:00+05:30,9.73,27.1,0.0224,101.0,59.0,27.9,263.0,1.65,,,,,
2025-05-01 06:00:00+05:30,24.0,40.4,0.0412,99.0,59.8,27.8,263.0,1.7,,,,,
2025-05-01 07:00:00+05:30,25.6,36.7,0.0405,92.0,60.3,27.7,263.0,2.0,,,,,
2025-05-01 08:00:00+05:30,9.55,25.8,0.0216,121.0,58.3,28.4,263.0,2.78,,,,,
2025-05-01 09:00:00+05:30,8.95,29.1,0.0228,112.0,51.5,30.0,229.0,3.43,,,,,
2025-05-01 10:00:00+05:30,9.2,26.0,0.0214,88.0,47.0,31.6,236.0,3.3,,,,,
2025-05-01 11:00:00+05:30,7.1,20.6,0.0168,89.0,42.8,33.0,217.0,3.4,,,,,
2025-05-01 12:00:00+05:30,8.28,18.6,0.0166,75.0,40.5,34.1,156.0,2.78,,,,,
2025-05-01 13:00:00+05:30,8.28,20.5,0.0177,73.0,39.3,34.6,120.0,3.08,,,,,
2025-05-01 14:00:00+05:30,5.75,23.6,0.0172,73.0,39.3,34.6,164.0,3.33,,,,,
2025-05-01 15:00:00+05:30,8.43,26.1,0.0207,67.0,38.8,34.7,167.0,3.48,,,,,
2025-05-01 16:00:00+05:30,6.8,24.0,0.0183,67.0,39.0,34.3,220.0,2.98,,,,,
2025-05-01 17:00:00+05:30,7.0,23.9,0.0184,61.0,39.8,33.9,256.0,2.33,,,,,
2025-05-01 18:00:00+05:30,6.55,24.7,0.0184,66.0,40.8,33.2,254.0,2.23,,,,,
2025-05-01 19:00:00+05:30,5.6,21.2,0.0158,61.0,43.3,32.3,231.0,3.38,,,,,
2025-05-01 20:00:00+05:30,5.98,19.2,0.015,91.0,46.0,31.4,179.0,3.63,,,,,
2025-05-01 21:00:00+05:30,5.83,17.4,0.014,91.0,48.5,30.8,145.0,3.48,,,,,
2025-05-01 22:00:00+05:30,7.63,16.7,0.0151,69.0,49.0,30.3,141.0,3.1,,,,,
2025-05-01 23:00:00+05:30,6.5,21.0,0.0164,74.0,50.8,29.7,141.0,2.23,,,,,
2025-05-02 00:00:00+05:30,9.1,29.0,0.0229,69.0,51.3,29.5,141.0,2.17,,,,,
2025-05-02 01:00:00+05:30,6.2,21.0,0.0161,83.0,50.5,29.1,136.0,3.7,,,,,
