Local Time,CO,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,NH3
2025-02-21 12:00:00+05:30,0.365,12.3,,109.0,41.5,23.5,20.7,202.0,1.45,,,,
2025-02-21 13:00:00+05:30,0.798,12.1,,131.0,44.3,25.7,20.1,237.0,2.25,,,,
2025-02-21 14:00:00+05:30,0.475,7.33,,134.0,49.8,29.9,19.0,264.0,3.13,,,,
2025-02-21 15:00:00+05:30,0.167,7.65,,129.0,51.0,26.8,18.5,266.0,3.2,,,,
2025-02-21 16:00:00+05:30,1.25,6.43,,107.0,53.0,21.4,18.1,272.0,3.38,,,,
2025-02-21 17:00:00+05:30,1.09,6.55,,93.9,55.8,17.8,17.3,271.0,3.7,,,,
2025-02-21 18:00:00+05:30,1.67,7.95,,95.4,59.0,17.4,16.8,272.0,2.85,,,,
2025-02-21 19:00:00+05:30,1.83,9.3,,58.1,63.7,17.7,16.0,264.0,1.73,,,,
2025-02-21 20:00:00+05:30,1.99,8.85,,37.1,66.8,18.5,15.4,258.0,1.43,,,,
2025-02-21 21:00:00+05:30,1.97,17.0,,19.8,71.3,15.6,15.0,256.0,1.4,,,,
2025-02-21 22:00:00+05:30,0.89,17.7,,14.1,73.5,13.1,14.6,248.0,1.35,,,,
2025-02-21 23:00:00+05:30,0.843,9.55,,8.75,75.5,12.5,14.2,236.0,1.05,,,,
2025-02-22 00:00:00+05:30,0.23,13.4,,9.75,75.5,12.7,13.9,245.0,1.95,,,,
2025-02-22 01:00:00+05:30,0.14,8.95,,33.0,78.5,10.3,13.4,245.0,1.95,,,,
2025-02-22 02:00:00+05:30,0.15,6.33,,7.1,80.0,10.7,13.0,235.0,1.25,,,,
2025-02-22 03:00:00+05:30,,11.7,,25.1,81.8,12.6,12.6,229.0,1.28,,,,
2025-02-22 04:00:00+05:30,0.85,8.17,,28.9,82.3,12.9,12.5,240.0,2.18,,,,
2025-02-22 05:00:00+05:30,0.823,4.95,,24.1,83.5,12.0,12.1,239.0,1.48,,,,
2025-02-22 06:00:00+05:30,0.74,6.9,,6.18,83.0,9.68,11.9,231.0,1.38,,,,
2025-02-22 07:00:00+05:30,0.79,7.83,,18.4,83.8,10.2,11.8,240.0,1.35,,,,
2025-02-22 08:00:00+05:30,0.875,12.2,,8.25,82.5,10.8,12.0,236.0,1.33,,,,
2025-02-22 09:00:00+05:30,0.993,16.4,,19.8,74.0,10.0,13.4,222.0,1.45,,,,
2025-02-22 10:00:00+05:30,1.25,15.2,,38.9,63.0,12.7,15.4,223.0,1.9,,,,
2025-02-22 11:00:00+05:30,1.29,15.5,,45.6,56.5,15.3,16.9,224.0,2.23,,,,
2025-02-22 12:00:00+05:30,1.08,11.9,,76.0,53.3,16.2,17.3,247.0,3.53,,,,
2025-02-22 13:00:00+05:30,0.983,13.4,,91.1,47.8,16.5,18.5,253.0,3.3,,,,
2025-02-22 14:00:00+05:30,0.785,11.8,,90.3,48.8,16.2,18.2,267.0,4.03,,,,
2025-02-22 15:00:00+05:30,0.66,8.8,,94.3,46.0,19.2,18.4,270.0,4.18,,,,
2025-02-22 16:00:00+05:30,1.1,17.4,,88.9,45.5,10.8,18.1,264.0,3.2,,,,
2025-02-22 17:00:00+05:30,1.23,13.6,,87.5,48.8,12.4,17.3,256.0,2.5,,,,
2025-02-22 18:00:00+05:30,1.19,9.05,,80.7,50.8,13.3,16.7,249.0,1.98,,,,
2025-02-22 19:00:00+05:30,1.59,11.3,,55.0,55.8,16.9,15.8,259.0,1.55,,,,
2025-02-22 20:00:00+05:30,2.05,22.3,,27.4,61.3,18.7,15.2,265.0,1.4,,,,
2025-02-22 21:00:00+05:30,2.22,33.4,,13.0,63.0,12.1,14.7,256.0,1.25,,,,
2025-02-22 22:00:00+05:30,0.92,24.0,,6.85,63.8,7.53,14.3,261.0,1.08,,,,
2025-02-22 23:00:00+05:30,0.893,30.9,,2.65,66.3,5.53,13.9,268.0,1.4,,,,
2025-02-23 00:00:00+05:30,0.567,29.9,,3.33,67.0,5.2,13.9,270.0,1.57,,,,
2025-02-23 01:00:00+05:30,0.465,21.2,,16.6,72.0,4.2,13.0,243.0,0.65,,,,
2025-02-23 02:00:00+05:30,0.533,22.0,,13.5,73.0,6.0,12.8,261.0,0.725,,,,
2025-02-23 03:00:00+05:30,,13.1,,19.8,72.8,7.2,12.7,250.0,0.775,,,,
2025-02-23 04:00:00+05:30,1.09,9.83,,22.3,72.8,8.53,12.6,258.0,0.825,,,,
2025-02-23 05:00:00+05:30,1.13,9.7,,19.6,74.8,8.05,12.3,244.0,0.675,,,,
2025-02-23 06:00:00+05:30,1.02,12.7,,9.3,75.8,5.15,12.2,240.0,0.65,,,,
2025-02-23 07:00:00+05:30,1.03,13.8,,7.83,76.8,4.45,12.0,249.0,0.7,,,,
2025-02-23 08:00:00+05:30,1.16,17.3,,11.0,73.8,4.3,12.5,247.0,0.925,,,,
2025-02-23 09:00:00+05:30,1.07,14.1,,33.5,66.0,7.53,14.1,233.0,1.28,,,,
2025-02-23 10:00:00+05:30,1.11,15.6,,59.9,55.0,13.1,16.6,234.0,1.65,,,,
2025-02-23 11:00:00+05:30,1.03,12.0,,91.6,49.0,14.2,18.2,231.0,2.33,,,,
2025-02-23 12:00:00+05:30,0.895,10.3,,118.0,47.0,12.9,18.9,246.0,2.5,,,,
2025-02-23 13:00:00+05:30,0.788,10.9,,122.0,42.0,14.4,20.2,246.0,2.65,,,,
2025-02-23 14:00:00+05:30,0.575,8.75,,116.0,40.8,10.5,20.3,246.0,2.8,,,,
2025-02-23 15:00:00+05:30,0.553,10.6,,113.0,41.8,10.6,20.0,273.0,3.2,,,,
2025-02-23 16:00:00+05:30,1.02,8.13,,109.0,42.3,11.2,19.4,273.0,2.95,,,,
2025-02-23 17:00:00+05:30,1.11,9.8,,111.0,46.8,11.2,18.3,264.0,2.73,,,,
2025-02-23 18:00:00+05:30,1.22,8.48,,108.0,48.5,13.1,17.6,275.0,2.78,,,,
2025-02-23 19:00:00+05:30,1.74,10.2,,57.9,53.5,14.3,16.6,272.0,1.5,,,,
2025-02-23 20:00:00+05:30,2.39,23.3,,17.8,58.3,14.2,15.9,276.0,1.53,,,,
2025-02-23 21:00:00+05:30,2.77,50.1,,6.88,62.0,13.0,15.2,270.0,0.675,,,,
2025-02-23 22:00:00+05:30,0.885,38.4,,4.8,64.3,11.0,14.9,278.0,1.4,,,,
2025-02-23 23:00:00+05:30,0.393,42.8,,5.7,65.0,11.4,14.7,279.0,0.925,,,,
2025-02-24 00:00:00+05:30,0.183,58.4,,,70.3,9.43,13.7,298.0,0.367,,,,
2025-02-24 01:00:00+05:30,,23.6,,8.9,71.5,8.35,13.6,308.0,0.55,,,,
2025-02-24 02:00:00+05:30,,11.4,,24.0,72.3,9.37,13.3,282.0,0.475,,,,
2025-02-24 03:00:00+05:30,,,,16.2,73.8,8.8,13.0,303.0,0.4,,,,
2025-02-24 04:00:00+05:30,1.28,,,10.3,79.0,10.0,12.3,308.0,0.3,,,,
2025-02-24 05:00:00+05:30,1.55,,,10.7,78.5,12.6,12.5,286.0,0.375,,,,
2025-02-24 06:00:00+05:30,1.11,,,11.3,78.0,10.4,12.5,266.0,0.5,,,,
2025-02-24 07:00:00+05:30,1.07,,,6.53,78.0,10.2,12.4,232.0,0.567,,,,
2025-02-24 08:00:00+05:30,1.4,,,5.5,77.5,9.63,12.6,174.0,0.5,,,,
2025-02-24 09:00:00+05:30,1.2,19.0,,28.9,67.5,11.4,14.3,246.0,1.35,,,,
2025-02-24 10:00:00+05:30,1.01,,,68.6,56.3,16.6,16.8,251.0,1.83,,,,
2025-02-24 11:00:00+05:30,0.835,12.6,,97.6,51.5,19.5,18.1,247.0,1.9,,,,
2025-02-24 12:00:00+05:30,0.968,11.7,,123.0,47.5,22.5,19.0,264.0,2.68,,,,
2025-02-24 13:00:00+05:30,1.01,10.5,,147.0,44.5,17.2,20.0,240.0,2.45,,,,
2025-02-24 14:00:00+05:30,0.945,9.6,,144.0,43.0,13.1,20.6,254.0,2.45,,,,
2025-02-24 15:00:00+05:30,0.823,8.63,,143.0,42.5,11.0,20.3,263.0,3.1,,,,
2025-02-24 16:00:00+05:30,1.16,11.4,,115.0,43.3,7.6,19.2,284.0,3.58,,,,
2025-02-24 17:00:00+05:30,1.25,10.2,,111.0,46.3,7.28,18.5,288.0,3.7,,,,
2025-02-24 18:00:00+05:30,1.37,9.53,,111.0,48.8,8.58,17.9,279.0,3.08,,,,
2025-02-24 19:00:00+05:30,1.81,10.7,,77.2,53.3,10.9,17.0,280.0,2.25,,,,
2025-02-24 20:00:00+05:30,2.35,14.6,,38.7,56.8,11.5,16.2,278.0,1.48,,,,
2025-02-24 21:00:00+05:30,2.86,31.4,,17.5,62.8,9.48,15.0,284.0,0.525,,,,
2025-02-24 22:00:00+05:30,1.29,62.1,,5.08,66.0,8.9,14.7,277.0,0.45,,,,
2025-02-24 23:00:00+05:30,1.52,80.1,,4.33,69.5,6.7,14.2,263.0,0.425,,,,
2025-02-25 00:00:00+05:30,1.24,97.0,,5.4,71.7,7.57,13.8,269.0,0.5,,,,
2025-02-25 01:00:00+05:30,0.535,51.8,,5.35,74.0,6.85,13.3,261.0,0.4,,,,
2025-02-25 02:00:00+05:30,0.288,37.4,,14.0,74.8,7.0,13.2,252.0,0.325,,,,
2025-02-25 03:00:00+05:30,,16.8,,15.0,74.3,10.6,13.1,260.0,0.3,,,,
2025-02-25 04:00:00+05:30,1.25,61.9,,16.7,73.0,12.6,13.3,228.0,0.575,,,,
2025-02-25 05:00:00+05:30,1.43,33.1,,16.3,73.5,13.1,13.3,226.0,0.575,,,,
2025-02-25 06:00:00+05:30,1.56,62.0,,9.85,74.3,10.6,13.1,241.0,0.55,,,,
2025-02-25 07:00:00+05:30,1.47,47.7,,5.7,74.7,10.7,13.1,227.0,0.633,,,,
2025-02-25 08:00:00+05:30,1.97,72.3,,8.9,75.3,9.87,13.0,197.0,0.7,,,,
2025-02-25 09:00:00+05:30,1.53,30.3,,17.7,64.8,10.5,15.0,227.0,1.5,,,,
2025-02-25 10:00:00+05:30,1.1,18.5,,54.1,55.0,13.1,17.3,242.0,1.53,,,,
2025-02-25 11:00:00+05:30,1.19,12.3,,94.0,49.5,15.6,18.8,242.0,1.95,,,,
2025-02-25 12:00:00+05:30,0.615,11.6,,134.0,45.5,16.2,19.7,261.0,2.38,,,,
2025-02-25 13:00:00+05:30,0.808,11.0,,164.0,40.8,19.8,20.8,240.0,2.48,,,,
2025-02-25 14:00:00+05:30,0.343,10.6,,170.0,40.5,11.8,20.6,229.0,1.95,,,,
2025-02-25 15:00:00+05:30,0.367,11.0,,158.0,37.5,5.83,21.3,249.0,2.13,,,,
2025-02-25 16:00:00+05:30,1.0,11.6,,145.0,37.8,6.5,20.3,283.0,3.15,,,,
2025-02-25 17:00:00+05:30,0.948,10.8,,118.0,38.3,4.48,19.4,284.0,2.9,,,,
2025-02-25 18:00:00+05:30,1.27,10.6,,99.7,43.3,5.93,18.8,288.0,2.08,,,,
2025-02-25 19:00:00+05:30,2.14,16.5,,34.4,49.5,8.75,17.5,291.0,1.0,,,,
2025-02-25 20:00:00+05:30,4.27,170.0,,11.1,55.3,10.9,15.9,299.0,0.3,,,,
2025-02-25 21:00:00+05:30,4.99,265.0,,14.0,57.0,14.0,15.6,299.0,0.3,,,,
2025-02-25 22:00:00+05:30,2.3,303.0,,6.7,58.8,15.8,15.2,299.0,0.3,,,,
2025-02-25 23:00:00+05:30,3.22,361.0,,4.55,61.5,15.8,15.1,299.0,0.3,,,,
2025-02-26 00:00:00+05:30,4.75,463.0,,5.63,64.3,18.6,15.1,250.0,0.533,,,,
2025-02-26 01:00:00+05:30,2.61,308.0,,7.15,62.5,23.5,15.2,209.0,1.2,,,,
2025-02-26 02:00:00+05:30,2.23,330.0,,15.6,62.5,24.3,15.3,190.0,0.725,,,,
2025-02-26 03:00:00+05:30,,220.0,,18.3,63.3,12.1,15.2,179.0,0.35,,,,
2025-02-26 04:00:00+05:30,1.22,260.0,,17.1,65.5,10.8,15.0,161.0,0.475,,,,
2025-02-26 05:00:00+05:30,1.58,305.0,,25.4,66.3,11.3,14.9,105.0,0.925,,,,
2025-02-26 06:00:00+05:30,1.49,331.0,,12.1,63.5,11.9,15.3,99.0,0.975,,,,
2025-02-26 07:00:00+05:30,1.68,314.0,,9.9,63.3,14.0,15.2,110.0,0.875,,,,
2025-02-26 08:00:00+05:30,0.66,162.0,,10.3,61.3,12.6,15.2,112.0,1.3,,,,
2025-02-26 09:00:00+05:30,0.313,77.7,,10.2,58.3,18.6,16.1,120.0,1.98,,,,
2025-02-26 10:00:00+05:30,1.12,34.6,,28.1,50.0,32.5,18.6,128.0,2.03,,,,
2025-02-26 11:00:00+05:30,0.598,22.0,,67.7,46.5,25.7,20.1,128.0,2.48,,,,
2025-02-26 12:00:00+05:30,0.12,15.2,,123.0,42.8,21.6,21.5,147.0,2.5,,,,
2025-02-26 13:00:00+05:30,,10.9,,169.0,39.3,17.5,23.0,134.0,2.35,,,,
2025-02-26 14:00:00+05:30,,10.5,,198.0,39.0,18.2,23.1,147.0,2.75,,,,
2025-02-26 15:00:00+05:30,,7.98,,209.0,37.8,16.6,23.3,137.0,2.43,,,,
2025-02-26 16:00:00+05:30,1.27,10.1,,208.0,38.8,15.4,22.6,173.0,1.53,,,,
2025-02-26 17:00:00+05:30,1.51,7.93,,199.0,42.0,14.8,21.3,217.0,1.45,,,,
2025-02-26 18:00:00+05:30,2.2,8.53,,154.0,47.7,15.6,20.1,255.0,0.967,,,,
2025-02-26 19:00:00+05:30,2.92,13.6,,72.6,52.5,16.0,19.0,132.0,0.425,,,,
2025-02-26 20:00:00+05:30,4.38,75.0,,6.05,55.5,14.2,18.4,151.0,0.425,,,,
2025-02-26 21:00:00+05:30,4.96,53.5,,16.0,55.3,13.7,18.5,170.0,1.13,,,,
2025-02-26 22:00:00+05:30,1.46,78.4,,10.9,56.5,13.5,17.9,127.0,0.95,,,,
2025-02-26 23:00:00+05:30,1.85,81.2,,1.53,59.0,11.4,17.7,178.0,0.875,,,,
2025-02-27 00:00:00+05:30,1.96,91.7,,6.7,63.7,11.9,16.9,154.0,0.3,,,,
2025-02-27 01:00:00+05:30,2.5,197.0,,8.25,65.5,11.9,16.7,155.0,0.5,,,,
2025-02-27 02:00:00+05:30,2.66,248.0,,17.0,65.5,14.6,16.8,155.0,0.375,,,,
2025-02-27 03:00:00+05:30,,218.0,,18.1,66.5,14.6,16.7,154.0,0.525,,,,
2025-02-27 04:00:00+05:30,0.435,142.0,,15.9,64.3,15.8,17.0,161.0,1.15,,,,
2025-02-27 05:00:00+05:30,,125.0,,15.0,64.8,15.1,16.9,206.0,1.58,,,,
2025-02-27 06:00:00+05:30,,76.4,,10.8,65.3,12.0,16.5,233.0,1.75,,,,
2025-02-27 07:00:00+05:30,,53.4,,7.5,64.5,11.0,16.5,211.0,1.75,,,,
2025-02-27 08:00:00+05:30,,47.0,,10.1,65.8,9.8,16.4,217.0,3.48,,,,
2025-02-27 09:00:00+05:30,1.08,13.5,,21.0,65.8,9.18,16.1,235.0,3.65,,,,
2025-02-27 10:00:00+05:30,1.17,11.4,,31.8,69.0,6.98,15.8,251.0,3.28,,,,
2025-02-27 11:00:00+05:30,1.14,13.8,,32.6,62.5,9.6,16.6,195.0,4.18,,,,
2025-02-27 12:00:00+05:30,1.18,16.2,,34.9,56.0,11.1,17.7,158.0,3.53,,,,
2025-02-27 13:00:00+05:30,1.16,15.5,,37.8,54.3,11.4,18.2,181.0,4.3,,,,
2025-02-27 14:00:00+05:30,1.17,16.6,,41.4,56.3,10.7,17.9,196.0,3.98,,,,
2025-02-27 15:00:00+05:30,1.01,18.1,,45.2,55.8,10.4,17.8,252.0,4.58,,,,
2025-02-27 16:00:00+05:30,1.42,12.5,,46.5,54.5,9.6,17.5,193.0,4.18,,,,
2025-02-27 17:00:00+05:30,1.61,20.9,,40.3,55.0,9.2,17.3,172.0,3.35,,,,
2025-02-27 18:00:00+05:30,1.76,21.4,,31.5,56.0,10.2,17.1,148.0,2.83,,,,
2025-02-27 19:00:00+05:30,2.34,31.3,,24.8,58.0,12.6,16.8,203.0,2.45,,,,
2025-02-27 20:00:00+05:30,2.43,30.2,,15.5,60.3,13.3,16.4,168.0,1.23,,,,
2025-02-27 21:00:00+05:30,2.93,44.2,,12.6,60.8,9.3,16.3,132.0,1.5,,,,
2025-02-27 22:00:00+05:30,1.35,40.2,,14.8,61.8,8.1,16.1,120.0,2.23,,,,
2025-02-27 23:00:00+05:30,0.725,18.4,,5.1,60.0,5.85,16.3,155.0,1.6,,,,
2025-02-28 00:00:00+05:30,0.463,18.1,,10.8,61.0,4.57,16.3,159.0,1.6,,,,
2025-02-28 01:00:00+05:30,0.16,14.5,,10.9,61.5,3.2,16.1,137.0,0.9,,,,
2025-02-28 02:00:00+05:30,0.173,23.3,,15.7,62.0,4.57,16.1,205.0,1.4,,,,
2025-02-28 03:00:00+05:30,,16.5,,23.8,60.0,10.1,16.2,148.0,1.6,,,,
2025-02-28 04:00:00+05:30,1.31,8.38,,19.5,60.0,10.1,16.1,146.0,1.75,,,,
2025-02-28 05:00:00+05:30,1.29,8.78,,24.6,61.3,10.9,15.9,171.0,2.78,,,,
2025-02-28 06:00:00+05:30,1.39,9.18,,13.0,62.8,10.2,15.7,167.0,2.35,,,,
2025-02-28 07:00:00+05:30,1.52,27.9,,7.23,64.5,8.4,15.6,160.0,1.43,,,,
2025-02-28 08:00:00+05:30,1.68,26.4,,15.9,65.5,9.23,15.5,157.0,2.48,,,,
2025-02-28 09:00:00+05:30,1.67,20.4,,17.4,64.3,9.43,15.8,168.0,3.0,,,,
2025-02-28 10:00:00+05:30,1.46,16.1,,30.6,62.8,9.38,16.5,177.0,2.2,,,,
2025-02-28 11:00:00+05:30,1.7,31.3,,29.5,64.8,17.7,16.4,132.0,2.95,,,,
2025-02-28 12:00:00+05:30,1.62,21.9,,38.6,63.3,19.4,16.7,178.0,4.75,,,,
2025-02-28 13:00:00+05:30,1.59,17.5,,39.2,59.0,13.5,17.4,166.0,3.55,,,,
2025-02-28 14:00:00+05:30,1.43,17.2,,56.7,52.5,13.4,19.5,177.0,4.13,,,,
2025-02-28 15:00:00+05:30,1.25,14.6,,69.3,50.5,12.9,20.0,186.0,4.35,,,,
2025-02-28 16:00:00+05:30,0.94,12.4,,73.0,52.3,12.3,19.6,167.0,3.63,,,,
2025-02-28 17:00:00+05:30,0.998,11.3,,67.0,56.5,11.9,18.7,165.0,3.1,,,,
2025-02-28 18:00:00+05:30,1.19,16.4,,57.4,59.8,11.5,18.2,178.0,3.23,,,,
2025-02-28 19:00:00+05:30,1.51,14.7,,40.9,62.8,12.9,17.6,179.0,3.05,,,,
2025-02-28 20:00:00+05:30,1.65,20.6,,23.3,66.8,13.9,17.1,170.0,4.03,,,,
2025-02-28 21:00:00+05:30,1.63,17.1,,18.6,72.5,9.83,16.5,187.0,2.95,,,,
2025-02-28 22:00:00+05:30,1.16,13.7,,14.6,74.0,7.25,16.1,174.0,2.58,,,,
2025-02-28 23:00:00+05:30,1.48,14.7,,8.9,73.3,4.75,15.9,173.0,2.35,,,,
2025-03-01 00:00:00+05:30,1.58,20.7,,9.27,72.0,4.33,15.8,179.0,2.1,,,,
2025-03-01 01:00:00+05:30,2.06,21.3,,8.9,73.0,2.95,15.3,171.0,1.35,,,,
2025-03-01 02:00:00+05:30,1.82,24.6,,15.5,74.0,3.1,15.1,149.0,1.3,,,,
2025-03-01 03:00:00+05:30,,15.7,,19.6,75.5,8.4,14.8,172.0,2.23,,,,
2025-03-01 04:00:00+05:30,,20.1,,14.7,74.5,8.63,14.7,136.0,3.18,,,,
2025-03-01 05:00:00+05:30,,11.4,,21.0,72.5,9.8,14.7,152.0,2.65,,,,
2025-03-01 06:00:00+05:30,,11.0,,14.8,74.0,9.03,14.7,188.0,1.65,,,,
2025-03-01 07:00:00+05:30,,12.7,,7.38,83.5,5.05,14.1,191.0,1.75,,,,
2025-03-01 08:00:00+05:30,,19.9,,11.7,83.0,4.93,14.3,175.0,2.08,,,,
2025-03-01 09:00:00+05:30,,31.7,,16.7,76.5,6.65,15.5,178.0,2.6,,,,
2025-03-01 10:00:00+05:30,1.42,29.7,,32.5,67.3,10.0,17.2,177.0,2.03,,,,
2025-03-01 11:00:00+05:30,1.52,20.8,,36.5,60.0,14.4,18.5,176.0,2.85,,,,
2025-03-01 12:00:00+05:30,1.38,23.7,,37.1,57.8,18.7,18.8,144.0,3.18,,,,
2025-03-01 13:00:00+05:30,1.39,20.1,,55.3,52.8,19.9,20.4,205.0,3.13,,,,
2025-03-01 14:00:00+05:30,1.1,17.1,,67.9,48.8,18.7,21.0,211.0,2.73,,,,
2025-03-01 15:00:00+05:30,1.0,10.6,,95.8,48.8,16.9,20.8,243.0,2.45,,,,
2025-03-01 16:00:00+05:30,1.27,11.0,,98.1,50.0,11.9,20.2,246.0,2.43,,,,
2025-03-01 17:00:00+05:30,1.25,9.23,,78.0,53.3,10.1,19.2,218.0,2.98,,,,
2025-03-01 18:00:00+05:30,1.25,8.2,,73.6,57.0,8.25,18.4,261.0,3.38,,,,
2025-03-01 19:00:00+05:30,1.47,9.0,,50.8,61.5,9.1,17.5,278.0,2.85,,,,
2025-03-01 20:00:00+05:30,1.72,10.0,,36.3,65.8,10.7,16.7,283.0,2.33,,,,
2025-03-01 21:00:00+05:30,2.19,16.0,,21.3,67.5,6.83,16.4,284.0,1.75,,,,
2025-03-01 22:00:00+05:30,1.06,13.7,,22.0,67.3,5.83,16.1,292.0,2.03,,,,
2025-03-01 23:00:00+05:30,0.898,15.7,,17.3,68.0,3.63,15.9,286.0,2.2,,,,
2025-03-02 00:00:00+05:30,1.02,25.1,,10.4,70.7,3.67,15.5,280.0,1.57,,,,
2025-03-02 01:00:00+05:30,0.59,25.9,,6.2,72.5,3.6,15.1,302.0,1.45,,,,
2025-03-02 02:00:00+05:30,0.39,18.6,,30.5,72.5,3.6,15.1,297.0,2.4,,,,
2025-03-02 03:00:00+05:30,,12.3,,31.1,75.3,5.4,14.8,281.0,3.53,,,,
2025-03-02 04:00:00+05:30,1.25,9.33,,34.6,75.3,6.13,14.4,280.0,4.23,,,,
2025-03-02 05:00:00+05:30,1.18,8.4,,27.4,76.3,5.7,13.9,288.0,3.88,,,,
2025-03-02 06:00:00+05:30,1.09,9.6,,23.6,76.3,4.7,13.6,281.0,2.2,,,,
2025-03-02 07:00:00+05:30,1.08,11.7,,15.4,75.0,2.88,13.5,294.0,2.0,,,,
2025-03-02 08:00:00+05:30,1.18,19.7,,14.5,73.8,1.97,13.7,293.0,1.03,,,,
2025-03-02 09:00:00+05:30,1.18,16.7,,25.5,68.8,8.6,14.8,273.0,1.5,,,,
2025-03-02 10:00:00+05:30,1.32,16.5,,40.9,58.0,12.3,17.3,269.0,1.75,,,,
2025-03-02 11:00:00+05:30,1.31,13.4,,57.5,51.3,18.4,18.4,289.0,2.85,,,,
2025-03-02 12:00:00+05:30,1.15,11.0,,81.5,43.8,19.9,19.7,278.0,2.93,,,,
2025-03-02 13:00:00+05:30,0.92,14.3,,86.0,37.0,15.3,20.4,274.0,4.2,,,,
2025-03-02 14:00:00+05:30,0.753,13.1,,102.0,35.0,12.1,20.3,274.0,4.6,,,,
2025-03-02 15:00:00+05:30,0.697,12.9,,94.5,37.5,8.75,19.9,281.0,4.5,,,,
2025-03-02 16:00:00+05:30,1.22,11.8,,97.8,39.5,8.2,18.9,282.0,5.28,,,,
2025-03-02 17:00:00+05:30,1.2,8.98,,98.2,40.5,8.65,18.1,282.0,4.33,,,,
2025-03-02 18:00:00+05:30,1.23,7.7,,101.0,41.0,8.2,17.3,294.0,3.77,,,,
2025-03-02 19:00:00+05:30,1.63,10.0,,65.1,45.0,12.0,16.3,305.0,1.73,,,,
2025-03-02 20:00:00+05:30,2.11,22.5,,25.7,49.3,12.4,15.2,287.0,0.675,,,,
2025-03-02 21:00:00+05:30,2.4,39.6,,15.2,53.5,10.6,14.6,299.0,0.65,,,,
2025-03-02 22:00:00+05:30,0.968,21.6,,20.3,53.0,17.7,14.9,305.0,1.45,,,,
2025-03-02 23:00:00+05:30,0.823,45.7,,7.15,57.0,19.0,14.0,307.0,0.733,,,,
2025-03-03 00:00:00+05:30,0.807,61.1,,,59.7,13.1,13.5,305.0,0.467,,,,
2025-03-03 01:00:00+05:30,0.5,28.6,,12.5,58.0,8.7,13.9,308.0,1.75,,,,
2025-03-03 02:00:00+05:30,0.303,15.1,,44.6,57.8,8.8,13.9,303.0,2.15,,,,
2025-03-03 03:00:00+05:30,,10.6,,44.8,59.0,8.8,13.4,302.0,1.38,,,,
2025-03-03 04:00:00+05:30,1.31,11.3,,35.9,60.3,8.58,12.9,300.0,0.95,,,,
2025-03-03 05:00:00+05:30,1.79,31.1,,22.2,63.3,11.6,12.3,302.0,0.333,,,,
2025-03-03 06:00:00+05:30,1.45,29.4,,12.1,67.7,9.73,11.7,300.0,0.3,,,,
2025-03-03 07:00:00+05:30,1.45,41.1,,9.85,67.3,7.38,11.8,305.0,0.3,,,,
2025-03-03 08:00:00+05:30,1.75,56.4,,8.3,64.8,9.03,12.8,240.0,0.5,,,,
2025-03-03 09:00:00+05:30,2.16,60.4,,16.4,56.8,13.4,14.9,196.0,0.9,,,,
2025-03-03 10:00:00+05:30,1.02,17.1,,70.6,46.3,22.8,17.9,240.0,1.35,,,,
2025-03-03 11:00:00+05:30,0.968,18.6,,99.5,38.5,23.3,20.0,213.0,1.25,,,,
2025-03-03 12:00:00+05:30,0.687,14.2,,122.0,32.7,17.7,21.1,257.0,1.6,,,,
2025-03-03 13:00:00+05:30,0.803,13.0,,158.0,31.3,15.4,22.5,218.0,1.97,,,,
2025-03-03 14:00:00+05:30,0.837,12.4,,157.0,32.0,15.8,22.6,204.0,2.2,,,,
2025-03-03 15:00:00+05:30,0.45,14.0,,131.0,33.5,11.3,22.7,201.0,1.95,,,,
2025-03-03 16:00:00+05:30,1.29,11.1,,171.0,35.0,9.95,22.6,229.0,2.0,,,,
2025-03-03 17:00:00+05:30,1.4,11.1,,192.0,39.5,9.8,20.7,250.0,1.1,,,,
2025-03-03 18:00:00+05:30,1.47,7.03,,184.0,40.0,10.7,20.0,227.0,1.55,,,,
2025-03-03 19:00:00+05:30,2.33,18.1,,64.9,44.8,14.4,19.0,157.0,2.28,,,,
2025-03-03 20:00:00+05:30,2.06,18.6,,48.1,47.8,13.1,18.2,162.0,2.38,,,,
2025-03-03 21:00:00+05:30,2.02,20.1,,44.9,50.0,14.1,17.7,160.0,2.45,,,,
2025-03-03 22:00:00+05:30,1.14,14.9,,26.5,51.5,12.9,17.4,160.0,1.63,,,,
2025-03-03 23:00:00+05:30,1.05,13.3,,17.3,52.3,10.6,17.1,170.0,1.35,,,,
2025-03-04 00:00:00+05:30,0.68,12.2,,36.8,52.3,10.3,16.9,179.0,1.87,,,,
2025-03-04 01:00:00+05:30,0.555,8.45,,40.5,55.5,9.25,16.5,181.0,2.0,,,,
2025-03-04 02:00:00+05:30,0.485,10.9,,25.9,57.8,8.3,16.2,200.0,1.6,,,,
2025-03-04 03:00:00+05:30,,17.1,,13.8,59.3,10.6,16.0,213.0,1.98,,,,
2025-03-04 04:00:00+05:30,0.9,10.6,,28.2,57.8,12.3,16.1,233.0,2.18,,,,
2025-03-04 05:00:00+05:30,1.13,9.55,,23.2,66.3,10.6,14.9,257.0,1.85,,,,
2025-03-04 06:00:00+05:30,1.44,17.5,,10.3,69.3,10.5,14.4,224.0,1.75,,,,
