Local Time,CO,NO,NO2,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,SO2
2025-02-21 11:00:00+05:30,1.07,5.4,29.6,0.0202,58.0,49.7,46.7,30.1,216.0,0.4,,
2025-02-21 12:00:00+05:30,0.0166,,,,81.6,40.3,43.7,32.0,110.0,1.03,,
2025-02-21 13:00:00+05:30,,,,,96.2,38.5,44.3,32.3,82.0,1.15,,
2025-02-21 14:00:00+05:30,0.753,0.533,22.9,0.0126,106.0,49.5,44.0,32.1,110.0,1.35,,
2025-02-21 15:00:00+05:30,0.973,1.48,41.1,0.0231,95.5,61.5,44.0,32.9,93.8,0.55,,
2025-02-21 16:00:00+05:30,0.968,2.45,29.5,0.0177,124.0,69.0,44.0,32.2,197.0,0.825,,
2025-02-21 17:00:00+05:30,0.96,1.2,17.8,0.0102,114.0,69.0,48.8,30.6,191.0,1.95,,
2025-02-21 18:00:00+05:30,0.978,0.475,18.7,0.0104,81.2,69.0,59.8,27.2,165.0,1.7,,
2025-02-21 19:00:00+05:30,1.03,0.367,22.7,0.0123,53.3,72.7,69.0,24.3,160.0,0.367,,
2025-02-21 20:00:00+05:30,1.05,0.95,25.9,0.0146,40.8,77.0,72.5,23.0,164.0,0.325,,
2025-02-21 21:00:00+05:30,1.09,0.5,26.8,0.0145,33.4,81.0,74.8,21.9,167.0,0.625,,
2025-02-21 22:00:00+05:30,1.14,0.825,25.9,0.0144,27.0,80.0,76.5,20.9,176.0,0.7,,
2025-02-21 23:00:00+05:30,1.17,0.65,21.7,0.0121,29.3,74.0,77.0,20.4,189.0,2.55,,
2025-02-22 00:00:00+05:30,1.15,0.733,22.5,0.0126,26.9,70.0,78.0,19.8,175.0,1.67,,
2025-02-22 01:00:00+05:30,0.68,0.85,19.8,0.0113,25.7,66.0,82.0,19.0,186.0,1.25,,
2025-02-22 02:00:00+05:30,0.64,0.675,18.0,0.0102,24.1,63.0,82.0,18.4,192.0,1.3,,
2025-02-22 03:00:00+05:30,0.595,0.55,23.9,0.0132,17.3,61.0,82.0,17.6,197.0,1.65,,
2025-02-22 04:00:00+05:30,0.575,0.75,19.4,0.0109,16.7,61.5,82.0,17.0,189.0,1.55,,
2025-02-22 05:00:00+05:30,0.55,1.25,18.3,0.0108,16.5,58.5,82.0,16.5,192.0,2.13,,
2025-02-22 06:00:00+05:30,0.518,1.15,18.3,0.0107,15.7,54.5,81.3,15.9,166.0,1.15,,
2025-02-22 07:00:00+05:30,0.505,0.8,18.3,0.0104,13.3,52.5,81.0,15.5,169.0,1.58,,
2025-02-22 08:00:00+05:30,0.51,2.1,19.6,0.0121,13.7,54.0,81.8,16.2,180.0,1.25,,
2025-02-22 09:00:00+05:30,0.498,3.4,18.0,0.0123,27.0,56.0,78.0,19.2,180.0,1.98,,
2025-02-22 10:00:00+05:30,0.53,9.6,46.1,0.0329,42.5,56.0,70.8,22.6,176.0,2.63,,
2025-02-22 11:00:00+05:30,0.523,1.78,12.5,0.00808,65.2,53.5,61.5,25.8,171.0,4.13,,
2025-02-22 12:00:00+05:30,0.475,2.08,9.78,0.00688,82.3,49.5,53.3,27.6,181.0,4.6,,
2025-02-22 13:00:00+05:30,0.393,0.85,10.5,0.00628,93.7,49.0,47.8,28.7,179.0,4.95,,
2025-02-22 14:00:00+05:30,0.333,0.733,10.2,0.0056,92.6,50.0,45.3,29.3,182.0,4.08,,
2025-02-22 15:00:00+05:30,0.288,1.2,7.95,0.0052,93.2,48.0,44.0,29.6,193.0,4.6,,
2025-02-22 16:00:00+05:30,0.293,0.8,8.85,0.00515,91.0,46.0,45.0,29.2,177.0,4.6,,
2025-02-22 17:00:00+05:30,0.265,0.6,9.05,0.00528,85.0,41.0,45.3,28.4,197.0,3.28,,
2025-02-22 18:00:00+05:30,0.238,0.675,11.2,0.00648,76.8,35.0,49.3,26.6,176.0,1.4,,
2025-02-22 19:00:00+05:30,0.245,0.875,23.2,0.013,58.4,43.0,58.8,23.6,165.0,0.3,,
2025-02-22 20:00:00+05:30,0.29,0.925,29.0,0.0162,45.5,62.0,63.3,22.3,194.0,0.325,,
2025-02-22 21:00:00+05:30,0.435,0.625,37.9,0.0207,30.8,81.0,66.5,21.2,210.0,0.4,,
2025-02-22 22:00:00+05:30,0.59,1.05,42.4,0.0234,23.3,91.5,70.3,19.7,198.0,0.3,,
2025-02-22 23:00:00+05:30,0.678,0.575,42.3,0.023,23.1,90.5,71.0,19.0,198.0,0.3,,
2025-02-23 00:00:00+05:30,0.7,1.5,35.5,0.0201,26.1,83.3,72.0,18.4,190.0,0.3,,
2025-02-23 01:00:00+05:30,0.715,0.75,30.8,0.017,28.0,72.0,74.0,17.8,182.0,0.3,,
2025-02-23 02:00:00+05:30,0.663,0.625,29.7,0.0163,28.0,69.0,75.8,17.3,178.0,0.3,,
2025-02-23 03:00:00+05:30,0.633,0.75,25.6,0.0143,31.4,65.0,76.3,17.0,175.0,0.3,,
2025-02-23 04:00:00+05:30,0.59,0.875,21.8,0.0123,30.7,64.0,78.0,16.3,166.0,0.3,,
2025-02-23 05:00:00+05:30,0.57,0.725,25.0,0.0139,23.8,63.0,80.5,15.8,167.0,0.3,,
2025-02-23 06:00:00+05:30,0.558,0.6,27.1,0.0145,21.2,65.5,82.0,15.3,158.0,0.3,,
2025-02-23 07:00:00+05:30,0.573,1.55,29.3,0.0169,17.0,70.5,82.0,15.0,155.0,0.3,,
2025-02-23 08:00:00+05:30,0.597,4.13,32.6,0.0207,18.5,78.7,78.3,16.6,157.0,0.3,,
2025-02-23 09:00:00+05:30,0.63,5.98,28.9,0.0203,40.1,84.5,72.3,20.3,180.0,0.875,,
2025-02-23 10:00:00+05:30,0.66,12.2,49.9,0.0372,61.6,86.5,65.0,24.2,191.0,1.65,,
2025-02-23 11:00:00+05:30,0.665,1.35,21.3,0.0124,92.3,77.0,54.0,27.6,170.0,2.33,,
2025-02-23 12:00:00+05:30,0.625,1.18,15.3,0.00908,111.0,61.0,46.5,29.4,172.0,3.0,,
2025-02-23 13:00:00+05:30,0.523,1.28,15.2,0.00915,112.0,51.0,42.8,31.0,184.0,2.88,,
2025-02-23 14:00:00+05:30,0.418,1.33,15.8,0.0091,114.0,47.0,41.3,31.8,189.0,2.98,,
2025-02-23 15:00:00+05:30,0.325,1.18,11.9,0.00728,105.0,42.0,39.3,32.5,197.0,2.7,,
2025-02-23 16:00:00+05:30,0.268,0.9,10.7,0.00638,103.0,36.5,38.3,32.9,176.0,1.6,,
2025-02-23 17:00:00+05:30,0.225,0.833,12.4,0.007,105.0,35.5,40.8,32.1,187.0,1.35,,
2025-02-23 18:00:00+05:30,0.248,1.9,19.7,0.012,83.9,41.5,44.8,29.6,211.0,0.725,,
2025-02-23 19:00:00+05:30,0.275,1.05,34.7,0.0193,60.0,54.5,50.8,26.4,186.0,0.3,,
2025-02-23 20:00:00+05:30,0.35,0.9,49.1,0.0268,40.1,76.0,56.0,24.5,174.0,0.3,,
2025-02-23 21:00:00+05:30,0.428,0.9,45.1,0.0245,39.3,90.0,59.8,23.5,210.0,0.3,,
2025-02-23 22:00:00+05:30,0.545,1.3,45.4,0.0252,32.7,94.0,63.5,22.4,221.0,0.3,,
2025-02-23 23:00:00+05:30,0.62,1.48,45.9,0.0256,25.8,95.0,66.3,21.3,223.0,0.3,,
2025-02-24 00:00:00+05:30,0.64,1.07,48.9,0.0269,22.1,94.0,68.0,20.7,224.0,0.3,,
2025-02-24 01:00:00+05:30,0.765,2.1,46.3,0.0263,17.2,90.0,72.0,19.2,225.0,0.3,,
2025-02-24 02:00:00+05:30,0.758,2.0,41.9,0.0239,20.4,89.0,73.8,18.5,224.0,0.3,,
2025-02-24 03:00:00+05:30,0.763,6.9,41.9,0.0279,11.2,85.0,76.5,17.2,182.0,0.3,,
2025-02-24 04:00:00+05:30,0.82,46.8,61.2,0.0706,2.38,88.0,81.8,15.8,112.0,0.3,,
2025-02-24 05:00:00+05:30,0.85,27.4,60.0,0.0542,3.48,96.0,82.0,15.5,125.0,0.3,,
2025-02-24 06:00:00+05:30,0.853,3.85,38.7,0.0237,11.7,93.5,82.0,15.3,164.0,0.3,,
2025-02-24 07:00:00+05:30,0.89,3.53,36.4,0.0222,7.47,96.3,82.0,15.1,148.0,0.3,,
2025-02-24 08:00:00+05:30,0.96,9.53,38.1,0.028,9.27,111.0,80.3,17.0,162.0,0.325,,
2025-02-24 09:00:00+05:30,1.04,7.28,32.9,0.0234,38.2,125.0,71.8,20.7,195.0,0.925,,
2025-02-24 10:00:00+05:30,1.09,11.2,58.5,0.0409,58.2,124.0,64.0,24.9,229.0,1.28,,
2025-02-24 11:00:00+05:30,1.06,2.8,20.8,0.0133,89.6,96.0,53.7,28.6,255.0,0.867,,
2025-02-24 12:00:00+05:30,0.735,3.15,28.0,0.0175,114.0,76.5,47.5,30.9,205.0,0.8,,
2025-02-24 13:00:00+05:30,0.77,2.0,35.1,0.0203,130.0,65.5,43.8,32.2,153.0,1.25,,
2025-02-24 14:00:00+05:30,0.738,2.3,34.7,0.0204,131.0,59.0,42.3,33.0,173.0,1.75,,
2025-02-24 15:00:00+05:30,0.628,2.15,35.3,0.0205,125.0,50.5,38.5,33.6,204.0,1.88,,
2025-02-24 16:00:00+05:30,0.498,2.85,34.7,0.0207,118.0,41.0,36.8,34.0,230.0,2.03,,
2025-02-24 17:00:00+05:30,0.47,2.08,34.3,0.02,111.0,40.5,37.5,33.3,205.0,1.25,,
2025-02-24 18:00:00+05:30,0.458,2.83,37.3,0.0221,86.5,44.0,41.3,31.2,220.0,0.55,,
2025-02-24 19:00:00+05:30,0.5,1.3,46.7,0.0256,65.3,52.0,49.5,27.1,168.0,0.3,,
2025-02-24 20:00:00+05:30,0.548,2.28,48.6,0.0277,55.6,68.0,56.0,24.9,183.0,0.3,,
2025-02-24 21:00:00+05:30,0.648,2.18,54.4,0.0307,45.3,82.0,61.0,23.6,176.0,0.3,,
2025-02-24 22:00:00+05:30,0.745,2.63,61.8,0.035,33.2,94.0,64.8,22.4,179.0,0.3,,
2025-02-24 23:00:00+05:30,0.838,1.33,61.8,0.0337,29.4,100.0,67.5,21.5,173.0,0.3,,
2025-02-25 00:00:00+05:30,0.855,3.07,57.6,0.0332,27.7,101.0,71.3,20.2,166.0,0.3,,
2025-02-25 01:00:00+05:30,0.98,2.5,56.1,0.0319,27.7,106.0,72.0,20.0,205.0,0.3,,
2025-02-25 02:00:00+05:30,1.0,3.28,50.6,0.0296,32.2,102.0,71.5,19.8,210.0,0.3,,
2025-02-25 03:00:00+05:30,0.995,1.88,45.6,0.0258,33.4,97.0,72.0,19.3,204.0,0.3,,
2025-02-25 04:00:00+05:30,0.978,3.13,43.1,0.0255,25.5,92.5,76.0,17.5,168.0,0.3,,
2025-02-25 05:00:00+05:30,0.975,2.28,45.0,0.0258,24.4,90.5,76.5,17.1,179.0,0.3,,
2025-02-25 06:00:00+05:30,1.0,4.5,47.1,0.0287,19.2,93.0,77.0,16.8,175.0,0.3,,
2025-02-25 07:00:00+05:30,1.03,6.27,46.5,0.0298,17.2,101.0,77.3,16.6,180.0,0.3,,
2025-02-25 08:00:00+05:30,1.08,12.1,43.4,0.0329,16.7,112.0,75.3,17.9,126.0,0.3,,
2025-02-25 09:00:00+05:30,1.12,8.13,32.8,0.0241,60.6,115.0,65.5,23.1,153.0,0.45,,
2025-02-25 10:00:00+05:30,1.8,13.3,83.0,0.0556,73.8,102.0,62.3,25.3,179.0,0.925,,
2025-02-25 11:00:00+05:30,1.78,3.9,37.6,0.0232,90.4,99.0,53.3,29.0,185.0,1.35,,
2025-02-25 12:00:00+05:30,1.67,2.78,33.2,0.0199,73.5,89.5,46.3,31.1,178.0,3.05,,
2025-02-25 13:00:00+05:30,1.53,3.08,36.9,0.0221,131.0,69.0,40.3,32.9,160.0,2.48,,
2025-02-25 14:00:00+05:30,1.42,3.75,37.4,0.023,135.0,54.0,37.3,33.9,166.0,1.85,,
2025-02-25 15:00:00+05:30,1.35,3.18,38.0,0.0228,136.0,51.5,36.8,34.5,155.0,1.08,,
2025-02-25 16:00:00+05:30,1.34,3.98,34.0,0.0213,142.0,52.0,37.0,34.8,158.0,1.98,,
2025-02-25 17:00:00+05:30,1.31,3.9,31.5,0.0199,132.0,53.5,38.5,34.1,164.0,1.18,,
2025-02-25 18:00:00+05:30,1.29,3.3,36.7,0.0222,110.0,55.5,43.0,31.6,157.0,0.3,,
2025-02-25 19:00:00+05:30,1.34,2.73,47.7,0.0276,80.9,65.5,46.5,28.3,179.0,0.3,,
2025-02-25 20:00:00+05:30,1.38,3.55,46.1,0.0274,69.3,76.0,46.3,26.9,204.0,0.3,,
2025-02-25 21:00:00+05:30,1.44,4.05,57.9,0.0341,38.6,86.0,48.5,25.5,142.0,0.3,,
2025-02-25 22:00:00+05:30,1.56,13.6,82.9,0.0552,7.83,104.0,52.8,24.2,129.0,0.3,,
2025-02-25 23:00:00+05:30,1.67,9.25,66.6,0.0429,11.4,115.0,60.0,22.0,91.5,0.3,,
2025-02-26 00:00:00+05:30,1.74,6.73,62.3,0.0386,9.57,134.0,59.0,22.5,161.0,0.3,,
2025-02-26 01:00:00+05:30,1.09,9.05,54.0,0.0361,7.85,167.0,63.5,21.9,188.0,0.3,,
2025-02-26 02:00:00+05:30,1.17,23.0,46.4,0.0434,7.38,173.0,64.5,21.4,215.0,0.3,,
2025-02-26 03:00:00+05:30,1.29,20.4,40.9,0.0383,7.68,164.0,67.3,20.5,311.0,0.3,,
2025-02-26 04:00:00+05:30,1.36,20.5,34.1,0.0349,7.53,143.0,69.5,20.4,263.0,0.3,,
2025-02-26 05:00:00+05:30,1.44,22.9,30.4,0.0349,7.78,142.0,69.3,20.7,305.0,0.3,,
2025-02-26 06:00:00+05:30,1.47,21.5,23.2,0.0298,7.88,149.0,72.3,19.6,207.0,0.3,,
2025-02-26 07:00:00+05:30,1.54,21.8,20.5,0.0287,7.8,154.0,72.3,19.8,197.0,0.3,,
2025-02-26 08:00:00+05:30,1.58,23.9,15.6,0.0277,8.2,157.0,72.3,20.2,31.8,0.3,,
2025-02-26 09:00:00+05:30,1.66,22.9,16.9,0.0276,15.2,159.0,69.5,22.1,114.0,0.3,,
2025-02-26 10:00:00+05:30,1.65,16.1,97.2,0.0659,42.3,162.0,60.0,27.1,239.0,0.4,,
2025-02-26 11:00:00+05:30,1.62,5.6,47.9,0.0301,69.9,142.0,52.3,31.0,268.0,0.3,,
2025-02-26 12:00:00+05:30,1.5,5.88,42.1,0.0272,95.1,121.0,44.8,34.0,141.0,0.7,,
2025-02-26 13:00:00+05:30,1.31,3.48,39.1,0.0236,117.0,102.0,41.8,35.7,72.3,1.45,,
2025-02-26 14:00:00+05:30,1.15,3.35,34.5,0.0211,125.0,76.5,39.5,37.5,92.3,0.925,,
2025-02-26 15:00:00+05:30,1.01,2.98,30.3,0.0185,122.0,66.5,37.3,38.9,118.0,0.4,,
2025-02-26 16:00:00+05:30,0.863,2.4,28.9,0.0173,112.0,54.0,34.5,39.0,85.3,0.525,,
2025-02-26 17:00:00+05:30,0.753,3.0,30.4,0.0186,106.0,45.3,39.3,37.4,102.0,0.367,,
2025-02-26 18:00:00+05:30,0.693,3.83,54.1,0.032,76.0,62.7,48.7,33.7,73.7,0.3,,
2025-02-26 19:00:00+05:30,0.683,2.88,63.4,0.0361,57.9,72.0,52.5,31.5,58.5,0.3,,
2025-02-26 20:00:00+05:30,0.71,4.35,81.1,0.0467,35.2,77.0,53.8,30.6,63.8,0.3,,
2025-02-26 21:00:00+05:30,0.79,3.45,73.1,0.0417,39.8,97.0,56.3,29.8,59.5,0.3,,
2025-02-26 22:00:00+05:30,0.83,1.53,56.6,0.0313,39.6,107.0,58.5,28.9,205.0,0.3,,
2025-02-26 23:00:00+05:30,0.945,2.1,76.5,0.0424,16.1,118.0,63.8,27.3,166.0,0.575,,
2025-02-27 00:00:00+05:30,0.99,4.47,56.5,0.0337,20.5,131.0,64.3,27.0,162.0,0.3,,
2025-02-27 12:00:00+05:30,0.0,6.55,28.1,0.0203,38.6,34.0,66.0,26.9,312.0,3.15,,
2025-02-27 13:00:00+05:30,0.0,3.68,22.8,0.0152,46.0,34.0,60.5,27.9,310.0,4.15,,
2025-02-27 14:00:00+05:30,0.0,5.65,19.9,0.0152,43.5,33.0,58.0,28.3,308.0,3.5,,
2025-02-27 15:00:00+05:30,0.0,4.63,24.9,0.017,46.1,31.0,55.0,28.4,313.0,2.83,,
2025-02-27 16:00:00+05:30,0.0,3.58,20.6,0.0138,48.2,29.5,55.3,28.5,315.0,0.475,,
2025-02-27 17:00:00+05:30,0.535,3.93,22.1,0.015,45.0,30.0,57.5,27.7,313.0,0.5,,
2025-02-27 18:00:00+05:30,0.565,4.28,23.7,0.0161,39.0,31.5,61.0,27.2,291.0,0.3,,
2025-02-27 19:00:00+05:30,0.668,6.15,33.6,0.0229,19.6,37.5,66.5,25.7,121.0,0.3,,
2025-02-27 20:00:00+05:30,0.775,8.13,39.1,0.0274,10.2,45.0,71.3,24.3,81.5,0.3,,
2025-02-27 21:00:00+05:30,0.923,10.4,36.9,0.0281,8.25,62.5,74.0,23.8,182.0,0.3,,
2025-02-27 22:00:00+05:30,1.04,24.5,32.5,0.0372,7.7,74.0,75.3,23.6,153.0,0.3,,
2025-02-27 23:00:00+05:30,1.19,19.8,30.9,0.0325,8.35,73.0,76.0,23.1,216.0,0.3,,
2025-02-28 00:00:00+05:30,1.21,9.07,28.4,0.0225,8.8,67.3,75.7,22.9,130.0,0.3,,
2025-02-28 01:00:00+05:30,0.785,4.25,18.3,0.0131,26.7,48.0,64.5,25.2,232.0,0.7,,
2025-02-28 02:00:00+05:30,0.745,5.4,22.3,0.0162,16.5,44.0,69.0,24.1,246.0,0.3,,
2025-02-28 03:00:00+05:30,0.738,5.03,20.9,0.0152,13.8,40.0,72.8,23.1,297.0,0.3,,
2025-02-28 04:00:00+05:30,0.728,3.75,21.7,0.0146,13.8,41.5,71.8,23.2,330.0,0.325,,
2025-02-28 05:00:00+05:30,0.8,5.6,19.5,0.0149,13.4,50.0,72.0,22.9,316.0,0.425,,
2025-02-28 06:00:00+05:30,0.785,5.43,15.4,0.0126,23.5,50.5,72.3,22.7,292.0,0.8,,
2025-02-28 07:00:00+05:30,0.758,4.78,15.4,0.0121,22.6,58.0,73.5,22.4,305.0,0.325,,
2025-02-28 08:00:00+05:30,0.783,6.6,14.4,0.013,16.8,65.0,74.8,22.2,220.0,0.3,,
2025-02-28 09:00:00+05:30,0.788,6.28,12.3,0.0116,33.6,54.5,71.5,23.9,311.0,0.3,,
2025-02-28 10:00:00+05:30,0.77,13.1,71.5,0.0494,39.1,49.0,67.0,25.7,311.0,0.8,,
2025-02-28 11:00:00+05:30,0.795,4.63,34.3,0.022,40.6,49.5,67.8,26.0,285.0,0.325,,
2025-02-28 12:00:00+05:30,0.79,4.98,31.9,0.0211,,56.0,67.5,26.3,264.0,2.13,,
2025-02-28 13:00:00+05:30,0.723,4.98,28.4,0.0192,47.7,54.0,66.8,26.7,266.0,2.05,,
2025-02-28 14:00:00+05:30,0.635,3.58,27.7,0.0177,57.9,46.0,59.3,29.7,283.0,0.95,,
2025-02-28 15:00:00+05:30,0.543,3.33,25.5,0.0163,63.3,47.0,56.0,31.2,230.0,2.78,,
2025-02-28 16:00:00+05:30,0.515,4.33,22.6,0.0155,67.6,50.0,56.0,31.1,230.0,2.3,,
2025-02-28 17:00:00+05:30,0.525,3.93,23.0,0.0154,65.5,48.5,54.8,31.1,247.0,1.2,,
2025-02-28 18:00:00+05:30,0.53,4.3,21.9,0.0152,59.7,47.0,58.0,29.9,261.0,0.95,,
2025-03-01 11:00:00+05:30,0.827,3.5,10.9,0.00867,65.1,34.0,61.3,29.4,216.0,2.07,,
2025-03-01 12:00:00+05:30,0.74,4.33,11.2,0.0095,70.5,38.0,57.8,31.4,248.0,0.875,,
2025-03-01 13:00:00+05:30,0.78,4.18,14.2,0.011,81.9,40.5,52.8,34.4,232.0,1.25,,
2025-03-01 14:00:00+05:30,0.728,4.15,14.4,0.011,83.6,42.5,51.8,34.8,199.0,1.18,,
2025-03-01 15:00:00+05:30,0.743,3.33,14.0,0.0102,86.2,39.0,48.8,35.9,185.0,0.7,,
2025-03-01 16:00:00+05:30,0.748,3.15,14.3,0.0102,90.0,35.0,47.0,35.6,88.8,0.725,,
2025-03-01 17:00:00+05:30,0.765,5.0,13.7,0.0114,88.3,36.5,54.3,33.6,244.0,0.9,,
2025-03-01 18:00:00+05:30,0.828,3.13,18.0,0.0121,69.4,39.0,62.3,31.2,242.0,0.55,,
2025-03-01 19:00:00+05:30,0.825,2.58,22.4,0.014,51.3,43.5,66.8,29.2,263.0,0.3,,
2025-03-01 20:00:00+05:30,0.825,2.33,21.5,0.0133,42.7,51.0,69.5,27.1,258.0,0.75,,
2025-03-01 21:00:00+05:30,0.888,3.55,24.7,0.016,24.6,55.0,74.0,25.3,248.0,0.3,,
2025-03-01 22:00:00+05:30,1.03,2.2,27.8,0.0166,19.2,65.0,74.8,24.6,246.0,0.3,,
2025-03-01 23:00:00+05:30,1.15,2.5,26.2,0.016,18.7,78.5,74.5,23.7,245.0,0.3,,
2025-03-02 00:00:00+05:30,1.21,2.83,29.6,0.0181,13.1,86.0,74.7,23.0,246.0,0.3,,
2025-03-02 01:00:00+05:30,1.02,2.3,25.5,0.0154,11.4,101.0,78.0,21.9,211.0,0.3,,
2025-03-02 02:00:00+05:30,1.05,1.98,24.5,0.0147,12.4,92.5,78.3,21.3,217.0,0.75,,
2025-03-02 03:00:00+05:30,1.11,4.15,20.4,0.0129,17.5,78.7,78.3,20.8,240.0,1.23,,
2025-03-02 04:00:00+05:30,1.1,3.2,15.6,0.0109,28.7,61.5,81.0,20.7,245.0,2.93,,
2025-03-02 05:00:00+05:30,1.06,2.38,14.4,0.0096,27.0,64.0,82.0,20.1,212.0,0.55,,
2025-03-02 06:00:00+05:30,1.01,2.77,14.9,0.0101,20.6,69.7,82.0,19.0,183.0,0.333,,
2025-03-02 07:00:00+05:30,0.933,3.18,16.0,0.0111,16.7,65.0,82.0,18.1,196.0,0.475,,
2025-03-02 08:00:00+05:30,0.878,2.08,16.1,0.0102,17.6,64.0,80.5,19.6,183.0,0.875,,
2025-03-02 09:00:00+05:30,0.878,2.53,15.0,0.01,32.7,67.0,74.0,22.9,189.0,1.85,,
2025-03-02 10:00:00+05:30,0.87,0.4,66.5,0.0357,49.8,67.0,64.0,26.7,208.0,2.65,,
2025-03-02 11:00:00+05:30,0.838,1.55,26.2,0.0152,68.8,57.0,47.8,30.2,212.0,4.6,,
2025-03-02 12:00:00+05:30,0.705,2.05,20.8,0.0127,81.5,46.0,37.5,32.6,238.0,6.45,,
2025-03-02 13:00:00+05:30,0.573,2.47,20.1,0.0121,89.8,43.0,34.3,33.3,240.0,7.8,,
2025-03-02 14:00:00+05:30,0.51,1.67,20.2,0.0121,95.8,42.3,34.7,33.3,236.0,6.83,,
2025-03-02 15:00:00+05:30,0.425,1.8,18.2,0.0111,89.9,38.5,32.5,33.0,242.0,7.2,,
2025-03-02 16:00:00+05:30,0.378,2.73,16.4,0.011,91.3,37.0,34.8,32.3,226.0,5.85,,
2025-03-02 17:00:00+05:30,0.397,1.93,17.8,0.0111,94.6,38.0,35.7,31.5,210.0,4.53,,
2025-03-02 18:00:00+05:30,0.495,0.733,21.4,0.0118,85.3,36.0,40.0,28.9,193.0,1.63,,
2025-03-02 19:00:00+05:30,0.48,1.73,27.4,0.0156,67.6,40.0,45.8,24.9,172.0,0.575,,
2025-03-02 20:00:00+05:30,0.443,3.77,28.4,0.0182,61.6,47.3,47.3,22.8,182.0,0.567,,
2025-03-02 21:00:00+05:30,0.52,3.63,31.0,0.0194,52.9,51.3,49.0,21.5,170.0,0.3,,
2025-03-02 22:00:00+05:30,0.615,1.73,37.2,0.0207,42.6,55.0,51.0,21.0,182.0,0.3,,
2025-03-02 23:00:00+05:30,0.72,3.1,32.6,0.0198,36.9,78.0,52.7,20.6,209.0,0.3,,
2025-03-03 00:00:00+05:30,0.785,2.53,33.6,0.0199,29.0,86.0,55.3,19.7,214.0,0.3,,
2025-03-03 01:00:00+05:30,0.875,3.15,37.0,0.0223,15.7,100.0,60.5,18.4,237.0,0.85,,
2025-03-03 02:00:00+05:30,0.903,2.45,35.5,0.0209,24.7,87.0,61.5,17.9,222.0,0.575,,
2025-03-03 03:00:00+05:30,0.935,2.5,26.4,0.0155,38.5,75.0,61.5,17.6,244.0,1.48,,
2025-03-03 04:00:00+05:30,0.915,2.68,23.8,0.0148,32.3,74.5,66.5,16.0,208.0,0.3,,
2025-03-03 05:00:00+05:30,0.917,2.67,25.7,0.0158,27.2,69.7,69.0,15.2,170.0,0.3,,
2025-03-03 06:00:00+05:30,0.91,6.43,22.8,0.0174,20.7,69.0,71.3,14.4,140.0,0.3,,
2025-03-03 07:00:00+05:30,0.935,15.2,31.5,0.0291,8.25,72.0,73.8,13.8,114.0,0.3,,
2025-03-03 08:00:00+05:30,0.988,22.9,28.0,0.0335,9.77,83.0,69.0,16.4,127.0,0.3,,
2025-03-03 09:00:00+05:30,1.07,8.65,24.8,0.0202,48.4,100.0,59.3,21.8,221.0,0.85,,
2025-03-03 10:00:00+05:30,1.09,3.2,74.7,0.0424,64.0,99.0,55.3,26.0,194.0,1.03,,
2025-03-03 11:00:00+05:30,1.1,1.8,32.2,0.0186,83.9,81.7,48.3,29.1,237.0,0.833,,
2025-03-03 12:00:00+05:30,0.977,1.23,30.1,0.017,101.0,62.0,39.7,32.8,152.0,0.733,,
2025-03-03 13:00:00+05:30,0.627,2.33,31.9,0.0189,118.0,,35.3,34.9,150.0,0.567,,
2025-03-03 14:00:00+05:30,0.527,2.07,31.9,0.0187,132.0,56.0,32.7,35.8,83.0,1.53,,
2025-03-03 15:00:00+05:30,0.467,2.23,33.6,0.0196,137.0,55.0,29.7,37.0,73.3,0.933,,
2025-03-03 16:00:00+05:30,0.425,2.15,35.7,0.0208,137.0,54.5,28.5,38.1,119.0,0.3,,
2025-03-03 17:00:00+05:30,0.467,2.0,52.5,0.0296,196.0,80.7,35.0,35.7,59.3,0.333,,
2025-03-03 18:00:00+05:30,0.683,3.93,63.3,0.0369,144.0,103.0,41.8,32.9,48.3,0.3,,
2025-03-03 19:00:00+05:30,0.753,3.1,61.0,0.035,81.6,108.0,50.0,29.2,112.0,0.3,,
2025-03-03 20:00:00+05:30,0.873,2.28,63.1,0.0354,52.9,99.5,50.5,27.8,127.0,0.3,,
2025-03-03 21:00:00+05:30,1.05,3.23,57.2,0.0331,52.3,90.5,51.5,26.8,57.3,0.3,,
2025-03-03 22:00:00+05:30,1.1,3.8,58.2,0.0341,43.5,82.5,52.0,26.3,96.3,0.3,,
2025-03-03 23:00:00+05:30,1.19,3.18,69.9,0.0397,31.4,92.5,52.0,26.2,241.0,0.3,,
2025-03-04 00:00:00+05:30,1.18,2.5,69.5,0.039,37.3,96.0,53.0,25.5,86.0,0.3,,
2025-03-04 01:00:00+05:30,0.9,2.2,59.1,0.0332,55.1,80.0,53.0,24.8,68.5,0.5,,
2025-03-04 02:00:00+05:30,0.88,2.35,50.2,0.0286,53.9,79.0,55.8,24.1,63.0,0.3,,
2025-03-04 03:00:00+05:30,0.885,2.85,50.9,0.0294,37.0,81.0,62.5,22.2,73.5,0.3,,
2025-03-04 04:00:00+05:30,0.958,1.8,54.8,0.0306,27.5,93.0,66.0,21.6,178.0,1.1,,
2025-03-04 05:00:00+05:30,1.0,2.5,73.7,0.0412,16.2,105.0,68.5,20.9,74.0,0.3,,
