Local Time,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,CO,NH3
2025-04-11 23:00:00+05:30,0.0,0.0,48.2,,2.6,,,,,,,,
2025-04-12 00:00:00+05:30,,0.0074,35.0,,8.0,,,,,,,,
2025-04-12 01:00:00+05:30,51.6,0.0755,20.1,73.0,2.6,25.2,117.0,1.6,,,,,
2025-04-12 02:00:00+05:30,9.83,0.037,13.9,,5.47,,,,,,,,
2025-04-12 03:00:00+05:30,,,13.5,,2.9,,,,,,,,
2025-04-12 04:00:00+05:30,249.0,0.26,0.6,,2.6,,,,,,,,
2025-04-12 05:00:00+05:30,,,12.7,,3.55,,,,,,,,
2025-04-12 06:00:00+05:30,224.0,0.229,11.0,,2.6,,,,,,,,
2025-04-12 07:00:00+05:30,172.0,0.194,,,,,,,,,,,
2025-04-12 08:00:00+05:30,,,,,3.8,,,,,,,,
2025-04-12 10:00:00+05:30,0.0,0.0032,44.8,,15.6,,,,,,,,
2025-04-12 11:00:00+05:30,3.4,0.0212,60.5,,14.5,,,,,,,,
2025-04-12 12:00:00+05:30,0.3,0.0194,86.4,42.3,15.1,33.5,103.0,1.9,,,,,
2025-04-12 13:00:00+05:30,1.27,0.0156,106.0,39.5,14.7,34.3,106.0,1.75,,,,,
2025-04-12 14:00:00+05:30,0.6,0.0143,115.0,38.5,13.6,34.3,129.0,2.05,,,,,
2025-04-12 15:00:00+05:30,3.0,0.0192,127.0,38.0,14.1,34.4,122.0,1.88,,,,,
2025-04-12 16:00:00+05:30,2.15,0.0209,133.0,37.5,15.4,34.8,111.0,1.45,,,,,
2025-04-12 17:00:00+05:30,1.28,0.0233,127.0,38.5,15.1,34.4,122.0,1.18,,,,,
2025-04-12 18:00:00+05:30,1.6,0.0236,117.0,40.3,15.4,33.1,119.0,0.675,,,,,
2025-04-12 19:00:00+05:30,0.2,0.0198,88.6,44.7,13.7,31.4,124.0,0.867,,,,,
2025-04-12 20:00:00+05:30,0.933,0.0195,65.8,48.0,12.9,30.6,123.0,0.9,,,,,
2025-04-12 21:00:00+05:30,2.45,0.0231,52.6,49.0,13.1,30.1,123.0,0.975,,,,,
2025-04-12 22:00:00+05:30,1.43,0.0198,41.6,47.3,14.3,29.3,125.0,1.88,,,,,
2025-04-12 23:00:00+05:30,1.88,0.0174,43.2,47.3,13.4,28.4,124.0,2.1,,,,,
2025-04-13 00:00:00+05:30,1.73,0.0187,44.6,46.7,12.8,28.4,124.0,1.9,,,,,
2025-04-13 01:00:00+05:30,2.85,0.028,29.3,47.5,10.9,28.2,118.0,1.3,,,,,
2025-04-13 02:00:00+05:30,6.7,0.0373,,48.8,11.8,28.2,121.0,1.08,,,,,
2025-04-13 03:00:00+05:30,,,10.1,50.3,,28.0,127.0,0.733,,,,,
2025-04-13 04:00:00+05:30,8.85,0.0359,10.8,50.8,11.7,27.7,117.0,1.0,,,,,
2025-04-13 05:00:00+05:30,6.45,0.0292,11.0,54.3,11.3,27.1,124.0,0.5,,,,,
2025-04-13 06:00:00+05:30,22.4,0.0414,4.68,60.3,11.1,26.2,77.0,0.65,,,,,
2025-04-13 07:00:00+05:30,44.8,0.0611,5.18,61.0,12.1,26.4,54.0,0.575,,,,,
2025-04-13 08:00:00+05:30,24.6,0.0513,12.2,47.0,16.3,29.7,102.0,0.9,,,,,
2025-04-13 09:00:00+05:30,9.63,0.0375,37.7,41.8,18.5,32.6,104.0,0.875,,,,,
2025-04-13 10:00:00+05:30,3.18,0.0274,71.8,41.5,18.4,33.6,120.0,1.73,,,,,
2025-04-13 11:00:00+05:30,1.63,0.0193,99.2,39.5,14.8,34.9,107.0,1.55,,,,,
2025-04-13 12:00:00+05:30,1.33,0.0171,128.0,38.0,13.5,35.5,116.0,1.8,,,,,
2025-04-13 13:00:00+05:30,0.3,0.0175,156.0,38.0,15.3,35.3,125.0,1.68,,,,,
2025-04-13 14:00:00+05:30,1.08,0.0157,142.0,36.0,15.4,35.9,115.0,1.53,,,,,
2025-04-13 15:00:00+05:30,0.675,0.0159,135.0,36.0,15.0,35.5,94.8,1.28,,,,,
2025-04-13 16:00:00+05:30,0.9,0.0169,126.0,35.3,14.1,35.9,106.0,0.9,,,,,
2025-04-13 17:00:00+05:30,0.967,0.0171,110.0,36.0,12.4,35.2,111.0,0.7,,,,,
2025-04-13 18:00:00+05:30,1.65,0.0199,94.0,38.0,11.5,33.4,123.0,0.325,,,,,
2025-04-13 19:00:00+05:30,0.367,0.0174,78.5,41.8,10.9,31.7,123.0,0.3,,,,,
2025-04-13 20:00:00+05:30,1.67,0.0256,45.0,45.3,13.9,30.6,122.0,0.3,,,,,
2025-04-13 21:00:00+05:30,4.0,0.0401,20.1,46.0,14.2,30.3,123.0,0.3,,,,,
2025-04-13 22:00:00+05:30,25.8,0.0708,4.95,47.5,15.6,29.9,123.0,0.3,,,,,
2025-04-13 23:00:00+05:30,45.8,0.092,5.18,47.0,18.4,30.2,124.0,0.425,,,,,
2025-04-14 00:00:00+05:30,45.4,0.0923,6.47,47.7,18.5,29.8,125.0,0.433,,,,,
2025-04-14 01:00:00+05:30,22.1,0.0748,5.85,48.5,11.0,29.8,119.0,0.45,,,,,
2025-04-14 02:00:00+05:30,22.0,0.0722,,49.5,10.6,29.5,120.0,0.675,,,,,
2025-04-14 03:00:00+05:30,13.8,0.0524,7.38,50.3,7.7,29.3,119.0,0.8,,,,,
2025-04-14 04:00:00+05:30,19.7,0.0606,6.05,52.0,7.65,29.0,115.0,0.95,,,,,
2025-04-14 05:00:00+05:30,25.9,0.0622,6.35,53.8,8.35,28.4,115.0,0.45,,,,,
2025-04-14 06:00:00+05:30,25.2,0.0571,5.95,55.0,9.1,27.9,113.0,0.525,,,,,
2025-04-14 07:00:00+05:30,17.6,0.0499,9.7,51.8,11.4,28.7,120.0,1.53,,,,,
2025-04-14 08:00:00+05:30,8.48,0.0385,23.2,49.3,15.1,30.0,121.0,1.95,,,,,
2025-04-14 09:00:00+05:30,5.73,0.0312,42.8,47.5,17.2,31.2,122.0,2.38,,,,,
2025-04-14 10:00:00+05:30,3.2,0.0283,65.3,45.5,13.9,32.7,118.0,2.43,,,,,
2025-04-14 11:00:00+05:30,1.4,0.0214,96.9,42.5,10.8,34.2,115.0,2.05,,,,,
2025-04-14 12:00:00+05:30,1.23,0.0178,116.0,38.5,7.83,35.9,126.0,1.68,,,,,
2025-04-14 13:00:00+05:30,0.7,0.0157,125.0,37.3,7.05,36.1,119.0,2.05,,,,,
2025-04-15 04:00:00+05:30,3.1,0.0323,24.3,52.0,13.6,29.3,111.0,1.4,,,,,
2025-04-15 05:00:00+05:30,4.63,0.0354,20.0,53.0,14.1,29.0,122.0,1.23,,,,,
2025-04-15 06:00:00+05:30,3.15,0.0323,25.0,53.8,15.2,28.8,121.0,1.55,,,,,
2025-04-15 07:00:00+05:30,4.83,0.0353,33.3,53.3,15.7,29.1,120.0,1.75,,,,,
2025-04-15 08:00:00+05:30,3.48,0.0309,50.9,50.0,17.3,30.1,121.0,2.18,,,,,
2025-04-15 09:00:00+05:30,2.48,0.0283,58.9,45.8,17.7,31.7,121.0,2.25,,,,,
2025-04-15 10:00:00+05:30,1.53,0.019,79.4,43.0,15.6,32.8,126.0,2.65,,,,,
2025-04-15 11:00:00+05:30,1.33,0.0185,93.8,40.3,15.2,34.2,125.0,2.7,,,,,
2025-04-15 12:00:00+05:30,2.28,0.0181,109.0,39.5,16.2,34.8,129.0,3.1,,,,,
2025-04-15 13:00:00+05:30,3.67,0.0251,105.0,38.0,17.8,35.2,122.0,3.13,,,,,
2025-04-15 14:00:00+05:30,3.08,0.0324,106.0,36.0,17.6,36.3,116.0,2.45,,,,,
2025-04-15 15:00:00+05:30,2.1,0.0198,115.0,36.0,15.9,36.5,113.0,1.75,,,,,
2025-04-15 16:00:00+05:30,3.55,0.0224,116.0,36.3,15.5,36.1,126.0,1.88,,,,,
2025-04-15 17:00:00+05:30,1.4,0.024,121.0,37.0,16.2,35.5,124.0,1.55,,,,,
2025-04-15 18:00:00+05:30,2.85,0.0244,144.0,,16.5,,,,,,,,
2025-04-15 19:00:00+05:30,,0.0222,110.0,40.0,16.1,33.8,127.0,0.6,,,,,
2025-04-16 10:00:00+05:30,1.78,0.021,79.7,42.0,13.5,33.9,123.0,3.0,,,,,
2025-04-16 11:00:00+05:30,1.48,0.0217,93.8,40.0,11.9,35.0,120.0,2.75,,,,,
2025-04-16 12:00:00+05:30,1.97,0.0242,95.3,38.5,11.1,36.1,120.0,2.35,,,,,
2025-04-16 13:00:00+05:30,2.95,0.0248,101.0,37.0,11.1,36.9,115.0,1.93,,,,,
2025-04-16 14:00:00+05:30,1.45,0.016,119.0,36.5,10.8,37.4,115.0,1.6,,,,,
2025-04-16 15:00:00+05:30,0.975,0.0158,126.0,36.0,10.5,37.6,111.0,1.63,,,,,
2025-04-16 16:00:00+05:30,,0.0143,131.0,36.0,10.4,37.4,115.0,1.5,,,,,
2025-04-16 17:00:00+05:30,1.6,0.0146,130.0,36.0,9.5,37.1,129.0,0.9,,,,,
2025-04-16 18:00:00+05:30,2.15,0.0234,127.0,37.8,10.4,35.5,128.0,1.0,,,,,
2025-04-16 19:00:00+05:30,3.75,0.0343,117.0,40.3,12.9,34.3,126.0,0.95,,,,,
2025-04-16 20:00:00+05:30,4.85,0.0512,,41.8,15.3,33.6,119.0,0.775,,,,,
2025-04-16 21:00:00+05:30,6.0,0.0581,,42.0,16.6,33.5,120.0,1.1,,,,,
2025-04-17 00:00:00+05:30,3.4,0.0362,,46.0,10.4,31.8,124.0,1.57,,,,,
2025-04-17 01:00:00+05:30,3.0,0.032,,47.0,11.2,31.4,120.0,1.55,,,,,
2025-04-17 02:00:00+05:30,3.93,0.0381,,47.8,12.3,31.0,120.0,1.58,,,,,
2025-04-17 03:00:00+05:30,3.4,0.0362,,48.0,12.7,30.7,121.0,1.33,,,,,
2025-04-17 04:00:00+05:30,3.75,0.033,,52.8,15.6,29.9,118.0,1.4,,,,,
2025-04-17 05:00:00+05:30,2.93,0.0232,,55.0,17.0,29.5,125.0,2.6,,,,,
2025-04-17 06:00:00+05:30,0.9,0.0148,,50.3,12.5,29.3,122.0,3.3,,,,,
2025-04-17 07:00:00+05:30,2.73,0.0234,,48.8,10.6,29.5,131.0,2.33,,,,,
2025-04-17 08:00:00+05:30,4.1,0.0272,,47.5,11.1,30.5,128.0,2.6,,,,,
2025-04-17 09:00:00+05:30,4.5,0.0311,,44.8,15.1,31.9,121.0,4.0,,,,,
2025-04-17 10:00:00+05:30,3.2,0.0257,0.0,42.5,14.7,33.3,121.0,3.9,,,,,
2025-04-17 11:00:00+05:30,2.28,0.0256,71.0,40.3,13.9,34.9,119.0,2.88,,,,,
2025-04-17 12:00:00+05:30,2.1,0.0254,92.1,37.5,13.0,36.3,121.0,2.48,,,,,
2025-04-17 13:00:00+05:30,1.05,0.023,117.0,35.0,12.3,37.6,119.0,2.0,,,,,
2025-04-17 14:00:00+05:30,,0.0171,106.0,34.0,11.8,38.3,112.0,1.53,,,,,
2025-04-17 15:00:00+05:30,0.5,0.0143,114.0,33.8,11.7,38.5,115.0,1.23,,,,,
2025-04-17 16:00:00+05:30,0.5,0.0146,110.0,33.5,11.2,38.7,104.0,1.18,,,,,
2025-04-17 17:00:00+05:30,0.9,0.0142,107.0,34.5,11.7,37.8,122.0,0.85,,,,,
2025-04-17 18:00:00+05:30,1.73,0.0205,95.2,36.5,12.0,36.3,119.0,0.425,,,,,
2025-04-17 19:00:00+05:30,2.8,0.0299,95.5,39.8,13.3,34.6,125.0,0.525,,,,,
2025-04-17 20:00:00+05:30,5.08,0.0473,41.7,43.8,15.1,33.1,125.0,0.3,,,,,
2025-04-17 21:00:00+05:30,10.2,0.0724,20.1,46.5,19.0,32.5,125.0,0.3,,,,,
2025-04-17 22:00:00+05:30,14.6,0.069,18.3,48.3,19.1,32.0,119.0,0.35,,,,,
2025-04-17 23:00:00+05:30,36.5,0.0802,21.4,49.3,19.0,31.6,117.0,0.3,,,,,
2025-04-18 00:00:00+05:30,23.8,0.078,17.1,47.0,21.8,32.0,118.0,0.35,,,,,
2025-04-18 01:00:00+05:30,10.4,0.0515,20.1,50.5,10.4,31.5,119.0,1.55,,,,,
2025-04-18 02:00:00+05:30,6.0,0.0365,,53.5,10.3,30.8,118.0,1.83,,,,,
2025-04-18 03:00:00+05:30,3.3,0.0286,25.7,56.3,8.9,30.3,137.0,2.25,,,,,
2025-04-18 04:00:00+05:30,4.28,0.0313,27.8,58.3,9.88,29.8,117.0,1.85,,,,,
2025-04-18 05:00:00+05:30,2.65,0.0278,30.4,59.3,8.58,29.4,117.0,1.45,,,,,
2025-04-18 06:00:00+05:30,2.88,0.024,30.6,59.0,7.38,29.4,118.0,1.78,,,,,
2025-04-18 07:00:00+05:30,1.93,0.0238,33.3,57.3,6.35,29.6,119.0,2.1,,,,,
2025-04-18 08:00:00+05:30,1.9,0.0215,39.5,54.0,5.8,30.6,122.0,2.95,,,,,
2025-04-18 09:00:00+05:30,1.98,0.0246,45.4,50.5,6.4,32.0,115.0,3.13,,,,,
2025-04-18 10:00:00+05:30,3.0,0.025,61.2,46.3,8.6,33.6,129.0,2.18,,,,,
2025-04-18 11:00:00+05:30,2.75,0.0257,84.3,43.0,10.5,35.1,114.0,2.2,,,,,
2025-04-18 12:00:00+05:30,2.43,0.0273,99.7,41.3,11.1,35.9,120.0,2.53,,,,,
2025-04-18 13:00:00+05:30,2.18,0.0263,117.0,39.3,11.6,36.7,118.0,2.35,,,,,
2025-04-18 14:00:00+05:30,2.25,0.0213,136.0,37.8,11.9,37.7,120.0,1.85,,,,,
2025-04-18 15:00:00+05:30,0.95,0.018,148.0,37.5,10.7,37.6,134.0,2.33,,,,,
2025-04-18 16:00:00+05:30,0.1,0.017,143.0,37.0,10.1,37.7,124.0,2.38,,,,,
2025-04-18 17:00:00+05:30,0.6,0.019,132.0,37.8,9.8,37.0,120.0,2.43,,,,,
2025-04-18 18:00:00+05:30,1.37,0.0231,114.0,38.5,11.1,36.1,118.0,2.53,,,,,
2025-04-18 19:00:00+05:30,3.05,0.04,77.8,39.8,12.5,35.3,118.0,1.8,,,,,
2025-04-18 20:00:00+05:30,3.2,0.0383,67.0,49.8,12.9,33.2,114.0,3.23,,,,,
2025-04-18 21:00:00+05:30,5.65,0.0347,48.5,54.0,9.18,31.1,114.0,2.08,,,,,
2025-04-18 22:00:00+05:30,11.0,0.046,26.6,,7.65,,,,,,,,
2025-04-18 23:00:00+05:30,1.6,0.0287,60.4,65.5,7.0,28.9,118.0,3.45,,,,,
2025-04-19 00:00:00+05:30,1.0,0.0202,44.8,58.0,6.87,29.2,114.0,3.03,,,,,
2025-04-19 01:00:00+05:30,2.55,0.0244,30.8,51.5,7.2,29.9,120.0,2.3,,,,,
2025-04-19 02:00:00+05:30,1.33,0.0232,,51.8,6.85,29.9,119.0,2.1,,,,,
2025-04-19 03:00:00+05:30,1.7,0.0181,36.1,52.3,6.5,29.7,106.0,1.78,,,,,
2025-04-19 04:00:00+05:30,2.15,0.0224,39.0,53.0,6.73,29.6,108.0,1.98,,,,,
2025-04-19 05:00:00+05:30,3.53,0.028,37.3,55.8,8.08,29.6,122.0,1.85,,,,,
2025-04-19 06:00:00+05:30,1.925,0.02845,40.95,59.25,8.15,29.65,116.5,1.525,,,,,
2025-04-19 07:00:00+05:30,3.13,0.0321,38.0,60.3,9.0,30.0,116.0,2.13,,,,,
2025-04-19 08:00:00+05:30,2.2,0.0178,51.5,58.3,8.25,30.7,116.0,3.68,,,,,
2025-04-19 09:00:00+05:30,1.88,0.0178,46.9,55.5,7.33,31.7,114.0,3.3,,,,,
2025-04-19 10:00:00+05:30,2.13,0.0189,49.6,51.3,7.35,33.0,115.0,3.23,,,,,
2025-04-19 11:00:00+05:30,0.65,0.0178,59.6,48.5,7.38,34.1,106.0,3.38,,,,,
2025-04-19 12:00:00+05:30,1.3,0.0219,70.9,45.8,9.98,35.0,118.0,3.33,,,,,
2025-04-19 13:00:00+05:30,1.55,0.0233,74.6,42.5,12.3,36.1,121.0,3.25,,,,,
2025-04-19 14:00:00+05:30,2.93,0.0258,76.5,41.8,12.4,36.2,123.0,3.85,,,,,
2025-04-19 15:00:00+05:30,2.53,0.026,67.6,39.0,11.8,36.7,119.0,3.53,,,,,
2025-04-19 16:00:00+05:30,1.6,0.0197,73.7,40.3,11.9,36.5,120.0,3.73,,,,,
2025-04-19 17:00:00+05:30,1.2,0.0205,78.8,44.5,10.7,35.1,118.0,4.1,,,,,
2025-04-19 18:00:00+05:30,3.0,0.0191,73.5,46.5,9.73,34.3,120.0,3.98,,,,,
2025-04-19 19:00:00+05:30,1.7,0.0258,58.0,51.3,10.8,33.0,128.0,3.45,,,,,
2025-04-19 20:00:00+05:30,1.83,0.0259,53.4,52.3,11.5,32.4,115.0,4.28,,,,,
2025-04-19 21:00:00+05:30,2.25,0.0283,50.4,53.0,10.8,32.0,115.0,3.85,,,,,
2025-04-19 22:00:00+05:30,3.03,0.0303,45.8,53.7,10.4,31.6,116.0,3.1,,,,,
2025-04-19 23:00:00+05:30,2.8,0.0282,47.2,53.0,9.5,31.3,114.0,3.08,,,,,
2025-04-20 00:00:00+05:30,1.53,0.0226,48.3,53.0,8.0,31.0,113.0,3.6,,,,,
2025-04-20 01:00:00+05:30,2.15,0.0227,38.2,56.0,8.75,30.4,113.0,2.75,,,,,
2025-04-20 02:00:00+05:30,1.6,0.0197,,57.8,11.5,30.1,112.0,3.28,,,,,
2025-04-20 03:00:00+05:30,0.3,0.0167,34.5,59.0,11.1,29.8,103.0,2.73,,,,,
2025-04-20 04:00:00+05:30,2.5,0.0211,31.4,60.5,12.3,29.4,110.0,2.68,,,,,
