Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,NH3
2025-03-28 14:00:00+05:30,0.583,1.58,0.0248,134.0,158.0,28.5,7.13,29.8,247.0,2.15,,,
2025-03-28 15:00:00+05:30,0.645,0.7,0.0246,139.0,156.0,28.5,8.73,29.3,234.0,1.78,,,
2025-03-28 16:00:00+05:30,0.693,1.65,0.0257,143.0,134.0,28.3,8.83,28.3,286.0,1.5,,,
2025-03-28 17:00:00+05:30,0.753,1.1,0.0254,148.0,116.0,30.5,11.9,27.6,223.0,1.23,,,
2025-03-28 18:00:00+05:30,0.77,1.33,0.0273,156.0,128.0,34.8,11.8,26.5,199.0,1.33,,,
2025-03-28 19:00:00+05:30,0.803,1.33,0.0283,131.0,169.0,37.5,12.2,24.4,164.0,1.2,,,
2025-03-28 20:00:00+05:30,0.698,0.925,0.0287,118.0,160.0,40.8,16.5,22.8,143.0,1.2,,,
2025-03-28 21:00:00+05:30,0.603,1.45,0.0284,105.0,186.0,42.0,12.6,21.9,213.0,1.2,,,
2025-03-28 22:00:00+05:30,0.54,2.15,0.0303,93.3,168.0,43.0,17.2,21.1,256.0,1.7,,,
2025-03-28 23:00:00+05:30,0.515,1.93,0.0303,83.7,168.0,47.0,10.9,22.1,181.0,0.75,,,
2025-03-29 00:00:00+05:30,0.53,1.05,0.0284,96.8,136.0,45.0,10.3,23.9,214.0,0.9,,,
2025-03-29 01:00:00+05:30,0.49,2.65,0.0316,69.4,112.0,54.0,10.5,21.5,283.0,0.55,,,
2025-03-29 02:00:00+05:30,0.51,1.9,0.0299,75.5,118.0,52.8,10.2,21.7,235.0,0.7,,,
2025-03-29 03:00:00+05:30,1.01,1.5,0.0319,69.8,143.0,55.8,22.6,21.1,293.0,0.7,,,
2025-03-29 04:00:00+05:30,0.788,1.87,0.03,64.7,140.0,57.3,23.9,20.6,313.0,0.625,,,
2025-03-29 05:00:00+05:30,0.888,2.08,0.0316,54.2,144.0,59.5,12.0,20.1,331.0,0.775,,,
2025-03-29 06:00:00+05:30,0.738,1.0,0.0302,54.8,180.0,60.3,10.1,19.8,315.0,0.875,,,
2025-03-29 07:00:00+05:30,0.78,2.18,0.0306,59.7,163.0,59.3,9.63,19.9,333.0,0.95,,,
2025-03-29 08:00:00+05:30,0.825,2.4,0.032,75.2,156.0,51.0,8.1,22.1,331.0,1.18,,,
2025-03-29 09:00:00+05:30,0.705,2.4,0.0301,95.2,162.0,43.8,9.43,24.6,287.0,1.43,,,
2025-03-29 10:00:00+05:30,0.688,1.2,0.0289,114.0,146.0,39.0,8.18,26.8,272.0,1.3,,,
2025-03-29 11:00:00+05:30,0.53,1.08,0.0263,133.0,145.0,33.8,11.7,29.4,253.0,1.55,,,
2025-03-29 12:00:00+05:30,0.38,1.1,0.0138,142.0,152.0,34.0,12.0,31.5,213.0,1.65,,,
2025-03-29 13:00:00+05:30,0.505,1.15,0.0153,143.0,160.0,32.5,10.7,32.3,175.0,1.88,,,
2025-03-29 14:00:00+05:30,0.598,0.8,0.0171,145.0,169.0,33.0,10.6,32.8,217.0,1.6,,,
2025-03-29 15:00:00+05:30,0.538,1.03,0.0178,145.0,123.0,33.0,10.1,32.3,200.0,1.53,,,
2025-03-29 16:00:00+05:30,0.778,5.1,0.066,138.0,132.0,33.3,10.1,31.9,203.0,1.6,,,
2025-03-29 17:00:00+05:30,0.998,2.83,0.0232,137.0,103.0,33.5,11.4,31.8,192.0,1.38,,,
2025-03-29 18:00:00+05:30,1.16,1.4,0.0245,133.0,95.0,36.0,10.4,30.9,242.0,1.03,,,
2025-03-29 19:00:00+05:30,1.29,2.0,0.0313,115.0,80.0,40.3,10.1,29.3,235.0,0.675,,,
2025-03-29 20:00:00+05:30,1.19,3.08,0.0352,97.8,81.0,44.8,11.7,27.2,261.0,0.575,,,
2025-03-29 21:00:00+05:30,1.11,2.9,0.0377,86.4,101.0,47.5,12.4,26.2,304.0,0.7,,,
2025-03-29 22:00:00+05:30,1.15,2.88,0.0386,79.9,105.0,49.8,12.3,25.5,301.0,0.675,,,
2025-03-29 23:00:00+05:30,1.34,2.3,0.0442,52.0,116.0,55.0,14.1,24.2,324.0,0.65,,,
2025-03-30 00:00:00+05:30,1.6,4.0,0.0477,35.1,265.0,58.7,17.2,23.4,330.0,0.533,,,
2025-03-30 01:00:00+05:30,1.12,3.55,0.0441,39.7,354.0,61.5,20.9,22.8,302.0,0.35,,,
2025-03-30 02:00:00+05:30,1.02,3.5,0.0423,37.8,249.0,63.3,20.3,22.5,326.0,0.475,,,
2025-03-30 03:00:00+05:30,1.02,10.6,0.045,40.3,215.0,65.5,20.1,21.9,311.0,0.375,,,
2025-03-30 04:00:00+05:30,1.04,6.9,0.0421,39.1,200.0,67.8,19.4,21.5,308.0,0.525,,,
2025-03-30 05:00:00+05:30,0.968,6.38,0.0459,28.6,180.0,70.5,12.7,20.8,323.0,0.55,,,
2025-03-30 06:00:00+05:30,0.893,4.95,0.0426,33.2,189.0,67.3,10.7,21.1,272.0,0.6,,,
2025-03-30 07:00:00+05:30,1.13,6.33,0.0482,23.8,180.0,67.8,13.7,21.1,265.0,0.5,,,
2025-03-30 08:00:00+05:30,1.11,5.23,0.0415,52.7,249.0,63.3,18.8,22.7,231.0,0.65,,,
2025-03-30 09:00:00+05:30,0.828,2.98,0.0341,100.0,285.0,48.0,15.1,26.6,241.0,1.03,,,
2025-03-30 10:00:00+05:30,0.573,2.03,0.0294,120.0,163.0,40.0,10.0,29.5,177.0,1.28,,,
2025-03-30 11:00:00+05:30,0.5,1.05,0.0278,132.0,116.0,34.3,10.9,32.1,161.0,1.53,,,
2025-03-30 12:00:00+05:30,0.453,1.63,0.0261,137.0,80.0,32.0,11.6,33.7,167.0,1.68,,,
2025-03-30 13:00:00+05:30,0.495,0.65,0.0254,141.0,64.0,31.5,10.0,34.5,204.0,1.53,,,
2025-03-30 14:00:00+05:30,0.543,1.0,0.0248,146.0,66.0,31.0,8.6,35.3,204.0,1.95,,,
2025-03-30 15:00:00+05:30,0.605,2.2,0.0252,154.0,62.0,31.8,8.35,34.6,230.0,2.08,,,
2025-03-30 16:00:00+05:30,0.655,0.95,0.0257,165.0,61.0,32.0,7.08,34.0,234.0,1.38,,,
2025-03-30 17:00:00+05:30,0.705,1.5,0.0263,166.0,122.0,32.0,10.7,33.6,258.0,1.23,,,
2025-03-30 18:00:00+05:30,0.7,1.58,0.0275,157.0,53.0,33.0,11.6,32.8,195.0,1.15,,,
2025-03-30 19:00:00+05:30,0.828,1.93,0.0302,130.0,47.0,36.8,12.1,30.9,168.0,0.65,,,
2025-03-30 20:00:00+05:30,0.767,1.8,0.0355,89.0,63.0,43.0,11.8,28.4,158.0,0.467,,,
2025-03-30 21:00:00+05:30,0.693,3.98,0.0418,59.7,250.0,50.3,13.9,26.0,319.0,0.45,,,
2025-03-30 22:00:00+05:30,0.785,4.28,0.047,34.0,147.0,55.8,13.0,24.9,309.0,0.625,,,
2025-03-30 23:00:00+05:30,0.873,5.77,0.0508,17.0,169.0,58.3,11.3,24.0,269.0,1.3,,,
2025-03-31 00:00:00+05:30,0.86,5.33,0.0455,27.6,130.0,59.7,11.7,23.7,229.0,0.367,,,
2025-03-31 01:00:00+05:30,0.91,4.0,0.0455,28.6,194.0,61.5,13.5,23.1,229.0,0.3,,,
2025-03-31 02:00:00+05:30,0.898,9.6,0.0514,2.6,245.0,66.8,13.9,22.1,277.0,0.325,,,
2025-03-31 03:00:00+05:30,,,,3.63,265.0,70.3,,21.7,312.0,0.367,,,
2025-03-31 04:00:00+05:30,1.32,15.2,0.0627,3.43,309.0,73.3,18.9,21.3,295.0,0.425,,,
2025-03-31 05:00:00+05:30,1.1,14.8,0.0611,2.68,265.0,73.5,14.0,21.0,286.0,0.425,,,
2025-03-31 06:00:00+05:30,0.95,10.4,0.0543,3.78,188.0,74.8,11.8,20.8,316.0,0.475,,,
2025-03-31 07:00:00+05:30,1.02,10.8,0.051,7.2,135.0,76.3,9.23,20.4,282.0,0.35,,,
2025-03-31 08:00:00+05:30,1.0,9.53,0.0461,25.2,138.0,68.0,9.48,22.5,303.0,0.7,,,
2025-03-31 09:00:00+05:30,1.01,5.78,0.0361,85.9,180.0,52.5,12.2,26.6,322.0,0.775,,,
2025-03-31 10:00:00+05:30,0.853,2.28,0.0328,137.0,194.0,43.5,13.3,30.1,295.0,0.775,,,
2025-03-31 11:00:00+05:30,0.763,1.88,0.0302,157.0,188.0,37.5,13.7,33.4,197.0,1.48,,,
2025-03-31 12:00:00+05:30,0.705,1.8,0.0288,144.0,135.0,32.5,9.93,35.8,199.0,1.28,,,
2025-03-31 13:00:00+05:30,0.707,2.3,0.0273,143.0,83.0,30.3,7.5,36.5,138.0,1.53,,,
2025-03-31 14:00:00+05:30,0.77,2.15,0.0259,140.0,79.0,29.0,5.55,37.2,208.0,1.28,,,
2025-03-31 15:00:00+05:30,0.9,1.33,0.0256,140.0,58.0,29.0,4.57,36.8,203.0,1.25,,,
2025-03-31 16:00:00+05:30,1.01,1.5,0.0264,146.0,41.0,29.5,6.28,35.8,192.0,1.3,,,
2025-03-31 17:00:00+05:30,1.07,1.95,0.0296,140.0,50.0,29.3,11.1,35.3,218.0,1.2,,,
2025-03-31 18:00:00+05:30,1.1,2.65,0.0314,138.0,33.0,30.5,11.4,34.5,209.0,0.95,,,
2025-03-31 19:00:00+05:30,1.18,2.2,0.0269,112.0,35.0,36.0,12.2,32.0,284.0,0.575,,,
2025-03-31 20:00:00+05:30,1.04,4.45,0.0292,65.6,53.0,42.0,10.3,29.1,237.0,0.5,,,
2025-03-31 21:00:00+05:30,0.98,3.9,0.0228,80.2,101.0,42.3,12.4,29.2,84.8,0.875,,,
2025-03-31 22:00:00+05:30,0.943,4.08,0.0199,80.8,168.0,45.0,10.8,28.5,154.0,0.6,,,
2025-03-31 23:00:00+05:30,0.84,2.83,0.0192,88.1,149.0,45.8,10.5,28.1,94.8,0.825,,,
2025-04-01 00:00:00+05:30,0.793,3.2,0.0172,89.7,136.0,47.0,9.03,27.7,89.7,0.833,,,
2025-04-01 01:00:00+05:30,0.8,0.9,0.0153,83.5,150.0,48.5,9.7,27.1,96.0,0.9,,,
2025-04-01 02:00:00+05:30,0.72,2.48,0.0163,54.8,158.0,52.8,7.65,25.7,255.0,0.825,,,
2025-04-01 03:00:00+05:30,0.89,1.7,0.0164,55.3,117.0,63.0,5.2,23.2,250.0,0.3,,,
2025-04-01 04:00:00+05:30,0.965,2.35,0.0189,37.5,116.0,65.8,7.93,22.7,317.0,0.4,,,
2025-04-01 05:00:00+05:30,1.19,4.63,0.0234,23.5,178.0,67.5,13.8,22.4,300.0,0.425,,,
2025-04-01 06:00:00+05:30,1.2,13.6,0.0396,3.0,213.0,70.8,13.3,21.9,306.0,0.4,,,
2025-04-01 07:00:00+05:30,1.17,11.7,0.036,2.83,212.0,71.8,12.8,21.9,288.0,0.45,,,
2025-04-01 08:00:00+05:30,1.12,13.5,0.0324,21.5,163.0,67.8,14.0,23.4,277.0,0.575,,,
2025-04-01 09:00:00+05:30,1.07,5.03,0.0154,89.8,183.0,51.5,13.2,27.4,309.0,0.8,,,
2025-04-01 10:00:00+05:30,0.945,2.7,0.0127,132.0,199.0,41.0,16.2,30.9,222.0,0.825,,,
2025-04-01 11:00:00+05:30,0.825,1.17,0.00805,144.0,179.0,34.3,11.3,34.2,178.0,1.28,,,
2025-04-01 12:00:00+05:30,0.738,1.47,0.00748,138.0,119.0,29.8,4.15,36.3,191.0,1.35,,,
2025-04-01 13:00:00+05:30,0.855,1.35,0.0118,139.0,91.0,28.8,3.45,36.7,178.0,1.53,,,
2025-04-01 14:00:00+05:30,0.975,1.28,0.0175,137.0,94.0,28.0,4.18,36.9,170.0,1.45,,,
2025-04-01 15:00:00+05:30,1.01,1.93,0.0209,139.0,80.0,28.8,4.78,36.2,148.0,1.65,,,
2025-04-01 16:00:00+05:30,1.13,2.15,0.021,145.0,97.0,29.5,2.95,35.5,209.0,1.35,,,
2025-04-01 17:00:00+05:30,1.19,2.85,0.0218,146.0,68.0,29.7,5.6,35.1,176.0,1.33,,,
2025-04-01 19:00:00+05:30,1.24,1.9,0.0287,103.0,75.0,38.0,6.3,30.9,293.0,0.65,,,
2025-04-01 20:00:00+05:30,1.18,1.7,0.0328,86.6,84.0,42.0,8.6,29.1,161.0,0.4,,,
2025-04-01 21:00:00+05:30,1.19,3.4,0.0398,55.6,135.0,45.5,9.45,28.0,218.0,0.425,,,
2025-04-01 22:00:00+05:30,1.16,13.1,0.0554,18.7,147.0,52.3,9.55,26.2,220.0,0.375,,,
2025-04-01 23:00:00+05:30,1.11,8.43,0.0574,13.1,206.0,53.0,13.2,25.4,297.0,0.375,,,
2025-04-02 00:00:00+05:30,1.26,5.87,0.0472,19.3,197.0,54.7,14.0,25.4,176.0,0.533,,,
2025-04-02 01:00:00+05:30,0.99,8.85,0.0533,4.3,190.0,57.5,15.7,24.1,284.0,0.4,,,
2025-04-02 02:00:00+05:30,1.1,16.4,0.0663,3.2,393.0,58.8,16.1,23.9,270.0,0.3,,,
2025-04-02 03:00:00+05:30,1.42,34.5,0.0826,4.37,523.0,60.7,22.4,23.7,315.0,0.433,,,
2025-04-02 04:00:00+05:30,1.32,30.5,0.0753,3.6,387.0,62.8,19.1,23.3,323.0,0.4,,,
2025-04-02 05:00:00+05:30,1.19,39.7,0.0814,2.35,293.0,66.0,16.7,22.6,288.0,0.35,,,
2025-04-02 06:00:00+05:30,1.14,56.8,0.0952,1.95,284.0,70.0,13.9,21.9,260.0,0.3,,,
2025-04-02 07:00:00+05:30,1.18,59.4,0.0919,2.25,246.0,72.8,12.3,21.9,277.0,0.325,,,
2025-04-02 08:00:00+05:30,1.11,47.5,0.0873,6.43,215.0,65.5,12.8,23.8,303.0,0.425,,,
2025-04-02 09:00:00+05:30,0.953,14.6,0.0505,61.9,222.0,50.3,18.4,28.0,288.0,0.625,,,
2025-04-02 10:00:00+05:30,0.708,7.08,0.041,126.0,227.0,40.3,19.1,31.5,242.0,0.675,,,
2025-04-02 11:00:00+05:30,0.57,3.6,0.0324,164.0,208.0,33.5,10.3,34.9,143.0,0.925,,,
2025-04-02 12:00:00+05:30,0.593,2.43,0.0294,170.0,161.0,30.3,8.4,37.1,130.0,1.0,,,
2025-04-02 13:00:00+05:30,0.673,1.45,0.03,176.0,161.0,29.5,5.83,38.0,132.0,1.1,,,
2025-04-02 14:00:00+05:30,0.703,1.0,0.0265,155.0,122.0,29.0,6.15,38.5,149.0,1.1,,,
2025-04-02 15:00:00+05:30,0.813,1.78,0.0273,156.0,84.0,29.0,7.33,38.1,200.0,1.0,,,
2025-04-02 16:00:00+05:30,0.895,1.63,0.0252,159.0,83.0,29.0,6.85,36.8,129.0,1.38,,,
2025-04-02 17:00:00+05:30,0.99,1.5,0.0263,157.0,75.0,29.5,8.37,36.3,130.0,1.33,,,
2025-04-02 18:00:00+05:30,1.1,1.28,0.029,151.0,69.0,31.0,8.7,35.6,115.0,1.03,,,
2025-04-02 19:00:00+05:30,1.17,2.2,0.0329,124.0,83.0,33.8,7.58,33.5,91.0,0.6,,,
2025-04-02 20:00:00+05:30,1.3,3.4,0.0408,89.4,101.0,38.3,10.7,31.1,76.0,0.825,,,
2025-04-02 21:00:00+05:30,1.32,4.98,0.0474,56.3,162.0,43.3,12.8,29.0,87.8,0.55,,,
2025-04-02 22:00:00+05:30,1.35,4.95,0.0498,41.1,185.0,46.0,16.7,27.9,70.0,0.3,,,
2025-04-02 23:00:00+05:30,1.5,6.05,0.0557,13.8,221.0,50.5,13.4,27.0,67.3,0.6,,,
2025-04-03 00:00:00+05:30,1.54,7.43,0.06,17.0,259.0,50.0,20.5,26.9,102.0,0.5,,,
2025-04-03 01:00:00+05:30,1.1,7.5,0.0582,22.0,257.0,51.5,14.8,26.5,94.0,0.55,,,
2025-04-03 02:00:00+05:30,1.03,7.38,0.0584,17.8,243.0,55.8,11.5,25.4,229.0,0.45,,,
2025-04-03 03:00:00+05:30,1.29,8.6,0.0542,9.08,208.0,60.3,5.4,24.7,205.0,0.55,,,
2025-04-03 04:00:00+05:30,1.27,8.28,0.0569,7.43,212.0,64.5,3.8,23.8,199.0,0.725,,,
2025-04-03 05:00:00+05:30,1.18,9.43,0.0554,4.93,209.0,66.5,7.0,23.3,292.0,0.45,,,
2025-04-03 06:00:00+05:30,1.29,18.1,0.0684,1.85,205.0,62.8,8.05,23.9,303.0,0.425,,,
2025-04-03 07:00:00+05:30,1.26,20.0,0.0674,3.4,203.0,63.8,9.9,23.6,277.0,0.45,,,
2025-04-03 08:00:00+05:30,1.32,31.6,0.0777,7.68,212.0,62.0,10.3,25.1,237.0,0.65,,,
2025-04-03 09:00:00+05:30,1.25,11.7,0.0618,65.8,244.0,47.0,13.4,29.4,281.0,0.525,,,
2025-04-03 10:00:00+05:30,1.06,5.55,0.0538,172.0,278.0,39.5,14.4,32.9,270.0,0.65,,,
2025-04-03 11:00:00+05:30,0.945,2.68,0.0427,191.0,238.0,34.3,9.8,36.4,251.0,0.7,,,
2025-04-03 12:00:00+05:30,0.81,2.33,0.0352,184.0,200.0,29.5,6.18,38.9,261.0,0.85,,,
2025-04-03 13:00:00+05:30,0.84,1.33,0.0321,178.0,129.0,28.3,6.58,39.8,259.0,0.975,,,
2025-04-03 14:00:00+05:30,0.96,1.3,0.032,165.0,91.5,27.0,7.43,39.4,231.0,0.933,,,
2025-04-03 15:00:00+05:30,1.03,1.15,0.0317,138.0,76.5,27.0,7.3,36.0,182.0,1.05,,,
2025-04-03 16:00:00+05:30,1.09,1.95,0.0313,130.0,54.3,26.5,6.43,35.4,154.0,1.15,,,
2025-04-03 17:00:00+05:30,1.18,1.83,0.0336,138.0,46.0,27.7,6.6,34.7,169.0,0.967,,,
2025-04-03 18:00:00+05:30,0.915,2.87,0.0383,136.0,56.7,29.3,5.93,32.6,113.0,0.7,,,
2025-04-03 19:00:00+05:30,0.29,3.25,0.0418,104.0,72.3,33.0,6.43,30.8,105.0,0.5,,,
2025-04-03 20:00:00+05:30,0.27,4.05,0.0491,70.8,131.0,35.5,9.05,29.3,300.0,0.625,,,
2025-04-03 21:00:00+05:30,0.11,3.28,0.0404,118.0,258.0,34.5,9.3,30.0,324.0,1.23,,,
2025-04-03 22:00:00+05:30,0.03,3.7,0.0401,103.0,257.0,37.8,7.8,28.7,224.0,0.625,,,
2025-04-03 23:00:00+05:30,,3.53,0.0429,62.7,199.0,44.0,10.4,26.5,233.0,0.333,,,
2025-04-04 00:00:00+05:30,,5.3,0.0462,52.3,244.0,47.3,10.5,25.5,195.0,0.533,,,
2025-04-04 01:00:00+05:30,0.645,5.3,0.0505,23.5,299.0,46.0,11.9,25.7,100.0,0.8,,,
2025-04-04 02:00:00+05:30,0.623,3.6,0.0532,16.5,287.0,48.8,11.1,25.2,143.0,0.65,,,
2025-04-04 03:00:00+05:30,0.84,5.0,0.0501,16.0,254.0,50.5,13.5,25.2,196.0,0.775,,,
2025-04-04 04:00:00+05:30,0.818,5.43,0.0501,20.2,269.0,53.3,17.7,24.3,262.0,0.6,,,
2025-04-04 05:00:00+05:30,0.833,5.45,0.0506,22.4,273.0,51.8,16.9,24.6,192.0,1.0,,,
2025-04-04 06:00:00+05:30,0.773,5.15,0.0488,18.4,276.0,54.5,14.4,24.1,223.0,0.725,,,
2025-04-04 07:00:00+05:30,0.9,8.4,0.0492,13.3,264.0,59.3,12.8,23.3,221.0,0.575,,,
2025-04-04 08:00:00+05:30,1.04,16.8,0.0604,9.35,274.0,59.3,12.4,24.4,263.0,0.425,,,
2025-04-04 09:00:00+05:30,1.25,8.95,0.0578,52.1,336.0,48.0,31.1,27.9,303.0,0.4,,,
2025-04-04 10:00:00+05:30,1.25,3.5,0.0439,147.0,395.0,37.8,46.2,31.4,308.0,0.575,,,
2025-04-04 11:00:00+05:30,0.828,1.73,0.0334,166.0,313.0,30.8,20.9,34.7,205.0,0.575,,,
2025-04-04 12:00:00+05:30,0.7,1.98,0.0292,164.0,173.0,28.0,12.4,36.5,170.0,0.825,,,
2025-04-04 13:00:00+05:30,0.823,1.4,0.0295,176.0,111.0,28.5,13.0,36.5,204.0,0.925,,,
2025-04-04 14:00:00+05:30,0.925,1.33,0.0291,172.0,109.0,28.5,10.8,36.5,253.0,1.15,,,
2025-04-04 15:00:00+05:30,1.01,0.875,0.0287,161.0,113.0,28.5,8.83,36.1,270.0,1.2,,,
2025-04-04 16:00:00+05:30,1.14,2.0,0.0298,162.0,102.0,29.0,6.93,35.2,259.0,1.25,,,
2025-04-04 17:00:00+05:30,1.23,1.5,0.0303,158.0,101.0,29.5,8.17,34.6,179.0,1.15,,,
2025-04-04 18:00:00+05:30,1.34,1.68,0.0336,155.0,102.0,31.5,6.78,33.7,109.0,1.28,,,
2025-04-04 19:00:00+05:30,1.37,1.48,0.0346,140.0,112.0,33.8,5.83,32.1,148.0,0.7,,,
2025-04-04 20:00:00+05:30,1.29,3.7,0.0396,117.0,115.0,37.0,6.75,30.3,168.0,0.525,,,
2025-04-04 21:00:00+05:30,1.26,5.1,0.0438,79.7,131.0,42.0,9.27,28.4,205.0,0.467,,,
2025-04-04 22:00:00+05:30,1.17,3.17,0.0405,93.9,148.0,41.7,10.4,28.5,104.0,0.633,,,
2025-04-04 23:00:00+05:30,1.04,3.38,0.0404,82.0,139.0,45.0,11.0,27.4,254.0,0.475,,,
2025-04-05 00:00:00+05:30,0.987,3.87,0.0447,62.0,132.0,50.0,11.1,26.0,294.0,0.333,,,
2025-04-05 01:00:00+05:30,0.64,4.15,0.0406,61.7,134.0,54.0,12.7,24.9,281.0,0.4,,,
2025-04-05 02:00:00+05:30,0.62,3.6,0.0424,45.1,128.0,56.5,12.0,24.2,263.0,0.4,,,
2025-04-05 03:00:00+05:30,0.8,5.3,0.0475,31.6,139.0,59.5,6.1,23.5,276.0,0.925,,,
2025-04-05 04:00:00+05:30,0.81,4.53,0.0456,30.4,168.0,62.0,8.73,22.9,256.0,0.95,,,
2025-04-05 05:00:00+05:30,0.963,7.8,0.0553,11.2,195.0,64.5,15.9,22.7,276.0,0.425,,,
2025-04-05 06:00:00+05:30,0.968,12.9,0.062,3.28,234.0,65.8,12.5,22.7,301.0,0.4,,,
2025-04-05 07:00:00+05:30,0.88,7.0,0.0453,23.5,192.0,66.3,9.85,22.5,297.0,0.625,,,
2025-04-05 08:00:00+05:30,0.898,5.6,0.0371,54.1,176.0,60.8,10.9,24.2,315.0,0.95,,,
2025-04-05 09:00:00+05:30,0.74,4.38,0.0344,92.3,188.0,49.8,16.6,27.4,324.0,0.8,,,
2025-04-05 10:00:00+05:30,0.683,1.4,0.0303,130.0,188.0,43.0,21.4,30.1,257.0,0.9,,,
2025-04-05 11:00:00+05:30,0.6,0.625,0.0281,147.0,171.0,38.5,15.2,32.4,209.0,1.13,,,
2025-04-05 12:00:00+05:30,0.678,1.28,0.0259,156.0,132.0,35.5,11.7,34.1,249.0,1.2,,,
2025-04-05 13:00:00+05:30,0.778,0.9,0.0272,164.0,131.0,33.8,9.8,34.8,283.0,1.28,,,
2025-04-05 14:00:00+05:30,0.845,1.05,0.0272,160.0,128.0,32.3,7.5,35.4,238.0,1.23,,,
2025-04-05 15:00:00+05:30,0.945,1.63,0.0275,176.0,111.0,32.3,7.78,34.8,269.0,1.33,,,
2025-04-05 16:00:00+05:30,1.08,2.25,0.0278,180.0,111.0,33.0,6.8,34.1,213.0,1.4,,,
2025-04-05 17:00:00+05:30,1.14,2.2,0.0282,182.0,103.0,33.3,10.9,33.6,136.0,1.45,,,
2025-04-05 18:00:00+05:30,1.26,1.93,0.0306,174.0,92.5,34.0,11.4,33.2,187.0,1.08,,,
2025-04-05 19:00:00+05:30,1.27,2.1,0.0337,146.0,84.0,37.3,10.4,31.5,264.0,0.525,,,
2025-04-05 20:00:00+05:30,1.22,2.28,0.0415,98.1,89.0,43.3,8.5,28.9,173.0,0.375,,,
2025-04-05 21:00:00+05:30,1.15,2.7,0.0428,82.1,121.0,46.3,11.1,27.7,190.0,0.475,,,
2025-04-05 22:00:00+05:30,1.22,3.2,0.046,58.7,149.0,47.5,15.4,27.3,79.3,0.55,,,
2025-04-05 23:00:00+05:30,1.27,3.63,0.0488,57.4,181.0,46.5,18.2,27.2,103.0,0.825,,,
2025-04-06 00:00:00+05:30,1.15,4.07,0.0502,32.5,238.0,51.0,16.0,25.9,284.0,0.367,,,
2025-04-06 01:00:00+05:30,0.86,5.55,0.0549,16.9,292.0,56.5,25.2,24.6,292.0,0.35,,,
2025-04-06 02:00:00+05:30,0.915,5.75,0.0545,10.7,321.0,59.3,27.3,24.1,308.0,0.375,,,
2025-04-06 03:00:00+05:30,1.17,14.1,0.0657,5.25,312.0,61.3,20.6,23.8,290.0,0.35,,,
2025-04-06 04:00:00+05:30,1.06,11.9,0.0663,3.65,282.0,61.3,15.6,23.7,310.0,0.45,,,
2025-04-06 05:00:00+05:30,0.883,14.0,0.0649,3.75,195.0,63.3,13.1,23.2,254.0,1.2,,,
2025-04-06 06:00:00+05:30,0.948,33.8,0.0816,1.98,174.0,67.3,10.9,22.6,237.0,0.55,,,
2025-04-06 07:00:00+05:30,1.0,53.4,0.0939,1.78,177.0,69.3,11.4,22.6,263.0,0.525,,,
2025-04-06 08:00:00+05:30,1.04,33.5,0.0781,11.2,195.0,61.8,10.6,24.6,296.0,0.375,,,
2025-04-06 09:00:00+05:30,0.775,9.65,0.0476,78.5,213.0,46.5,17.4,28.7,317.0,0.5,,,
2025-04-06 10:00:00+05:30,0.645,5.13,0.0394,139.0,176.0,39.8,15.3,31.5,294.0,0.55,,,
2025-04-06 11:00:00+05:30,0.625,1.93,0.0324,178.0,147.0,34.8,13.9,34.3,288.0,0.725,,,
2025-04-06 12:00:00+05:30,0.663,1.03,0.031,178.0,126.0,32.0,9.55,36.0,199.0,1.03,,,
2025-04-06 13:00:00+05:30,0.785,1.35,0.0281,173.0,99.3,31.3,8.48,36.3,125.0,1.45,,,
2025-04-06 14:00:00+05:30,0.913,1.88,0.028,169.0,89.0,30.0,8.28,36.7,139.0,1.48,,,
2025-04-06 15:00:00+05:30,1.04,1.23,0.0265,166.0,80.3,30.5,8.83,36.0,135.0,1.7,,,
2025-04-06 16:00:00+05:30,1.17,2.1,0.027,167.0,72.8,31.3,8.7,35.8,165.0,1.18,,,
2025-04-06 17:00:00+05:30,1.26,1.35,0.0298,171.0,74.8,32.3,8.13,35.3,164.0,1.18,,,
2025-04-06 18:00:00+05:30,0.51,1.63,0.0324,165.0,71.3,33.3,6.78,34.8,163.0,0.8,,,
2025-04-06 19:00:00+05:30,0.538,2.68,0.0375,127.0,66.5,37.7,6.15,32.3,312.0,0.5,,,
2025-04-06 20:00:00+05:30,0.455,4.3,0.05,87.9,107.0,41.8,5.68,30.0,298.0,0.325,,,
2025-04-06 21:00:00+05:30,0.388,8.33,0.0624,47.4,220.0,45.0,7.43,28.5,275.0,0.25,,,
2025-04-06 22:00:00+05:30,0.365,6.48,0.0576,33.8,296.0,48.8,10.2,27.9,167.0,0.875,,,
2025-04-06 23:00:00+05:30,0.39,8.58,0.0647,11.3,300.0,51.5,14.1,26.9,204.0,0.35,,,
2025-04-07 00:00:00+05:30,0.44,29.3,0.082,3.45,318.0,56.0,15.5,26.2,179.0,0.35,,,
2025-04-07 01:00:00+05:30,1.03,21.2,0.0726,4.9,295.0,58.0,14.4,25.8,223.0,0.4,,,
2025-04-07 02:00:00+05:30,1.03,14.4,0.0649,5.7,282.0,58.8,16.9,25.5,155.0,0.4,,,
