Local Time,CO,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,NH3
2025-02-20 21:00:00+05:30,1.16,4.15,46.5,0.0281,53.7,50.0,65.3,20.0,219.0,1.78,,,
2025-02-20 22:00:00+05:30,1.14,4.38,53.4,0.0319,52.3,55.0,64.3,19.8,204.0,1.4,,,
2025-02-20 23:00:00+05:30,1.13,3.9,59.4,0.0348,43.0,59.0,64.0,19.6,203.0,1.0,,,
2025-02-21 00:00:00+05:30,1.26,4.73,72.4,0.0424,21.4,57.0,71.7,18.4,177.0,0.8,,,
2025-02-21 01:00:00+05:30,1.34,8.15,73.7,0.0458,5.55,63.0,78.0,18.1,66.0,1.35,,,
2025-02-21 02:00:00+05:30,1.44,14.8,62.8,0.0454,4.1,74.0,83.5,17.3,90.8,0.925,,,
2025-02-21 03:00:00+05:30,1.34,28.4,33.6,0.0409,4.18,80.0,91.3,16.3,105.0,0.85,,,
2025-02-21 04:00:00+05:30,1.36,24.9,30.4,0.0364,3.85,63.0,93.0,15.6,96.8,0.85,,,
2025-02-21 05:00:00+05:30,1.08,16.8,25.9,0.0274,3.3,58.0,92.5,15.0,79.5,0.875,,,
2025-02-21 06:00:00+05:30,1.01,15.5,20.8,0.0236,4.3,51.0,91.8,14.6,92.8,0.85,,,
2025-02-21 07:00:00+05:30,1.02,23.5,15.3,0.0272,2.98,51.0,91.0,14.2,72.5,0.825,,,
2025-02-21 08:00:00+05:30,1.14,38.0,14.5,0.0386,4.48,51.0,91.0,14.4,78.8,0.8,,,
2025-02-21 09:00:00+05:30,1.63,79.5,42.6,0.0873,5.63,56.0,86.8,17.5,152.0,0.9,,,
2025-02-21 10:00:00+05:30,1.32,16.2,62.2,0.0463,38.7,79.0,54.5,22.1,210.0,1.3,,,
2025-02-21 11:00:00+05:30,1.01,8.1,36.7,0.0261,85.9,80.0,44.3,24.7,185.0,1.55,,,
2025-02-21 12:00:00+05:30,0.88,5.0,27.5,0.0187,123.0,66.0,41.5,26.4,202.0,1.5,,,
2025-02-21 13:00:00+05:30,0.888,3.85,26.6,0.0173,146.0,52.0,44.3,26.5,116.0,2.15,,,
2025-02-21 14:00:00+05:30,1.1,4.85,40.9,0.0257,152.0,59.0,51.3,24.3,70.8,3.25,,,
2025-02-21 15:00:00+05:30,1.06,4.45,32.2,0.0207,158.0,100.0,51.0,23.9,79.5,3.25,,,
2025-02-21 16:00:00+05:30,0.928,4.28,23.9,0.0162,146.0,83.0,51.5,23.5,89.3,3.08,,,
2025-02-21 17:00:00+05:30,0.925,3.6,27.5,0.0176,125.0,75.0,56.0,22.6,97.0,2.63,,,
2025-02-21 18:00:00+05:30,0.933,4.7,26.3,0.0178,124.0,73.0,60.8,21.6,84.5,2.5,,,
2025-02-21 19:00:00+05:30,0.91,6.03,27.1,0.0193,109.0,73.0,67.7,20.4,64.7,1.97,,,
2025-02-21 20:00:00+05:30,1.02,2.85,39.2,0.0232,74.8,74.0,78.0,19.2,64.3,1.25,,,
2025-02-21 21:00:00+05:30,1.24,5.7,66.0,0.0398,22.4,69.0,90.0,18.2,59.8,1.3,,,
2025-02-21 22:00:00+05:30,1.36,5.63,73.2,0.0435,14.4,77.0,92.8,18.8,60.3,1.7,,,
2025-02-21 23:00:00+05:30,1.28,4.45,52.8,0.0317,24.2,77.0,94.3,18.7,62.8,1.8,,,
2025-02-22 00:00:00+05:30,1.19,6.05,50.8,0.032,15.1,70.0,93.5,18.0,56.0,1.4,,,
2025-02-22 01:00:00+05:30,1.24,15.9,56.6,0.043,3.6,73.0,95.0,16.9,61.0,1.3,,,
2025-02-22 02:00:00+05:30,1.25,20.2,50.0,0.043,3.8,81.0,94.0,16.5,55.3,1.13,,,
2025-02-22 03:00:00+05:30,1.08,30.8,44.6,0.0488,3.98,77.0,93.5,16.2,59.3,1.2,,,
2025-02-22 04:00:00+05:30,1.03,6.38,42.0,0.0276,8.18,64.0,92.0,16.2,64.8,1.68,,,
2025-02-22 05:00:00+05:30,0.985,12.4,36.2,0.0293,5.3,61.0,93.0,15.9,66.0,1.08,,,
2025-02-22 06:00:00+05:30,1.04,18.4,44.3,0.0385,3.55,56.0,93.0,15.7,59.5,1.35,,,
2025-02-22 07:00:00+05:30,1.13,32.3,42.8,0.049,3.15,61.0,93.0,15.2,56.3,1.23,,,
2025-02-22 08:00:00+05:30,1.05,12.0,40.8,0.0315,9.05,56.0,92.3,15.5,60.8,1.63,,,
2025-02-22 09:00:00+05:30,1.09,12.7,45.0,0.0342,20.5,57.0,92.8,16.7,63.5,1.8,,,
2025-02-22 10:00:00+05:30,1.02,11.9,43.1,0.0326,37.8,52.0,81.0,19.1,66.0,2.48,,,
2025-02-22 11:00:00+05:30,0.925,8.7,29.0,0.0225,59.0,57.0,67.5,20.7,69.0,2.88,,,
2025-02-22 12:00:00+05:30,0.848,5.13,27.1,0.0186,90.2,57.0,56.0,22.2,90.3,3.13,,,
2025-02-22 13:00:00+05:30,0.84,5.73,34.9,0.0232,102.0,57.0,51.8,22.9,86.0,3.38,,,
2025-02-22 14:00:00+05:30,0.83,5.1,25.4,0.0177,135.0,70.0,48.5,23.3,85.5,3.23,,,
2025-02-22 15:00:00+05:30,0.74,4.03,20.4,0.0141,143.0,70.0,46.0,23.6,84.0,3.48,,,
2025-02-22 16:00:00+05:30,0.715,4.13,20.2,0.0141,133.0,53.0,45.0,23.4,74.0,3.33,,,
2025-02-22 17:00:00+05:30,0.713,4.38,23.3,0.0159,119.0,44.0,46.8,22.8,68.5,2.68,,,
2025-02-22 18:00:00+05:30,0.703,4.3,23.8,0.0161,109.0,40.0,53.0,21.4,64.0,2.53,,,
2025-02-22 19:00:00+05:30,0.72,4.58,29.2,0.0192,83.4,30.0,65.3,20.0,58.5,1.43,,,
2025-02-22 20:00:00+05:30,0.828,3.58,40.7,0.0245,41.2,33.0,78.3,17.4,59.3,0.925,,,
2025-02-22 21:00:00+05:30,0.975,5.7,52.0,0.0323,16.9,36.0,87.3,16.3,65.5,0.8,,,
2025-02-22 22:00:00+05:30,1.16,6.3,60.1,0.0371,5.28,45.0,90.8,16.0,58.5,0.75,,,
2025-02-22 23:00:00+05:30,1.33,6.1,49.9,0.0315,7.18,47.0,94.0,15.6,57.0,0.875,,,
2025-02-23 00:00:00+05:30,1.15,3.97,36.9,0.0229,9.8,52.0,94.0,15.5,54.7,0.833,,,
2025-02-23 01:00:00+05:30,1.11,7.05,33.8,0.0237,3.7,44.0,93.0,14.9,35.5,0.8,,,
2025-02-23 02:00:00+05:30,1.08,8.25,33.9,0.0247,5.1,41.0,91.3,14.3,57.8,0.75,,,
2025-02-23 03:00:00+05:30,1.06,19.9,39.8,0.0373,4.18,41.0,91.0,14.0,58.8,0.9,,,
2025-02-23 04:00:00+05:30,1.13,36.6,41.0,0.0516,3.55,48.0,91.0,13.9,99.0,0.65,,,
2025-02-23 05:00:00+05:30,1.15,40.7,35.8,0.0522,3.23,61.0,91.5,13.6,76.5,0.725,,,
2025-02-23 06:00:00+05:30,1.14,30.2,47.1,0.0496,3.45,66.0,92.0,13.6,104.0,0.725,,,
2025-02-23 07:00:00+05:30,1.06,18.0,42.9,0.0375,3.65,68.0,97.8,13.3,119.0,0.625,,,
2025-02-23 08:00:00+05:30,1.06,15.4,25.2,0.0259,4.4,51.0,97.0,13.6,67.0,0.75,,,
2025-02-23 09:00:00+05:30,1.14,21.8,54.2,0.0466,14.8,57.0,91.5,16.6,83.3,1.35,,,
2025-02-23 10:00:00+05:30,1.11,13.6,62.3,0.0442,49.9,58.0,66.3,20.9,80.8,1.93,,,
2025-02-23 11:00:00+05:30,0.968,9.38,47.0,0.0326,82.1,66.0,54.0,22.8,81.8,2.5,,,
2025-02-23 12:00:00+05:30,0.79,6.2,30.4,0.0212,105.0,56.0,56.5,23.4,77.0,3.1,,,
2025-02-23 13:00:00+05:30,0.725,5.58,27.1,0.019,114.0,44.0,44.8,31.0,124.0,2.5,,,
2025-02-23 14:00:00+05:30,0.675,3.55,18.0,0.0125,126.0,33.0,40.5,25.2,83.5,2.6,,,
2025-02-23 15:00:00+05:30,0.688,4.28,19.5,0.0139,130.0,28.0,44.0,25.7,108.0,2.55,,,
2025-02-23 16:00:00+05:30,0.71,4.65,19.2,0.014,126.0,36.0,41.8,25.5,74.5,2.43,,,
2025-02-23 17:00:00+05:30,0.7,2.85,19.4,0.0126,120.0,35.0,45.3,24.7,67.8,2.53,,,
2025-02-23 18:00:00+05:30,0.7,3.65,20.7,0.014,107.0,27.0,50.0,22.4,66.0,1.75,,,
2025-02-23 19:00:00+05:30,0.765,4.93,27.9,0.0188,67.0,24.0,68.5,19.5,58.0,1.08,,,
2025-02-23 20:00:00+05:30,0.863,4.2,39.5,0.0245,31.7,31.0,82.0,17.2,70.0,0.85,,,
2025-02-23 21:00:00+05:30,1.11,5.2,60.4,0.0363,9.18,34.0,88.0,16.3,75.8,0.7,,,
2025-02-23 22:00:00+05:30,1.36,11.9,56.4,0.0396,3.88,44.0,92.8,15.7,58.3,0.775,,,
2025-02-23 23:00:00+05:30,1.6,20.1,48.8,0.0423,3.43,48.0,94.0,15.3,42.8,0.85,,,
2025-02-24 00:00:00+05:30,1.68,19.4,37.4,0.0357,2.87,51.0,94.0,15.0,47.0,0.867,,,
2025-02-24 01:00:00+05:30,1.76,17.9,37.4,0.0344,4.05,57.0,93.0,14.7,74.0,0.75,,,
2025-02-24 02:00:00+05:30,1.79,24.1,27.8,0.0343,3.6,,91.3,14.1,58.0,0.85,,,
2025-02-24 03:00:00+05:30,1.74,32.7,22.3,0.0384,3.68,66.3,91.0,13.6,49.0,0.825,,,
2025-02-24 04:00:00+05:30,1.51,22.8,20.4,0.0294,3.73,62.3,91.0,13.6,61.8,0.85,,,
2025-02-24 05:00:00+05:30,1.4,23.9,22.2,0.0312,3.65,59.5,91.0,13.3,69.8,0.85,,,
2025-02-24 06:00:00+05:30,1.37,38.1,25.6,0.0446,4.18,61.3,91.0,13.6,63.0,0.85,,,
2025-02-24 07:00:00+05:30,1.25,23.4,47.3,0.0442,3.47,70.0,91.0,14.2,72.0,1.27,,,
2025-02-24 08:00:00+05:30,1.31,36.2,40.5,0.051,4.93,86.0,91.5,14.4,90.3,0.875,,,
2025-02-24 09:00:00+05:30,1.4,37.6,71.8,0.0687,12.7,85.3,91.5,17.1,99.8,1.28,,,
2025-02-24 10:00:00+05:30,1.19,12.0,65.8,0.0448,56.7,80.3,67.5,21.3,79.5,2.15,,,
2025-02-24 11:00:00+05:30,1.1,6.7,46.0,0.0299,106.0,69.5,52.3,23.2,106.0,2.13,,,
2025-02-24 12:00:00+05:30,0.98,5.35,39.2,0.0252,131.0,61.3,47.8,24.1,84.8,6.03,,,
2025-02-24 13:00:00+05:30,0.898,6.15,31.4,0.0217,147.0,56.0,43.3,24.5,93.3,1.93,,,
2025-02-24 14:00:00+05:30,,,,,161.0,47.0,41.3,25.2,113.0,2.48,,,
2025-02-24 15:00:00+05:30,,,,,171.0,79.0,40.8,25.5,107.0,2.45,,,
2025-02-24 16:00:00+05:30,0.15,4.6,18.1,0.0134,155.0,77.0,38.5,25.4,99.0,2.53,,,
2025-02-24 17:00:00+05:30,0.118,4.48,16.1,0.0122,133.0,64.0,40.8,24.1,77.8,2.53,,,
2025-02-24 18:00:00+05:30,0.153,4.55,19.0,0.0138,125.0,33.0,46.3,22.5,77.5,2.23,,,
2025-02-24 19:00:00+05:30,0.23,3.28,23.8,0.0154,93.1,30.0,58.3,19.6,54.5,1.38,,,
2025-02-24 20:00:00+05:30,0.283,4.85,32.3,0.0211,46.8,31.0,75.8,17.1,63.5,0.75,,,
2025-02-24 21:00:00+05:30,0.433,4.93,37.2,0.0238,22.6,34.0,85.0,16.0,56.3,0.825,,,
2025-02-24 22:00:00+05:30,1.31,4.43,42.7,0.0263,6.0,38.0,91.0,15.4,42.0,0.85,,,
2025-02-24 23:00:00+05:30,1.56,9.48,39.7,0.0288,3.95,45.0,93.0,15.0,41.0,0.9,,,
2025-02-25 00:00:00+05:30,1.76,12.8,40.5,0.032,3.1,48.0,92.7,14.7,44.7,0.833,,,
2025-02-25 01:00:00+05:30,1.97,28.7,35.6,0.0422,2.85,59.0,92.0,14.4,46.0,0.8,,,
2025-02-25 02:00:00+05:30,1.84,29.2,29.8,0.0396,2.3,64.0,91.0,14.0,50.0,0.875,,,
2025-02-25 03:00:00+05:30,1.52,13.1,22.4,0.0226,3.58,64.0,91.0,13.9,59.8,0.75,,,
2025-02-25 04:00:00+05:30,1.42,11.0,22.5,0.0209,4.0,59.0,91.0,13.7,51.8,0.8,,,
2025-02-25 05:00:00+05:30,1.21,10.6,23.6,0.0211,3.83,59.0,91.0,13.9,66.5,0.725,,,
2025-02-25 06:00:00+05:30,1.41,34.9,25.3,0.0418,3.28,53.0,91.0,13.9,71.0,0.825,,,
2025-02-25 07:00:00+05:30,1.53,32.4,32.1,0.0434,3.03,66.0,91.0,14.0,97.3,0.8,,,
2025-02-25 08:00:00+05:30,1.57,30.0,32.7,0.0418,4.3,88.0,91.0,14.4,145.0,0.7,,,
2025-02-25 09:00:00+05:30,1.38,19.9,45.1,0.0401,20.2,89.0,89.3,17.3,85.5,1.45,,,
2025-02-25 10:00:00+05:30,1.19,9.85,57.9,0.0388,69.0,79.0,62.3,21.5,93.0,1.73,,,
2025-02-25 11:00:00+05:30,1.05,4.6,40.1,0.0251,113.0,70.0,50.5,23.6,101.0,2.15,,,
2025-02-25 12:00:00+05:30,1.02,5.1,30.8,0.0206,147.0,57.0,43.8,24.7,98.8,2.3,,,
2025-02-25 13:00:00+05:30,0.88,4.28,28.2,0.0185,165.0,58.0,39.5,25.5,84.0,2.23,,,
2025-02-25 14:00:00+05:30,0.85,3.53,24.1,0.0157,177.0,51.0,37.8,25.9,105.0,1.9,,,
2025-02-25 15:00:00+05:30,0.91,2.3,25.4,0.0154,204.0,51.0,36.3,26.8,110.0,1.9,,,
2025-02-25 16:00:00+05:30,0.945,2.8,28.4,0.0174,214.0,63.0,37.8,26.2,112.0,1.93,,,
2025-02-25 17:00:00+05:30,0.835,3.5,26.4,0.0169,171.0,64.0,38.0,25.4,105.0,1.78,,,
2025-02-25 18:00:00+05:30,0.82,3.1,26.3,0.0165,122.0,45.0,46.5,23.1,78.3,1.03,,,
2025-02-25 19:00:00+05:30,0.895,4.35,31.4,0.0203,67.0,34.0,66.5,19.3,62.8,0.8,,,
2025-02-25 20:00:00+05:30,1.04,4.03,45.6,0.0275,30.7,29.0,76.8,17.4,61.8,0.875,,,
2025-02-25 21:00:00+05:30,1.22,4.43,54.3,0.0325,13.9,40.0,81.8,16.3,65.5,0.825,,,
2025-02-25 22:00:00+05:30,1.65,26.3,56.5,0.0514,5.25,38.0,85.3,15.9,75.5,0.9,,,
2025-02-25 23:00:00+05:30,2.88,110.0,46.6,0.114,3.88,47.0,87.5,15.8,49.5,0.9,,,
2025-02-26 00:00:00+05:30,3.52,118.0,48.2,0.122,2.87,83.0,90.0,15.9,71.3,0.833,,,
2025-02-26 01:00:00+05:30,2.65,54.3,43.7,0.0674,4.2,118.0,93.0,15.9,66.5,0.7,,,
2025-02-26 02:00:00+05:30,2.31,39.0,55.6,0.0613,5.6,97.0,93.0,15.9,124.0,0.65,,,
2025-02-26 03:00:00+05:30,2.05,11.2,44.7,0.0329,4.58,88.0,,,,,,,
2025-02-26 04:00:00+05:30,1.58,6.88,44.4,0.0292,5.8,84.0,,,,,,,
2025-02-26 05:00:00+05:30,1.27,8.15,38.2,0.027,5.4,69.0,,,,,,,
2025-02-26 06:00:00+05:30,1.17,22.6,42.1,0.0408,4.8,56.0,,,,,,,
2025-02-26 07:00:00+05:30,1.12,9.43,36.0,0.0268,3.8,44.0,,,,,,,
2025-02-26 08:00:00+05:30,1.26,24.7,31.9,0.037,4.48,47.0,,,,,,,
2025-02-26 09:00:00+05:30,2.08,102.0,48.5,0.109,4.13,58.8,,,,,,,
2025-02-26 10:00:00+05:30,2.03,36.3,101.0,0.0832,33.2,104.0,,,,,,,
2025-02-26 11:00:00+05:30,1.43,7.38,59.6,0.0377,93.0,151.0,,,,,,,
2025-02-26 12:00:00+05:30,1.01,4.9,33.0,0.0216,133.0,112.0,,,,,,,
2025-02-26 13:00:00+05:30,0.775,4.38,23.4,0.016,144.0,76.3,,,,,,,
2025-02-26 18:00:00+05:30,0.82,3.0,24.3,0.0153,52.9,,,,,,,,
2025-02-26 19:00:00+05:30,0.973,5.5,38.7,0.0251,34.7,79.0,,,,,,,
2025-02-26 20:00:00+05:30,1.4,3.75,69.0,0.0397,24.2,58.0,,,,,,,
2025-02-26 21:00:00+05:30,1.97,29.1,84.5,0.0686,11.6,64.0,,,,,,,
2025-02-26 22:00:00+05:30,2.6,76.3,76.9,0.103,3.48,64.0,,,,,,,
2025-02-26 23:00:00+05:30,1.95,20.6,77.5,0.0579,5.43,73.0,,,,,,,
2025-02-27 00:00:00+05:30,1.88,11.5,62.4,0.0426,3.97,74.0,,,,,,,
2025-02-27 01:00:00+05:30,2.35,41.6,63.5,0.0676,3.8,73.0,,,,,,,
2025-02-27 02:00:00+05:30,2.14,34.4,50.8,0.055,7.8,80.0,,,,,,,
2025-02-27 03:00:00+05:30,1.8,33.5,42.6,0.0499,4.55,69.0,,,,,,,
2025-02-27 04:00:00+05:30,1.83,81.3,45.7,0.0904,3.9,68.0,,,,,,,
2025-02-27 05:00:00+05:30,1.07,18.3,50.0,0.0414,18.1,67.0,,,,,,,
2025-02-27 06:00:00+05:30,0.98,9.9,62.9,0.0415,7.35,42.0,,,,,,,
2025-02-27 07:00:00+05:30,1.2,22.1,66.9,0.0536,4.33,39.0,,,,,,,
2025-02-27 08:00:00+05:30,1.6,46.6,57.4,0.0685,3.93,44.0,,,,,,,
2025-02-27 09:00:00+05:30,1.41,11.5,59.4,0.041,24.4,61.0,,,,,,,
2025-02-27 10:00:00+05:30,1.04,5.33,46.9,0.0293,40.2,78.0,,,,,,,
2025-02-27 11:00:00+05:30,1.06,8.4,50.3,0.0336,38.4,45.0,,,,,,,
2025-02-27 12:00:00+05:30,0.76,6.18,36.5,0.0245,48.8,38.0,,,,,,,
2025-02-27 13:00:00+05:30,0.758,7.63,38.2,0.0265,54.2,17.0,,,,,,,
2025-02-27 14:00:00+05:30,0.76,5.83,31.4,0.0215,64.4,22.0,54.0,22.6,190.0,2.4,,,
2025-02-27 15:00:00+05:30,0.82,5.65,35.1,0.0233,67.8,30.0,53.8,23.3,179.0,2.23,,,
2025-02-27 16:00:00+05:30,0.97,4.45,41.3,0.0256,60.0,36.0,57.3,22.5,175.0,1.95,,,
2025-02-27 17:00:00+05:30,0.918,6.28,39.9,0.0263,56.1,38.0,57.0,21.8,195.0,1.8,,,
2025-02-27 18:00:00+05:30,0.905,4.9,44.1,0.0275,,27.0,58.3,21.3,193.0,1.4,,,
2025-02-27 19:00:00+05:30,1.04,5.78,51.3,0.032,25.1,19.0,61.8,20.7,189.0,1.43,,,
2025-02-27 20:00:00+05:30,1.22,5.58,55.4,0.034,11.2,30.0,68.8,19.9,148.0,0.975,,,
2025-02-27 21:00:00+05:30,1.83,48.9,60.1,0.0717,4.65,36.0,77.3,19.0,159.0,0.725,,,
2025-02-27 22:00:00+05:30,1.93,66.1,49.0,0.0798,4.33,42.0,83.5,18.3,140.0,0.725,,,
2025-02-27 23:00:00+05:30,1.26,16.6,58.0,0.0443,4.75,46.0,78.0,19.1,210.0,1.0,,,
2025-02-28 00:00:00+05:30,1.17,14.0,52.6,0.0393,4.63,61.0,78.3,19.1,137.0,1.1,,,
2025-02-28 01:00:00+05:30,1.08,15.4,48.9,0.0386,6.8,57.0,76.5,19.2,184.0,1.65,,,
2025-02-28 02:00:00+05:30,0.89,9.05,46.6,0.0321,15.5,63.0,71.8,19.7,174.0,1.35,,,
2025-02-28 03:00:00+05:30,0.92,7.5,42.7,0.0288,11.9,55.0,77.0,19.1,129.0,0.8,,,
2025-02-28 04:00:00+05:30,0.943,6.15,39.7,0.0262,8.58,61.0,79.8,18.8,150.0,0.75,,,
2025-02-28 05:00:00+05:30,0.93,4.83,36.4,0.0233,14.0,53.0,76.0,19.1,230.0,1.38,,,
2025-02-28 06:00:00+05:30,0.923,5.83,32.4,0.0219,16.4,47.0,74.8,19.1,229.0,1.4,,,
2025-02-28 07:00:00+05:30,1.03,7.05,40.2,0.0271,12.2,46.0,76.3,19.0,197.0,1.1,,,
2025-02-28 08:00:00+05:30,1.17,15.5,46.3,0.0373,7.4,51.0,75.0,19.3,215.0,1.6,,,
2025-02-28 09:00:00+05:30,1.14,10.6,41.9,0.0309,16.4,57.0,69.5,20.1,224.0,1.95,,,
2025-02-28 10:00:00+05:30,1.0,6.7,30.0,0.0214,35.4,55.0,63.5,21.5,208.0,1.85,,,
2025-02-28 11:00:00+05:30,1.2,10.7,46.0,0.0332,27.0,46.0,73.8,20.6,186.0,1.3,,,
2025-02-28 12:00:00+05:30,1.2,8.58,40.0,0.0283,37.4,50.0,66.0,21.5,223.0,2.25,,,
2025-02-28 13:00:00+05:30,0.998,5.85,29.7,0.0206,50.8,61.0,61.5,22.2,222.0,2.18,,,
2025-02-28 14:00:00+05:30,0.978,5.38,25.6,0.018,59.3,42.0,55.8,23.9,221.0,2.0,,,
2025-02-28 15:00:00+05:30,0.968,5.9,21.6,0.0163,65.7,44.0,51.8,25.0,238.0,2.33,,,
2025-02-28 16:00:00+05:30,0.958,5.0,26.2,0.018,68.9,48.0,55.0,24.3,235.0,2.18,,,
2025-02-28 17:00:00+05:30,0.975,4.13,28.6,0.0186,64.6,51.0,59.3,23.6,228.0,1.78,,,
2025-02-28 18:00:00+05:30,1.05,4.95,37.5,0.024,48.4,56.0,66.8,22.4,206.0,1.25,,,
2025-02-28 19:00:00+05:30,1.16,4.45,50.7,0.0306,31.3,57.0,74.0,21.3,217.0,1.2,,,
2025-02-28 20:00:00+05:30,1.22,5.55,45.6,0.0288,26.5,47.0,75.3,21.1,216.0,1.4,,,
2025-02-28 21:00:00+05:30,1.39,8.68,51.3,0.0343,12.9,55.0,89.3,20.1,189.0,1.2,,,
2025-02-28 22:00:00+05:30,1.39,9.15,52.1,0.0352,9.18,52.0,90.0,19.8,218.0,1.33,,,
2025-02-28 23:00:00+05:30,1.11,5.9,37.3,0.0247,15.1,53.0,87.5,19.6,211.0,1.15,,,
2025-03-01 00:00:00+05:30,1.08,6.43,38.4,0.0256,10.4,48.0,89.0,19.2,211.0,1.2,,,
2025-03-01 01:00:00+05:30,1.02,6.15,37.0,0.0247,9.8,56.0,88.0,19.2,187.0,1.1,,,
2025-03-01 02:00:00+05:30,1.0,6.33,33.2,0.0228,7.1,47.0,91.7,18.7,164.0,0.933,,,
2025-03-01 03:00:00+05:30,1.1,17.9,28.8,0.0298,5.23,53.0,93.0,17.9,156.0,0.8,,,
2025-03-01 04:00:00+05:30,1.15,15.4,37.4,0.0325,5.65,47.0,92.8,18.3,185.0,1.15,,,
2025-03-01 05:00:00+05:30,1.14,6.9,43.2,0.0286,5.43,59.0,87.5,18.8,191.0,1.58,,,
2025-03-01 06:00:00+05:30,1.04,9.25,37.9,0.0277,5.4,64.0,92.0,18.5,139.0,1.55,,,
2025-03-01 07:00:00+05:30,1.08,15.7,40.0,0.034,4.28,53.0,93.0,18.4,122.0,1.73,,,
2025-03-01 08:00:00+05:30,1.37,49.9,31.7,0.0574,4.8,50.0,93.0,18.4,208.0,1.0,,,
2025-03-01 09:00:00+05:30,1.21,14.3,41.8,0.0339,13.9,56.0,77.0,21.0,218.0,1.55,,,
2025-03-01 10:00:00+05:30,0.935,9.13,40.0,0.0287,30.5,62.0,66.5,22.0,235.0,2.3,,,
2025-03-01 11:00:00+05:30,0.945,6.23,29.9,0.021,49.5,57.0,59.5,23.6,214.0,2.05,,,
2025-03-01 12:00:00+05:30,0.933,5.68,23.8,0.0173,66.1,58.0,54.3,24.9,205.0,2.18,,,
2025-03-01 13:00:00+05:30,0.963,4.53,25.6,0.0173,80.0,66.0,53.3,25.2,202.0,2.1,,,
2025-03-01 14:00:00+05:30,0.94,4.48,24.4,0.0166,87.4,66.0,50.8,25.8,220.0,2.13,,,
2025-03-01 15:00:00+05:30,0.845,4.13,16.8,0.0123,84.6,55.0,47.3,26.6,184.0,1.53,,,
2025-03-01 16:00:00+05:30,0.853,3.33,20.3,0.0135,89.5,45.0,48.8,25.4,170.0,1.15,,,
2025-03-01 17:00:00+05:30,0.873,2.73,21.0,0.0134,103.0,40.0,49.0,25.2,105.0,1.17,,,
2025-03-01 18:00:00+05:30,0.96,4.43,28.8,0.0189,88.1,48.0,55.5,23.8,140.0,1.1,,,
2025-03-01 19:00:00+05:30,1.09,4.4,43.5,0.0267,51.5,41.0,66.3,21.7,111.0,0.975,,,
2025-03-01 20:00:00+05:30,1.12,4.23,46.8,0.0283,37.9,44.0,72.0,20.8,129.0,1.25,,,
2025-03-01 21:00:00+05:30,1.2,4.53,45.6,0.0279,18.9,46.0,80.8,19.7,110.0,0.925,,,
2025-03-01 22:00:00+05:30,1.27,6.13,34.7,0.0234,5.95,41.0,90.5,18.3,81.3,0.925,,,
2025-03-01 23:00:00+05:30,1.37,15.9,27.4,0.0275,3.85,46.0,93.0,17.7,52.8,0.95,,,
2025-03-02 00:00:00+05:30,1.56,26.1,30.6,0.0375,3.8,47.0,93.0,17.4,82.7,0.867,,,
2025-03-02 01:00:00+05:30,1.52,21.9,25.6,0.0315,4.25,59.0,93.0,17.0,55.5,1.05,,,
2025-03-02 02:00:00+05:30,1.53,24.3,24.8,0.0329,6.0,73.0,92.0,16.8,71.8,1.13,,,
2025-03-02 03:00:00+05:30,1.19,6.8,45.9,0.0299,7.33,68.0,92.3,17.3,79.8,1.38,,,
2025-03-02 04:00:00+05:30,1.07,5.53,34.3,0.0227,23.7,63.0,91.8,18.3,95.0,1.5,,,
2025-03-02 05:00:00+05:30,0.863,3.7,25.3,0.0165,23.2,57.0,91.3,17.7,86.8,1.23,,,
2025-03-02 06:00:00+05:30,0.86,2.83,28.1,0.0172,19.1,48.0,93.0,17.2,75.0,1.33,,,
2025-03-02 07:00:00+05:30,0.805,3.85,20.8,0.0142,7.93,47.0,92.5,16.3,78.3,0.925,,,
2025-03-02 08:00:00+05:30,0.885,9.35,17.6,0.017,7.43,39.0,91.3,16.0,82.0,1.05,,,
2025-03-02 09:00:00+05:30,0.92,9.68,32.3,0.0251,22.3,40.0,82.3,19.1,70.0,1.85,,,
2025-03-02 10:00:00+05:30,0.97,7.8,34.0,0.0245,45.5,47.0,61.3,22.1,93.5,2.38,,,
2025-03-02 11:00:00+05:30,0.873,6.5,25.8,0.019,69.4,57.0,48.0,23.6,101.0,2.73,,,
2025-03-02 12:00:00+05:30,0.688,5.15,18.7,0.0142,83.8,52.0,37.0,25.0,100.0,3.1,,,
2025-03-02 13:00:00+05:30,0.578,4.18,12.1,0.00988,86.7,31.0,33.5,25.1,92.3,3.83,,,
2025-03-02 14:00:00+05:30,0.553,4.73,9.4,0.00888,86.9,25.0,34.0,25.0,85.0,4.28,,,
2025-03-02 15:00:00+05:30,0.533,3.48,9.98,0.00813,86.5,18.0,34.0,25.0,88.5,4.03,,,
2025-03-02 16:00:00+05:30,0.613,3.6,12.3,0.00948,87.9,14.0,36.3,24.8,93.8,3.38,,,
2025-03-02 17:00:00+05:30,0.66,3.6,11.8,0.00827,88.4,12.0,38.7,23.7,90.0,3.37,,,
2025-03-02 18:00:00+05:30,0.695,4.35,16.0,0.0121,84.9,20.0,43.0,22.3,87.5,2.6,,,
2025-03-02 19:00:00+05:30,0.733,4.93,19.4,0.0143,69.7,18.0,50.0,20.0,63.7,1.7,,,
